Speed, Powers
 131.157273, 3877041.578673
 131.792727, 3886475.757046
 132.428182, 3895774.361836
 133.063637, 3904936.739357
 133.699091, 3913706.408868
 134.334546, 3921946.126969
 134.970000, 3930038.452898
 135.605455, 3937982.689434
 136.240910, 3945778.139354
 136.876364, 3953424.105435
 137.511819, 3961628.177716
 138.147274, 3971599.764567
 138.782728, 3981456.061083
 139.418183, 3991196.536946
 140.053637, 4000820.661841
 140.689092, 4010327.905450
 141.324547, 4019717.737458
 141.960001, 4030497.888074
 142.595456, 4042289.081537
 143.230911, 4053996.525257
 143.866365, 4065619.846016
 144.501820, 4077158.670596
 145.137274, 4088612.625780
 145.772729, 4099981.338349
 146.408184, 4111844.089211
 147.043638, 4125666.843999
 147.679093, 4139437.318043
 148.314548, 4153155.285410
 148.950002, 4166820.520166
 149.585457, 4180432.796379
 150.220911, 4193991.888115
 150.856366, 4207497.569441
 151.491821, 4221182.285607
 152.127275, 4237202.023861
 152.762730, 4253200.582100
 153.398184, 4269177.871854
 154.033639, 4285133.804649
 154.669094, 4301068.292015
 155.304548, 4316981.245481
 155.940003, 4332872.576574
 156.575458, 4348742.196823
 157.210912, 4364669.938710
 157.846367, 4383115.997881
 158.481821, 4401571.784856
 159.117276, 4420037.338796
 159.752731, 4438512.698863
 160.388185, 4456997.904219
 161.023640, 4475492.994027
 161.659095, 4493998.007448
 162.294549, 4512512.983644
 162.930004, 4531037.961777
 163.565458, 4549572.981010
 164.200913, 4570359.500014
 164.836368, 4591560.374866
 165.471822, 4612801.964393
 166.107277, 4634084.425555
 166.742732, 4655407.915309
 167.378186, 4676772.590612
 168.013641, 4698178.608422
 168.649095, 4719626.125697
 169.284550, 4741115.299395
 169.920005, 4762646.286473
 170.555459, 4784219.243888
 171.190914, 4806660.567612
 171.826369, 4830947.175846
 172.461823, 4855305.415890
 173.097278, 4879735.552654
 173.732732, 4904237.851052
 174.368187, 4928812.575993
 175.003642, 4953459.992390
 175.639096, 4978180.365154
 176.274551, 5002973.959195
 176.910006, 5027841.039427
 177.545460, 5052781.870760
 178.180915, 5077796.718105
 178.816369, 5102885.846374
 179.451824, 5128246.360145
 180.087279, 5156107.306136
 180.722733, 5184071.130250
 181.358188, 5212138.195499
 181.993643, 5240308.864901
 182.629097, 5268583.501469
 183.264552, 5296962.468218
 183.900006, 5325446.128163
 184.535461, 5354034.844320
 185.170916, 5382728.979703
 185.806370, 5411528.897328
 186.441825, 5440434.960209
 187.077280, 5469447.531361
 187.712734, 5498566.975284
 188.348189, 5527793.778542
 188.983643, 5557128.936623
 189.619098, 5588324.507599
 190.254553, 5620520.396556
 190.890007, 5652858.305707
 191.525462, 5685342.326041
 192.160917, 5717977.429459
 192.796371, 5750769.522992
 193.431826, 5783725.504416
 194.067280, 5816853.319279
