Speed (CAS), Rate of Climb
  62.744403,    2.046542
  63.446073,    2.059026
  64.147743,    2.068332
  64.849413,    2.074489
  65.551083,    2.077538
  66.252753,    2.079411
  66.954422,    2.082461
  67.656092,    2.082724
  68.357762,    2.080218
  69.059432,    2.074063
  69.761102,    2.065249
  70.462772,    2.053895
  71.164442,    2.039425
  71.866112,    2.021670
  72.567782,    2.001613
  73.269451,    1.978298
  73.971121,    1.951927
  74.672791,    1.923531
  75.374461,    1.890870
  76.076131,    1.856406
  76.777801,    1.818590
  77.479471,    1.784004
  78.181141,    1.746239
  78.882811,    1.705988
  79.584480,    1.662605
  80.286150,    1.616864
  80.987820,    1.567674
  81.689490,    1.516665
  82.391160,    1.461489
  83.092830,    1.404933
  83.794500,    1.344151
  84.496170,    1.281346
  85.197839,    1.215823
  85.899509,    1.146614
  86.601179,    1.075825
  87.302849,    1.000975
  88.004519,    0.927836
  88.706189,    0.854213
  89.407859,    0.775898
  90.109529,    0.695591
  90.811199,    0.613585
  91.512868,    0.526873
  92.214538,    0.437978
  92.916208,    0.347281
  93.617878,    0.252661
  94.319548,    0.154889
  95.021218,    0.055212
  95.722888,   -0.046717
  96.424558,   -0.153635
  97.126228,   -0.262562
  97.827897,   -0.373505
  98.529567,   -0.484743
  99.231237,   -0.598112
  99.932907,   -0.713528
 100.634577,   -0.831000
 101.336247,   -0.950874
 102.037917,   -1.075891
 102.739587,   -1.203067
 103.441256,   -1.332412
 104.142926,   -1.463936
 104.844596,   -1.599407
 105.546266,   -1.738751
 106.247936,   -1.880375
 106.949606,   -2.024291
 107.651276,   -2.170508
 108.352946,   -2.320613
 109.054616,   -2.473084
 109.756285,   -2.623008
 110.457955,   -2.775258
 111.159625,   -2.929846
 111.861295,   -3.086783
 112.562965,   -3.248960
 113.264635,   -3.414074
 113.966305,   -3.581635
 114.667975,   -3.751657
 115.369645,   -3.924149
 116.071314,   -4.099125
 116.772984,   -4.278485
 117.474654,   -4.461887
 118.176324,   -4.647870
 118.877994,   -4.836446
 119.579664,   -5.027598
 120.281334,   -5.218022
 120.983004,   -5.411035
 121.684674,   -5.608154
 122.386343,   -5.809798
 123.088013,   -6.014127
 123.789683,   -6.221155
 124.491353,   -6.430893
 125.193023,   -6.643355
 125.894693,   -6.858552
 126.596363,   -7.076498
 127.298033,   -7.298261
 127.999702,   -7.525146
 128.701372,   -7.754873
 129.403042,   -7.987456
 130.104712,   -8.222907
 130.806382,   -8.460202
 131.508052,   -8.700027
 132.209722,   -8.942743
