Time, Load Factor
   0.000100,    0.000000
   0.001100,    0.000000
   0.003796,    0.000000
   0.010748,    0.000000
   0.025249,    0.000001
   0.048314,    0.000004
   0.074348,    0.000008
   0.100476,    0.000015
   0.126658,    0.000024
   0.152901,    0.000035
   0.179242,    0.000048
   0.205590,    0.000063
   0.232077,    0.000081
   0.258681,    0.000100
   0.285148,    0.000122
   0.311743,    0.000145
   0.338450,    0.000171
   0.365351,    0.000200
   0.392554,    0.000230
   0.419766,    0.000263
   0.446983,    0.000298
   0.474437,    0.000336
   0.502055,    0.000376
   0.529665,    0.000419
   0.557976,    0.000464
   0.586043,    0.000512
   0.614585,    0.000563
   0.643325,    0.000617
   0.672086,    0.000673
   0.700907,    0.000731
   0.730023,    0.000793
   0.759433,    0.000858
   0.789298,    0.000927
   0.819216,    0.000998
   0.849343,    0.001072
   0.879317,    0.001149
   0.909796,    0.001229
   0.940322,    0.001313
   0.970919,    0.001399
   1.002116,    0.001490
   1.033540,    0.001584
   1.065660,    0.001683
   1.097376,    0.001784
   1.129548,    0.001889
   1.161727,    0.001998
   1.194354,    0.002111
   1.227005,    0.002227
   1.259863,    0.002347
   1.292976,    0.002471
   1.326485,    0.002599
   1.361055,    0.002735
   1.395027,    0.002872
   1.429043,    0.003013
   1.463052,    0.003156
   1.497650,    0.003306
   1.499052,    0.003312
   1.500122,    0.003317
   1.501162,    0.003321
   1.501983,    0.003325
   1.502631,    0.003328
   1.503108,    0.003330
   1.503574,    0.003332
   1.503690,    0.003332
   1.503831,    0.003333
   1.503959,    0.003334
   1.504758,    0.003337
   1.508063,    0.003352
   1.519607,    0.003403
   1.554543,    0.003559
   1.589783,    0.003721
   1.625230,    0.003887
   1.661092,    0.004058
   1.697449,    0.004236
   1.733624,    0.004416
   1.770361,    0.004603
   1.806836,    0.004793
   1.843818,    0.004989
   1.881287,    0.005191
   1.918977,    0.005398
   1.956652,    0.005610
   1.994562,    0.005826
   2.032453,    0.006047
   2.071371,    0.006277
   2.110418,    0.006513
   2.149748,    0.006755
   2.189091,    0.007000
   2.228804,    0.007253
   2.268609,    0.007511
   2.308803,    0.007775
   2.349177,    0.008045
   2.389762,    0.008321
   2.430566,    0.008603
   2.471768,    0.008892
   2.513006,    0.009187
   2.554909,    0.009490
   2.596759,    0.009799
   2.639365,    0.010117
   2.681722,    0.010439
   2.724054,    0.010765
   2.766421,    0.011096
   2.809386,    0.011437
   2.852849,    0.011787
   2.896475,    0.012143
   2.939955,    0.012504
   2.983597,    0.012870
   3.027632,    0.013245
   3.036481,    0.013321
   3.037186,    0.013327
   3.037438,    0.013330
   3.037500,    0.013330
   3.037563,    0.013331
   3.037972,    0.013334
   3.040064,    0.013352
   3.049192,    0.013431
   3.074683,    0.013652
   3.116297,    0.014016
   3.161165,    0.014414
   3.206199,    0.014819
   3.251307,    0.015230
   3.296693,    0.015649
   3.342070,    0.016073
   3.387893,    0.016507
   3.433789,    0.016947
   3.479931,    0.017395
   3.526535,    0.017853
   3.572664,    0.018312
   3.619651,    0.018785
   3.666668,    0.019264
   3.714219,    0.019755
   3.761319,    0.020246
   3.808770,    0.020747
   3.856733,    0.021259
   3.904671,    0.021777
   3.952809,    0.022303
   4.001229,    0.022839
   4.050242,    0.023386
   4.099321,    0.023941
   4.148862,    0.024507
   4.198208,    0.025077
   4.248000,    0.025658
   4.297867,    0.026247
   4.348425,    0.026850
   4.398824,    0.027457
   4.449224,    0.028071
   4.500384,    0.028701
   4.551327,    0.029335
   4.602450,    0.029977
   4.603089,    0.029985
   4.603367,    0.029988
   4.603559,    0.029991
   4.603656,    0.029992
   4.603766,    0.029993
   4.604541,    0.030003
   4.608280,    0.030050
   4.623946,    0.030249
   4.664403,    0.030764
   4.716277,    0.031430
   4.768052,    0.032102
   4.820099,    0.032783
   4.872387,    0.033475
   4.924807,    0.034175
   4.977292,    0.034883
