Ground distance, CL
   0.000000,    1.955496
  67.614111,    1.955496
 135.225874,    1.955496
 202.834805,    1.955496
 270.440804,    1.955496
 338.044210,    1.955496
 405.645014,    1.955496
 473.242830,    1.955496
 540.837363,    1.955496
 608.428996,    1.955496
 676.017884,    1.955496
 743.603808,    1.955496
 811.186263,    1.955496
 878.765337,    1.955496
 946.341375,    1.955496
1013.914369,    1.955496
1081.483949,    1.955496
1149.049591,    1.955496
1216.611516,    1.955496
1284.169986,    1.955496
1351.724920,    1.955496
1419.275894,    1.955496
1486.822498,    1.955496
1554.365097,    1.955496
1621.903960,    1.955496
1689.439016,    1.955496
1756.969870,    1.955496
1824.496078,    1.955496
1892.017994,    1.955496
1959.535948,    1.955496
2027.049946,    1.955496
2094.559670,    1.955496
2162.064570,    1.955496
2229.564738,    1.955496
2297.060606,    1.955496
2364.552306,    1.955496
2432.039659,    1.955496
2499.522179,    1.955496
2566.999420,    1.955496
2634.471759,    1.955496
2701.939527,    1.955496
2769.402754,    1.955496
2836.861175,    1.955496
2904.314241,    1.955496
2971.761598,    1.955496
3039.203687,    1.955496
3106.640833,    1.955496
3174.073078,    1.955496
3241.500182,    1.955496
3308.921637,    1.955496
3376.336993,    1.955496
3443.746667,    1.955496
3511.151074,    1.955496
3578.550362,    1.955496
3645.944408,    1.955496
3713.332823,    1.955496
3780.714985,    1.955496
3848.090719,    1.955496
3915.460542,    1.955496
3982.824794,    1.955496
4050.183562,    1.955496
4117.536677,    1.955496
4184.883723,    1.955496
4252.224060,    1.955496
4319.557329,    1.955496
4386.884020,    1.955496
4454.204549,    1.955496
4521.519103,    1.955496
4588.827633,    1.955496
4656.129862,    1.955496
4723.425292,    1.955496
4790.713264,    1.955496
4857.993717,    1.955496
4925.267245,    1.955496
4992.534284,    1.955496
5059.795056,    1.955496
5127.049560,    1.955496
5194.297578,    1.955496
5261.538680,    1.955496
5328.772249,    1.955496
5395.997623,    1.955496
5463.215025,    1.955496
5530.425051,    1.955496
5597.628122,    1.955496
5664.824466,    1.955496
5732.014111,    1.955496
5799.196885,    1.955496
5866.372420,    1.955496
