alpha body, Static Stability Margin
 -10.000000,    0.055185
  -9.000000,    0.042933
  -8.000000,    0.018987
  -7.000000,   -0.004679
  -6.000000,   -0.028270
  -5.000000,   -0.051185
  -4.000000,   -0.069704
  -3.000000,   -0.083561
  -2.000000,   -0.106354
  -1.000000,   -0.129418
   0.000000,   -0.142762
   1.000000,   -0.155808
   2.000000,   -0.168484
   3.000000,   -0.180080
   4.000000,   -0.190958
   5.000000,   -0.201549
