Speed (CAS), Rate of Climb
  82.582661,    3.136322
  82.932073,    3.214582
  83.281485,    3.293698
  83.630897,    3.372173
  83.980309,    3.448685
  84.329720,    3.525989
  84.679132,    3.601506
  85.028544,    3.676173
  85.377956,    3.751609
  85.727368,    3.824538
  86.076780,    3.897240
  86.426192,    3.970664
  86.775604,    4.041329
  87.125015,    4.111952
  87.474427,    4.183253
  87.823839,    4.252015
  88.173251,    4.320407
  88.522663,    4.389449
  88.872075,    4.456701
  89.221487,    4.522753
  89.570899,    4.589393
  89.920310,    4.655549
  90.269722,    4.719134
  90.619134,    4.783263
  90.968546,    4.847938
  91.317958,    4.909786
  91.667370,    4.971287
  92.016782,    5.033289
  92.366194,    5.094995
  92.715606,    5.153764
  93.065017,    5.212991
  93.414429,    5.272677
  93.763841,    5.331053
  94.113253,    5.387410
  94.462665,    5.444181
  94.812077,    5.501369
  95.161489,    5.556969
  95.510901,    5.610741
  95.860312,    5.664884
  96.209724,    5.719402
  96.559136,    5.772849
  96.908548,    5.823871
  97.257960,    5.875224
  97.607372,    5.926908
  97.956784,    5.978893
  98.306196,    6.027013
  98.655607,    6.075421
  99.005019,    6.124118
  99.354431,    6.173106
  99.703843,    6.220481
 100.053255,    6.265800
 100.402667,    6.311367
 100.752079,    6.357182
 101.101491,    6.403246
 101.450903,    6.446792
 101.800314,    6.489096
 102.149726,    6.531605
 102.499138,    6.574322
 102.848550,    6.617246
 103.197962,    6.657856
 103.547374,    6.696940
 103.896786,    6.736189
 104.246198,    6.775603
 104.595609,    6.815184
 104.945021,    6.853864
 105.294433,    6.889537
 105.643845,    6.925334
 105.993257,    6.961255
 106.342669,    6.997300
 106.692081,    7.033471
 107.041493,    7.067259
 107.390904,    7.099426
 107.740316,    7.131676
 108.089728,    7.164009
 108.439140,    7.196427
 108.788552,    7.228928
 109.137964,    7.259030
 109.487376,    7.287446
 109.836788,    7.315905
 110.186200,    7.344406
 110.535611,    7.372950
 110.885023,    7.401537
 111.234435,    7.429330
 111.583847,    7.453766
 111.933259,    7.478205
 112.282671,    7.502646
 112.632083,    7.527088
 112.981495,    7.551533
 113.330906,    7.575980
 113.680318,    7.598814
 114.029730,    7.619021
 114.379142,    7.639190
 114.728554,    7.659321
 115.077966,    7.679413
 115.427378,    7.699466
 115.776790,    7.719480
 116.126201,    7.739070
 116.475613,    7.754775
 116.825025,    7.770401
 117.174437,    7.785948
