Speed (CAS), Rate of Climb
  82.582661,    3.465940
  83.982875,    3.626326
  85.383090,    3.780539
  86.783304,    3.927493
  88.183518,    4.066700
  89.583732,    4.199468
  90.983947,    4.324899
  92.384161,    4.443020
  93.784375,    4.553510
  95.184590,    4.656215
  96.584804,    4.751412
  97.985018,    4.839237
  99.385233,    4.920001
 100.785447,    4.994693
 102.185661,    5.062952
 103.585875,    5.126864
 104.986090,    5.181890
 106.386304,    5.233050
 107.786518,    5.278770
 109.186733,    5.318946
 110.586947,    5.351957
 111.987161,    5.382657
 113.387375,    5.403016
 114.787590,    5.420525
 116.187804,    5.429789
 117.588018,    5.433206
 118.988233,    5.429186
 120.388447,    5.417283
 121.788661,    5.397225
 123.188875,    5.368977
 124.589090,    5.330214
 125.989304,    5.284783
 127.389518,    5.226328
 128.789733,    5.161638
 130.189947,    5.089065
 131.590161,    5.009964
 132.990376,    4.928463
 134.390590,    4.848979
 135.790804,    4.768032
 137.191018,    4.700377
 138.591233,    4.633823
 139.991447,    4.570630
 141.391661,    4.511873
 142.791876,    4.451812
 144.192090,    4.384627
 145.592304,    4.314722
 146.992518,    4.242072
 148.392733,    4.160479
 149.792947,    4.069976
 151.193161,    3.975238
 152.593376,    3.876027
 153.993590,    3.769320
 155.393804,    3.651830
 156.794018,    3.530082
 158.194233,    3.403967
 159.594447,    3.273585
 160.994661,    3.132671
 162.394876,    2.983673
 163.795090,    2.830075
 165.195304,    2.671805
 166.595519,    2.508849
 167.995733,    2.338709
 169.395947,    2.156329
 170.796161,    1.968857
 172.196376,    1.776251
 173.596590,    1.578469
 174.996804,    1.375467
 176.397019,    1.167124
 177.797233,    0.943745
 179.197447,    0.714783
 180.597661,    0.480194
 181.997876,    0.239932
 183.398090,   -0.006045
 184.798304,   -0.257783
 186.198519,   -0.515326
 187.598733,   -0.785184
 188.998947,   -1.064419
 190.399161,   -1.349816
 191.799376,   -1.641420
 193.199590,   -1.939279
 194.599804,   -2.243438
 196.000019,   -2.553943
 197.400233,   -2.870841
 198.800447,   -3.194177
 200.200662,   -3.532225
 201.600876,   -3.878546
 203.001090,   -4.231653
 204.401304,   -4.591594
 205.801519,   -4.958416
 207.201733,   -5.332167
 208.601947,   -5.712895
 210.002162,   -6.100647
 211.402376,   -6.495470
 212.802590,   -6.897414
 214.202804,   -7.306524
 215.603019,   -7.732400
 217.003233,   -8.165962
 218.403447,   -8.607029
 219.803662,   -9.055648
 221.203876,   -9.511869
