Mach, Climb Angle
   0.208455,    3.114992
   0.212410,    3.151270
   0.216365,    3.164446
   0.220320,    3.165548
   0.224275,    3.161330
   0.228230,    3.144549
   0.232185,    3.127243
   0.236140,    3.099108
   0.240095,    3.070472
   0.244050,    3.036384
   0.248005,    2.999050
   0.251960,    2.960541
   0.255915,    2.915406
   0.259870,    2.870805
   0.263825,    2.823417
   0.267780,    2.770696
   0.271735,    2.719555
   0.275690,    2.667691
   0.279645,    2.605005
   0.283600,    2.544718
   0.287555,    2.484706
   0.291510,    2.421882
   0.295465,    2.353133
   0.299420,    2.286168
   0.303375,    2.219003
   0.307330,    2.151637
   0.311285,    2.080294
   0.315240,    2.007013
   0.319195,    1.933417
   0.323150,    1.860825
   0.327105,    1.789622
   0.331060,    1.714046
   0.335015,    1.629933
   0.338970,    1.547836
   0.342925,    1.465393
   0.346880,    1.382486
   0.350835,    1.300145
   0.354790,    1.218479
   0.358745,    1.130658
   0.362700,    1.037306
   0.366655,    0.945099
   0.370610,    0.852321
   0.374565,    0.758959
   0.378520,    0.665687
   0.382475,    0.572470
   0.386430,    0.478670
   0.390385,    0.384313
   0.394340,    0.283108
   0.398295,    0.178410
   0.402250,    0.073026
   0.406205,   -0.032741
   0.410160,   -0.138945
   0.414115,   -0.245837
   0.418070,   -0.353386
   0.422025,   -0.461207
   0.425980,   -0.569717
   0.429935,   -0.678915
   0.433890,   -0.788584
   0.437845,   -0.898790
   0.441800,   -1.015470
   0.445755,   -1.136181
   0.449710,   -1.257401
   0.453665,   -1.379396
   0.457620,   -1.502166
   0.461575,   -1.625572
   0.465530,   -1.749671
   0.469485,   -1.874549
   0.473440,   -2.000182
   0.477395,   -2.126467
   0.481350,   -2.253532
   0.485305,   -2.381378
   0.489260,   -2.509955
   0.493215,   -2.639289
   0.497170,   -2.769406
   0.501125,   -2.900307
   0.505080,   -3.031992
   0.509035,   -3.164463
   0.512990,   -3.301702
   0.516945,   -3.442502
   0.520900,   -3.584167
   0.524855,   -3.726677
   0.528810,   -3.870065
   0.532765,   -4.014414
   0.536720,   -4.159611
   0.540675,   -4.305658
   0.544630,   -4.452721
   0.548585,   -4.600693
   0.552540,   -4.749520
   0.556495,   -4.899280
   0.560450,   -5.050115
   0.564405,   -5.201810
   0.568360,   -5.354366
   0.572315,   -5.508073
   0.576270,   -5.662725
   0.580225,   -5.818245
   0.584180,   -5.974765
   0.588135,   -6.132467
   0.592090,   -6.291042
   0.596045,   -6.450491
   0.600000,   -6.611242
