Speed (TAS), Climb Angle
  86.137222,    3.209738
  87.061153,    3.229526
  87.985083,    3.246870
  88.909013,    3.263108
  89.832943,    3.277218
  90.756874,    3.289280
  91.680804,    3.299434
  92.604734,    3.307744
  93.528664,    3.314950
  94.452594,    3.320567
  95.376525,    3.324755
  96.300455,    3.326639
  97.224385,    3.327586
  98.148315,    3.328350
  99.072246,    3.326820
  99.996176,    3.324089
 100.920106,    3.320212
 101.844036,    3.315126
 102.767967,    3.310052
 103.691897,    3.302609
 104.615827,    3.294742
 105.539757,    3.284940
 106.463688,    3.275616
 107.387618,    3.264642
 108.311548,    3.253187
 109.235478,    3.239855
 110.159409,    3.226583
 111.083339,    3.211900
 112.007269,    3.197329
 112.931199,    3.180824
 113.855129,    3.163892
 114.779060,    3.146408
 115.702990,    3.127946
 116.626920,    3.109555
 117.550850,    3.089247
 118.474781,    3.068516
 119.398711,    3.048053
 120.322641,    3.025635
 121.246571,    3.003251
 122.170502,    2.980558
 123.094432,    2.955878
 124.018362,    2.931583
 124.942292,    2.907340
 125.866223,    2.880838
 126.790153,    2.854335
 127.714083,    2.827853
 128.638013,    2.800182
 129.561944,    2.771705
 130.485874,    2.743211
 131.409804,    2.714658
 132.333734,    2.684013
 133.257665,    2.653497
 134.181595,    2.622947
 135.105525,    2.592179
 136.029455,    2.559431
 136.953385,    2.526745
 137.877316,    2.494100
 138.801246,    2.461407
 139.725176,    2.426988
 140.649106,    2.392119
 141.573037,    2.357314
 142.496967,    2.322481
 143.420897,    2.287313
 144.344827,    2.250349
 145.268758,    2.213314
 146.192688,    2.176320
 147.116618,    2.139253
 148.040548,    2.102111
 148.964479,    2.062959
 149.888409,    2.023736
 150.812339,    1.984485
 151.736269,    1.945148
 152.660200,    1.905725
 153.584130,    1.865636
 154.508060,    1.824182
 155.431990,    1.782651
 156.355920,    1.741023
 157.279851,    1.699297
 158.203781,    1.657474
 159.127711,    1.615554
 160.051641,    1.571783
 160.975572,    1.527852
 161.899502,    1.483814
 162.823432,    1.439667
 163.747362,    1.395376
 164.671293,    1.350975
 165.595223,    1.306467
 166.519153,    1.260385
 167.443083,    1.213902
 168.367014,    1.167241
 169.290944,    1.120461
 170.214874,    1.073564
 171.138804,    1.026550
 172.062735,    0.979365
 172.986665,    0.931998
 173.910595,    0.883261
 174.834525,    0.833993
 175.758455,    0.784599
 176.682386,    0.734971
 177.606316,    0.685167
