Ground distance, Rate of Climb
   0.000000,   -2.921304
  30.473593,   -3.167353
  60.952352,   -3.167255
  91.442810,   -3.173757
 121.936533,   -3.182101
 152.443450,   -3.183500
 182.954051,   -3.182960
 213.478030,   -3.182509
 244.005742,   -3.182082
 274.546868,   -3.180103
 305.091739,   -3.177692
 335.649982,   -3.180243
 366.211958,   -3.184180
 396.787394,   -3.182960
 427.366586,   -3.180301
 457.959169,   -3.182632
 488.555488,   -3.186357
 519.165259,   -3.184933
 549.778784,   -3.182072
 580.405669,   -3.184261
 611.036283,   -3.187860
 641.680302,   -3.186297
 672.328064,   -3.183293
 702.989130,   -3.185407
 733.653909,   -3.188950
 764.332141,   -3.189508
 795.014127,   -3.189233
 825.709498,   -3.193183
 856.408605,   -3.198311
 887.121326,   -3.195366
 917.837846,   -3.190167
 948.567810,   -3.191680
 979.301526,   -3.195066
1010.048811,   -3.195451
1040.799884,   -3.194999
1071.564433,   -3.198802
1102.332744,   -3.203792
1133.114731,   -3.200703
1163.900537,   -3.195358
1194.699819,   -3.196753
1225.502863,   -3.200030
1256.319478,   -3.200345
1287.139881,   -3.199833
1317.973743,   -3.203645
1348.811363,   -3.208663
1379.662636,   -3.205601
1410.517719,   -3.200282
1441.386265,   -3.201786
1472.258568,   -3.205195
1503.144447,   -3.205664
1534.034115,   -3.205312
1564.937149,   -3.202349
1595.843915,   -3.198658
1626.763817,   -3.198171
1657.687386,   -3.198579
1688.624120,   -3.201883
1719.564530,   -3.205996
1750.518202,   -3.209899
1781.475577,   -3.213743
1812.446465,   -3.214360
1843.421125,   -3.214075
1874.409349,   -3.217228
1905.401360,   -3.221340
1936.407050,   -3.217944
1967.416558,   -3.212453
1998.439547,   -3.213951
2029.466301,   -3.217401
2060.506660,   -3.217951
2091.550818,   -3.217691
2122.608391,   -3.214858
2153.669708,   -3.211306
2184.744240,   -3.211061
2215.822462,   -3.211738
2246.913966,   -3.215396
2278.009178,   -3.219886
2309.117816,   -3.224198
2340.230202,   -3.228460
2371.356155,   -3.225229
2402.485895,   -3.219906
2433.629046,   -3.221748
2464.775941,   -3.225590
2495.936320,   -3.224354
2527.100463,   -3.221700
2558.278052,   -3.224596
2589.459394,   -3.229041
2620.654314,   -3.233305
2651.853025,   -3.237518
2683.065447,   -3.234203
2714.281696,   -3.228786
2745.511480,   -3.230575
2776.745043,   -3.234375
2807.992191,   -3.233064
2839.243130,   -3.230327
