Speed, Power
 138.632624, 1969.602482
 139.955364, 1978.600699
 141.278105, 1987.396413
 142.600845, 1995.989624
 143.923585, 2004.380333
 145.246325, 2012.568539
 146.569066, 2020.554242
 147.891806, 2028.337442
 149.214546, 2035.918140
 150.537287, 2043.296335
 151.860027, 2050.472028
 153.182767, 2057.445217
 154.505507, 2064.215904
 155.828248, 2070.784089
 157.150988, 2077.406203
 158.473728, 2084.401808
 159.796469, 2091.209151
 161.119209, 2097.828232
 162.441949, 2104.259050
 163.764689, 2110.501607
 165.087430, 2116.555901
 166.410170, 2122.421934
 167.732910, 2128.099704
 169.055650, 2133.589212
 170.378391, 2138.890459
 171.701131, 2144.003443
 173.023871, 2148.928165
 174.346612, 2153.664624
 175.669352, 2158.212822
 176.992092, 2162.572758
 178.314832, 2166.744431
 179.637573, 2171.664400
 180.960313, 2176.587120
 182.283053, 2181.338351
 183.605793, 2185.918095
 184.928534, 2190.326352
 186.251274, 2194.563120
 187.574014, 2198.628401
 188.896755, 2202.522195
 190.219495, 2206.244500
 191.542235, 2209.795318
 192.864975, 2213.174648
 194.187716, 2216.382490
 195.510456, 2219.418845
 196.833196, 2222.283712
 198.155937, 2224.977091
 199.478677, 2227.498982
 200.801417, 2230.353509
 202.124157, 2233.897427
 203.446898, 2237.288062
 204.769638, 2240.525412
 206.092378, 2243.609478
 207.415118, 2246.540261
 208.737859, 2249.317759
 210.060599, 2251.941973
 211.383339, 2254.412903
 212.706080, 2256.730549
 214.028820, 2258.894911
 215.351560, 2260.905989
 216.674300, 2262.763782
 217.997041, 2264.468292
 219.319781, 2266.019518
 220.642521, 2267.417460
 221.965262, 2268.662117
 223.288002, 2271.039233
 224.610742, 2273.417047
 225.933482, 2275.658767
 227.256223, 2277.764393
 228.578963, 2279.733926
 229.901703, 2281.567366
 231.224443, 2283.264713
 232.547184, 2284.825966
 233.869924, 2286.251125
 235.192664, 2287.540192
 236.515405, 2288.693164
 237.838145, 2289.710044
 239.160885, 2290.590830
 240.483625, 2291.335522
 241.806366, 2291.944121
 243.129106, 2292.416627
 244.451846, 2293.199484
 245.774587, 2294.436820
 247.097327, 2295.549394
 248.420067, 2296.537206
 249.742807, 2297.400257
 251.065548, 2298.138546
 252.388288, 2298.752073
 253.711028, 2299.240838
 255.033768, 2299.604841
 256.356509, 2299.844083
 257.679249, 2299.958563
 259.001989, 2299.948281
 260.324730, 2299.813237
 261.647470, 2299.553431
 262.970210, 2299.168863
 264.292950, 2298.659534
 265.615691, 2298.025443
 266.938431, 2297.947152
 268.261171, 2297.776138
 269.583911, 2297.487469
