Mach, Altitude
   0.261002,    0.000000
   0.262555,  328.083990
   0.264122,  656.167979
   0.265701,  984.251969
   0.267293, 1312.335958
   0.268898, 1640.419948
   0.270517, 1968.503937
   0.272149, 2296.587927
   0.273795, 2624.671916
   0.275454, 2952.755906
   0.277127, 3280.839895
   0.278815, 3608.923885
   0.280516, 3937.007874
   0.282232, 4265.091864
   0.283962, 4593.175853
   0.285707, 4921.259843
   0.287466, 5249.343832
   0.289241, 5577.427822
   0.291030, 5905.511811
   0.292835, 6233.595801
   0.294655, 6561.679790
   0.296491, 6889.763780
   0.298343, 7217.847769
   0.300211, 7545.931759
   0.302094, 7874.015748
   0.303994, 8202.099738
   0.305911, 8530.183727
   0.307844, 8858.267717
   0.309794, 9186.351706
   0.311761, 9514.435696
   0.313745, 9842.519685
   0.315747, 10170.603675
   0.317766, 10498.687664
   0.319803, 10826.771654
   0.321859, 11154.855643
   0.323932, 11482.939633
   0.326024, 11811.023622
   0.328134, 12139.107612
   0.330263, 12467.191601
   0.332411, 12795.275591
   0.334579, 13123.359580
   0.336766, 13451.443570
   0.338973, 13779.527559
   0.341199, 14107.611549
   0.343446, 14435.695538
   0.345713, 14763.779528
   0.348001, 15091.863517
   0.350310, 15419.947507
   0.352640, 15748.031496
   0.354991, 16076.115486
   0.357364, 16404.199475
   0.359759, 16732.283465
   0.362176, 17060.367454
   0.364615, 17388.451444
   0.367077, 17716.535433
   0.369562, 18044.619423
   0.372070, 18372.703412
   0.374602, 18700.787402
   0.377157, 19028.871391
   0.379736, 19356.955381
   0.382340, 19685.039370
   0.384968, 20013.123360
   0.387622, 20341.207349
   0.390300, 20669.291339
   0.393004, 20997.375328
   0.395734, 21325.459318
   0.398490, 21653.543307
   0.401273, 21981.627297
   0.404082, 22309.711286
   0.406918, 22637.795276
   0.409782, 22965.879265
   0.412674, 23293.963255
   0.415594, 23622.047244
   0.418542, 23950.131234
   0.421520, 24278.215223
   0.424526, 24606.299213
   0.427562, 24934.383202
   0.430628, 25262.467192
   0.433725, 25590.551181
   0.436852, 25918.635171
   0.440010, 26246.719160
   0.443200, 26574.803150
   0.446421, 26902.887139
   0.449675, 27230.971129
   0.452962, 27559.055118
   0.456282, 27887.139108
   0.459635, 28215.223097
   0.463022, 28543.307087
   0.466444, 28871.391076
   0.469901, 29199.475066
   0.473393, 29527.559055
   0.476921, 29855.643045
   0.480485, 30183.727034
   0.484086, 30511.811024
   0.487724, 30839.895013
   0.491400, 31167.979003
   0.495115, 31496.062992
   0.498867, 31824.146982
   0.502660, 32152.230971
   0.506492, 32480.314961
   0.510364, 32808.398950
   0.514277, 33136.482940
   0.518232, 33464.566929
   0.522228, 33792.650919
   0.526268, 34120.734908
   0.530350, 34448.818898
   0.534476, 34776.902887
   0.538646, 35104.986877
   0.542861, 35433.070866
   0.547122, 35761.154856
   0.551429, 36089.238845
   0.555779, 36417.322835
   0.560162, 36745.406824
   0.564581, 37073.490814
   0.569034, 37401.574803
   0.573522, 37729.658793
   0.578045, 38057.742782
   0.582604, 38385.826772
   0.587198, 38713.910761
   0.591829, 39041.994751
   0.596496, 39370.078740
   0.601200, 39698.162730
   0.605940, 40026.246719
   0.610718, 40354.330709
   0.665179, 40682.414698
   0.664883, 40354.330709
   0.664714, 40026.246719
   0.663874, 39698.162730
   0.663141, 39370.078740
   0.662105, 39041.994751
   0.661164, 38713.910761
   0.659899, 38385.826772
   0.658719, 38057.742782
   0.657195, 37729.658793
   0.655745, 37401.574803
   0.653931, 37073.490814
   0.652621, 36745.406824
   0.650492, 36417.322835
   0.648866, 36089.238845
   0.646855, 35761.154856
   0.645363, 35433.070866
   0.643016, 35104.986877
   0.641188, 34776.902887
