Time, Speed
   0.000100,    0.000534
   0.000632,    0.003373
   0.002218,    0.011838
   0.007077,    0.037771
   0.016932,    0.090370
   0.033662,    0.179651
   0.058512,    0.312232
   0.087458,    0.466634
   0.116303,    0.620449
   0.145366,    0.775392
   0.174441,    0.930351
   0.203588,    1.085658
   0.232909,    1.241845
   0.262299,    1.398358
   0.291871,    1.555795
   0.321316,    1.712510
   0.351004,    1.870480
   0.380597,    2.027897
   0.410762,    2.188311
   0.440644,    2.347178
   0.471076,    2.508919
   0.501615,    2.671183
   0.532006,    2.832618
   0.562763,    2.995946
   0.593681,    3.160081
   0.624600,    3.324175
   0.656013,    3.490837
   0.687658,    3.658682
   0.719786,    3.829040
   0.751814,    3.998809
   0.784227,    4.170571
   0.816741,    4.342815
   0.849643,    4.517054
   0.882412,    4.690537
   0.915618,    4.866280
   0.949000,    5.042891
   0.982734,    5.221312
   1.016581,    5.400271
   1.050738,    5.580807
   1.085043,    5.762068
   1.119784,    5.945570
   1.154759,    6.130246
   1.190225,    6.317451
   1.226161,    6.507069
   1.262379,    6.698108
   1.298572,    6.888948
   1.334699,    7.079371
   1.371762,    7.274656
   1.408680,    7.469108
   1.445733,    7.664200
   1.482969,    7.860187
   1.520248,    8.056323
   1.557873,    8.254206
   1.596460,    8.457076
   1.635326,    8.661330
   1.673656,    8.862689
   1.712445,    9.066386
   1.751185,    9.269744
   1.790480,    9.475936
   1.830122,    9.683864
   1.870346,    9.894759
   1.910553,   10.105485
   1.951079,   10.317793
   1.992188,   10.533067
   2.033930,   10.751564
   2.075686,   10.970045
   2.117167,   11.186994
   2.159066,   11.406033
   2.201369,   11.627095
   2.243683,   11.848117
   2.286842,   12.073450
   2.329881,   12.298062
   2.373328,   12.524701
   2.417343,   12.754203
   2.461260,   12.983092
   2.505257,   13.212289
   2.549760,   13.444016
   2.594599,   13.677389
   2.639517,   13.911060
   2.684373,   14.144304
   2.730016,   14.381526
   2.775929,   14.620043
   2.821576,   14.857059
   2.867938,   15.097671
   2.914524,   15.339331
   2.961161,   15.581137
