Time, Load Factor
   0.000100,    0.000000
   0.000689,    0.000000
   0.002988,    0.000000
   0.009106,    0.000000
   0.021882,    0.000001
   0.044872,    0.000005
   0.067978,    0.000012
   0.091100,    0.000022
   0.114260,    0.000034
   0.137446,    0.000049
   0.160657,    0.000067
   0.184000,    0.000088
   0.207358,    0.000112
   0.230750,    0.000139
   0.254321,    0.000169
   0.278010,    0.000202
   0.301753,    0.000238
   0.325396,    0.000276
   0.349337,    0.000318
   0.373211,    0.000363
   0.397082,    0.000411
   0.421184,    0.000462
   0.445543,    0.000517
   0.469969,    0.000575
   0.494751,    0.000637
   0.519409,    0.000701
   0.544254,    0.000770
   0.569334,    0.000842
   0.594208,    0.000917
   0.619355,    0.000996
   0.644651,    0.001079
   0.669708,    0.001164
   0.695331,    0.001254
   0.721093,    0.001348
   0.747582,    0.001448
   0.773892,    0.001552
   0.800386,    0.001659
   0.826688,    0.001769
   0.853109,    0.001883
   0.879901,    0.002003
   0.907017,    0.002127
   0.934299,    0.002256
   0.961521,    0.002389
   0.988962,    0.002526
   1.016687,    0.002668
   1.044776,    0.002817
   1.072776,    0.002968
   1.101164,    0.003126
   1.129898,    0.003290
   1.158515,    0.003458
   1.187670,    0.003632
   1.217047,    0.003812
   1.246320,    0.003996
   1.275896,    0.004186
   1.305541,    0.004381
   1.335022,    0.004579
   1.365151,    0.004786
   1.395329,    0.004998
   1.425709,    0.005216
   1.431874,    0.005261
   1.435613,    0.005288
   1.438011,    0.005305
   1.439407,    0.005315
   1.440623,    0.005324
   1.441758,    0.005333
   1.442903,    0.005341
   1.443830,    0.005348
   1.444608,    0.005354
   1.444692,    0.005354
   1.444799,    0.005355
   1.444895,    0.005356
   1.445449,    0.005360
   1.448042,    0.005379
   1.455416,    0.005433
   1.474948,    0.005578
   1.503585,    0.005795
   1.534805,    0.006035
   1.566048,    0.006280
   1.597666,    0.006533
   1.629330,    0.006792
   1.661424,    0.007058
   1.693414,    0.007329
   1.725435,    0.007606
   1.757873,    0.007890
   1.790329,    0.008181
   1.823172,    0.008479
   1.856260,    0.008786
   1.889393,    0.009097
   1.922762,    0.009417
   1.956363,    0.009744
   1.990322,    0.010080
   2.024113,    0.010420
   2.058201,    0.010769
   2.092496,    0.011125
   2.127156,    0.011490
   2.161702,    0.011860
   2.196676,    0.012241
   2.231629,    0.012627
   2.267055,    0.013024
   2.302431,    0.013427
   2.337966,    0.013837
   2.373691,    0.014255
   2.409525,    0.014681
   2.445833,    0.015118
   2.482218,    0.015563
   2.518649,    0.016014
   2.555336,    0.016475
   2.592214,    0.016945
   2.629243,    0.017422
   2.666199,    0.017906
   2.703717,    0.018403
   2.741239,    0.018906
   2.779094,    0.019421
   2.816923,    0.019942
   2.854998,    0.020473
   2.893402,    0.021015
   2.901066,    0.021124
   2.906018,    0.021194
   2.921343,    0.021413
   2.921534,    0.021416
   2.921578,    0.021417
   2.921629,    0.021418
   2.922071,    0.021424
   2.924409,    0.021457
   2.935815,    0.021621
   2.970491,    0.022123
   3.009418,    0.022694
   3.048274,    0.023270
   3.087532,    0.023858
   3.126809,    0.024455
   3.166619,    0.025066
   3.206362,    0.025684
   3.246486,    0.026314
   3.286519,    0.026951
   3.326790,    0.027598
   3.367049,    0.028253
   3.407385,    0.028916
   3.448056,    0.029591
   3.488806,    0.030276
   3.530153,    0.030978
   3.571381,    0.031686
   3.612693,    0.032402
   3.654105,    0.033128
   3.695544,    0.033862
   3.737359,    0.034610
   3.779453,    0.035371
   3.821578,    0.036140
   3.864165,    0.036926
   3.906498,    0.037715
   3.949211,    0.038518
   3.992081,    0.039333
   4.035175,    0.040160
   4.078342,    0.040996
   4.121679,    0.041843
   4.165076,    0.042700
   4.208600,    0.043568
   4.252294,    0.044447
   4.296206,    0.045338
   4.340494,    0.046246
   4.384557,    0.047157
   4.429237,    0.048089
   4.431018,    0.048126
   4.432688,    0.048161
   4.433894,    0.048187
   4.433948,    0.048188
   4.434358,    0.048196
   4.434870,    0.048207
   4.437716,    0.048267
   4.451196,    0.048550
   4.495572,    0.049488
   4.540347,    0.050444
   4.585438,    0.051414
   4.630440,    0.052391
   4.675894,    0.053386
   4.721458,    0.054392
   4.766817,    0.055403
   4.812156,    0.056421
   4.857809,    0.057455
   4.904173,    0.058514
   4.950338,    0.059577
   4.996352,    0.060646
   5.042852,    0.061734
   5.089360,    0.062832
   5.136187,    0.063946
   5.182952,    0.065067
   5.229977,    0.066203
   5.277154,    0.067352
   5.324296,    0.068509
   5.371495,    0.069677
   5.419085,    0.070863
   5.467053,    0.072067
   5.514832,    0.073276
   5.562942,    0.074503
   5.611133,    0.075740
   5.659626,    0.076995
   5.708480,    0.078269
   5.757292,    0.079550
   5.806088,    0.080841
   5.854882,    0.082141
   5.904010,    0.083458
   5.953211,    0.084788
   5.963091,    0.085056
   5.968254,    0.085196
   5.971878,    0.085295
   5.985551,    0.085667
   5.985605,    0.085668
   5.985653,    0.085669
   5.986139,    0.085683
   5.989090,    0.085763
   6.004860,    0.086193
   6.049953,    0.087429
   6.099297,    0.088790
   6.149134,    0.090174
   6.198791,    0.091562
   6.248661,    0.092966
   6.298832,    0.094387
   6.349142,    0.095823
   6.399574,    0.097271
   6.450061,    0.098730
   6.500515,    0.100198
   6.551307,    0.101686
   6.602240,    0.103187
   6.653179,    0.104698
   6.704295,    0.106224
   6.755639,    0.107766
   6.807390,    0.109331
   6.858958,    0.110899
   6.910679,    0.112482
   6.962401,    0.114075
