Mach, Specific Range
   0.448940,    0.149778
   0.450852,    0.149518
   0.452763,    0.149260
   0.454675,    0.149006
   0.456586,    0.148755
   0.458498,    0.148439
   0.460409,    0.148119
   0.462321,    0.147801
   0.464232,    0.147487
   0.466143,    0.147138
   0.468055,    0.146774
   0.469966,    0.146413
   0.471878,    0.146055
   0.473789,    0.145693
   0.475701,    0.145311
   0.477612,    0.144933
   0.479524,    0.144557
   0.481435,    0.144183
   0.483347,    0.143791
   0.485258,    0.143392
   0.487169,    0.143000
   0.489081,    0.142612
   0.490992,    0.142227
   0.492904,    0.141816
   0.494815,    0.141406
   0.496727,    0.140999
   0.498638,    0.140595
   0.500550,    0.140197
   0.502461,    0.139776
   0.504373,    0.139359
   0.506284,    0.138943
   0.508195,    0.138530
   0.510107,    0.138120
   0.512018,    0.137686
   0.513930,    0.137250
   0.515841,    0.136821
   0.517753,    0.136394
   0.519664,    0.135969
   0.521576,    0.135533
   0.523487,    0.135083
   0.525399,    0.134635
   0.527310,    0.134189
   0.529221,    0.133746
   0.531133,    0.133305
   0.533044,    0.132841
   0.534956,    0.132373
   0.536867,    0.131908
   0.538779,    0.131445
   0.540690,    0.130984
   0.542602,    0.130524
   0.544513,    0.130043
   0.546425,    0.129563
   0.548336,    0.129085
   0.550247,    0.128610
   0.552159,    0.128137
   0.554070,    0.127667
   0.555982,    0.127180
   0.557893,    0.126685
   0.559805,    0.126192
   0.561716,    0.125702
   0.563628,    0.125215
   0.565539,    0.124730
   0.567451,    0.124244
   0.569362,    0.123742
   0.571273,    0.123234
   0.573185,    0.122729
   0.575096,    0.122227
   0.577008,    0.121728
   0.578919,    0.121232
   0.580831,    0.120731
   0.582742,    0.120221
   0.584654,    0.119700
   0.586565,    0.119183
   0.588477,    0.118668
   0.590388,    0.118156
   0.592299,    0.117647
   0.594211,    0.117138
   0.596122,    0.116616
   0.598034,    0.116087
   0.599945,    0.115555
   0.601857,    0.115027
   0.603768,    0.114502
   0.605680,    0.113981
   0.607591,    0.113462
   0.609503,    0.112936
   0.611414,    0.112399
   0.613326,    0.111856
   0.615237,    0.111318
   0.617148,    0.110782
   0.619060,    0.110251
   0.620971,    0.109722
   0.622883,    0.109197
   0.624794,    0.108666
   0.626706,    0.108121
   0.628617,    0.107580
   0.630529,    0.107042
   0.632440,    0.106508
   0.634352,    0.105978
   0.636263,    0.105451
   0.638174,    0.104927
