Mach, Specific Range
   0.461242,    0.138896
   0.462976,    0.138680
   0.464709,    0.138465
   0.466443,    0.138253
   0.468176,    0.138044
   0.469910,    0.137813
   0.471643,    0.137547
   0.473376,    0.137285
   0.475110,    0.137025
   0.476843,    0.136768
   0.478577,    0.136486
   0.480310,    0.136187
   0.482044,    0.135891
   0.483777,    0.135597
   0.485511,    0.135304
   0.487244,    0.135002
   0.488977,    0.134693
   0.490711,    0.134387
   0.492444,    0.134081
   0.494178,    0.133778
   0.495911,    0.133466
   0.497645,    0.133141
   0.499378,    0.132818
   0.501112,    0.132503
   0.502845,    0.132191
   0.504578,    0.131878
   0.506312,    0.131545
   0.508045,    0.131214
   0.509779,    0.130885
   0.511512,    0.130557
   0.513246,    0.130232
   0.514979,    0.129900
   0.516713,    0.129558
   0.518446,    0.129218
   0.520179,    0.128880
   0.521913,    0.128543
   0.523646,    0.128208
   0.525380,    0.127859
   0.527113,    0.127502
   0.528847,    0.127148
   0.530580,    0.126795
   0.532314,    0.126444
   0.534047,    0.126094
   0.535780,    0.125733
   0.537514,    0.125362
   0.539247,    0.124993
   0.540981,    0.124626
   0.542714,    0.124257
   0.544448,    0.123890
   0.546181,    0.123520
   0.547915,    0.123130
   0.549648,    0.122742
   0.551381,    0.122356
   0.553115,    0.121972
   0.554848,    0.121589
   0.556582,    0.121203
   0.558315,    0.120808
   0.560049,    0.120406
   0.561782,    0.120005
   0.563516,    0.119607
   0.565249,    0.119210
   0.566983,    0.118816
   0.568716,    0.118423
   0.570449,    0.118015
   0.572183,    0.117598
   0.573916,    0.117183
   0.575650,    0.116770
   0.577383,    0.116359
   0.579117,    0.115950
   0.580850,    0.115544
   0.582584,    0.115137
   0.584317,    0.114707
   0.586050,    0.114278
   0.587784,    0.113852
   0.589517,    0.113427
   0.591251,    0.113005
   0.592984,    0.112585
   0.594718,    0.112167
   0.596451,    0.111745
   0.598185,    0.111304
   0.599918,    0.110863
   0.601651,    0.110425
   0.603385,    0.109989
   0.605118,    0.109555
   0.606852,    0.109124
   0.608585,    0.108695
   0.610319,    0.108265
   0.612052,    0.107815
   0.613786,    0.107365
   0.615519,    0.106918
   0.617252,    0.106474
   0.618986,    0.106032
   0.620719,    0.105593
   0.622453,    0.105156
   0.624186,    0.104722
   0.625920,    0.104272
   0.627653,    0.103817
   0.629387,    0.103365
   0.631120,    0.102916
   0.632853,    0.102469
