Mach, Specific Range
   0.473225,    0.129285
   0.474729,    0.129120
   0.476234,    0.128957
   0.477739,    0.128795
   0.479244,    0.128635
   0.480749,    0.128476
   0.482254,    0.128282
   0.483759,    0.128077
   0.485264,    0.127873
   0.486769,    0.127673
   0.488274,    0.127476
   0.489779,    0.127269
   0.491284,    0.127038
   0.492788,    0.126809
   0.494293,    0.126580
   0.495798,    0.126353
   0.497303,    0.126128
   0.498808,    0.125890
   0.500313,    0.125649
   0.501818,    0.125411
   0.503323,    0.125175
   0.504828,    0.124941
   0.506333,    0.124708
   0.507838,    0.124459
   0.509343,    0.124207
   0.510848,    0.123957
   0.512352,    0.123708
   0.513857,    0.123461
   0.515362,    0.123217
   0.516867,    0.122961
   0.518372,    0.122701
   0.519877,    0.122441
   0.521382,    0.122182
   0.522887,    0.121925
   0.524392,    0.121669
   0.525897,    0.121408
   0.527402,    0.121135
   0.528907,    0.120863
   0.530411,    0.120593
   0.531916,    0.120323
   0.533421,    0.120055
   0.534926,    0.119788
   0.536431,    0.119509
   0.537936,    0.119223
   0.539441,    0.118939
   0.540946,    0.118656
   0.542451,    0.118372
   0.543956,    0.118089
   0.545461,    0.117807
   0.546966,    0.117511
   0.548471,    0.117211
   0.549975,    0.116912
   0.551480,    0.116615
   0.552985,    0.116318
   0.554490,    0.116023
   0.555995,    0.115726
   0.557500,    0.115417
   0.559005,    0.115099
   0.560510,    0.114782
   0.562015,    0.114466
   0.563520,    0.114151
   0.565025,    0.113838
   0.566530,    0.113526
   0.568034,    0.113216
   0.569539,    0.112890
   0.571044,    0.112558
   0.572549,    0.112229
   0.574054,    0.111900
   0.575559,    0.111573
   0.577064,    0.111247
   0.578569,    0.110923
   0.580074,    0.110600
   0.581579,    0.110264
   0.583084,    0.109927
   0.584589,    0.109583
   0.586093,    0.109241
   0.587598,    0.108900
   0.589103,    0.108560
   0.590608,    0.108222
   0.592113,    0.107886
   0.593618,    0.107543
   0.595123,    0.107196
   0.596628,    0.106850
   0.598133,    0.106496
   0.599638,    0.106142
   0.601143,    0.105790
   0.602648,    0.105440
   0.604153,    0.105091
   0.605657,    0.104744
   0.607162,    0.104388
   0.608667,    0.104031
   0.610172,    0.103676
   0.611677,    0.103315
   0.613182,    0.102953
   0.614687,    0.102592
   0.616192,    0.102234
   0.617697,    0.101877
   0.619202,    0.101522
   0.620707,    0.101162
   0.622212,    0.100798
