Mach, Specific Range
   0.423265,    0.176323
   0.425543,    0.175968
   0.427822,    0.175619
   0.430100,    0.175275
   0.432378,    0.174839
   0.434657,    0.174382
   0.436935,    0.173931
   0.439213,    0.173451
   0.441491,    0.172928
   0.443770,    0.172410
   0.446048,    0.171890
   0.448326,    0.171332
   0.450605,    0.170775
   0.452883,    0.170223
   0.455161,    0.169662
   0.457440,    0.169074
   0.459718,    0.168489
   0.461996,    0.167909
   0.464274,    0.167310
   0.466553,    0.166696
   0.468831,    0.166086
   0.471109,    0.165482
   0.473388,    0.164858
   0.475666,    0.164223
   0.477944,    0.163594
   0.480222,    0.162969
   0.482501,    0.162325
   0.484779,    0.161664
   0.487057,    0.161012
   0.489336,    0.160368
   0.491614,    0.159717
   0.493892,    0.159037
   0.496171,    0.158362
   0.498449,    0.157691
   0.500727,    0.157030
   0.503005,    0.156341
   0.505284,    0.155647
   0.507562,    0.154958
   0.509840,    0.154273
   0.512119,    0.153588
   0.514397,    0.152880
   0.516675,    0.152180
   0.518954,    0.151485
   0.521232,    0.150794
   0.523510,    0.150100
   0.525788,    0.149384
   0.528067,    0.148673
   0.530345,    0.147967
   0.532623,    0.147265
   0.534902,    0.146566
   0.537180,    0.145843
   0.539458,    0.145124
   0.541736,    0.144410
   0.544015,    0.143696
   0.546293,    0.142987
   0.548571,    0.142264
   0.550850,    0.141535
   0.553128,    0.140811
   0.555406,    0.140091
   0.557685,    0.139368
   0.559963,    0.138649
   0.562241,    0.137908
   0.564519,    0.137171
   0.566798,    0.136439
   0.569076,    0.135711
   0.571354,    0.134975
   0.573633,    0.134244
   0.575911,    0.133492
   0.578189,    0.132742
   0.580467,    0.131998
   0.582746,    0.131259
   0.585024,    0.130508
   0.587302,    0.129763
   0.589581,    0.129010
   0.591859,    0.128251
   0.594137,    0.127498
   0.596416,    0.126751
   0.598694,    0.125992
   0.600972,    0.125236
   0.603250,    0.124487
   0.605529,    0.123725
   0.607807,    0.122963
   0.610085,    0.122208
   0.612364,    0.121445
   0.614642,    0.120684
   0.616920,    0.119929
   0.619199,    0.119181
   0.621477,    0.118427
   0.623755,    0.117671
   0.626033,    0.116912
   0.628312,    0.116155
   0.630590,    0.115405
   0.632868,    0.114660
   0.635147,    0.113923
   0.637425,    0.113191
   0.639703,    0.112443
   0.641981,    0.111695
   0.644260,    0.110954
   0.646538,    0.110219
   0.648816,    0.109491
