Ground Roll Distance, Horizontal Forces
   0.000000, 3620.220995
   0.000000, 3601.023145
   0.000000, 3471.237404
   0.000000, 3445.939744
   0.000000, 3420.856438
   0.000000, 3395.985173
   0.000000, 3388.992434
   0.000000, 3375.056294
   0.000000, 3370.142031
   0.000000, 3368.178615
   0.000000, 3367.393615
   0.000000, 3367.058736
   0.000000, 3366.389092
   0.000000, 3366.333405
   0.000000, 3366.305805
   0.000000, 3366.288995
   0.000000, 3366.275498
   0.000000, 3366.266008
   0.000000, 3366.263187
   0.000000, 3366.260775
   0.000000, 3366.258426
   0.000000, 3366.234937
   0.000000, 3366.000045
   0.000000, 3363.650324
   0.000000, 3340.073179
   0.000000, 3096.356458
   0.000000, 2791.486766
   0.000000, 2482.119577
   0.000000, 2175.554385
   0.000000, 1876.327971
   0.000000, 1588.488063
   0.000000, 1315.689086
   0.000000, 1246.301364
   0.000000, 1202.152980
   0.000000, 1169.502984
   0.000000, 1153.568887
   0.000000, 1137.447946
   0.000000,  978.690538
   0.000000,  902.662431
   0.000000,  858.882393
   0.000000,  842.976916
   0.000000,  823.899276
   0.000000,  640.056657
   0.000000,  590.749953
   0.000000,  545.412031
   0.000000,  524.588251
   0.000000,  512.825761
   0.000000,  500.740484
   0.000000,  385.890485
   0.000000,  223.744470
   0.000000,  192.533442
   0.000000,  163.875467
   0.000000,  135.979379
   0.000000,  130.044760
   0.000000,  127.996197
   0.000000,  125.719344
   0.000000,  103.974780
   0.000000,   26.258601
   0.000000,   14.871034
   0.000000,    8.390905
   0.000000,    4.183969
   0.000000,    1.599528
   0.000000,    0.295583
   0.000000,    0.141361
   0.000000,    0.001616
   0.000000,    0.000135
   0.000000,    0.000005
