Ground Distance, 
   0.000000,   50.000000
 823.218203,    6.856962
 852.313405,    5.417067
 881.408607,    4.146915
 910.503809,    3.046378
 939.599011,    2.115343
 968.694213,    1.353717
 997.789415,    0.761421
1026.884618,    0.338395
1055.979820,    0.084597
1085.075022,    0.000000
1087.511377,    0.000000
1111.848456,    0.000000
1278.111704,    0.000000
1311.093748,    0.000000
1343.986179,    0.000000
1376.789246,    0.000000
1409.503198,    0.000000
1416.035317,    0.000000
1416.057118,    0.000000
1416.064785,    0.000000
1416.072947,    0.000000
1416.073791,    0.000000
1416.074649,    0.000000
1416.083233,    0.000000
1416.169073,    0.000000
1417.027343,    0.000000
1425.596630,    0.000000
1509.899868,    0.000000
1612.427584,    0.000000
1707.012854,    0.000000
1792.618903,    0.000000
1869.437633,    0.000000
1937.820107,    0.000000
1998.194636,    0.000000
2051.028817,    0.000000
2053.874047,    0.000000
2057.126655,    0.000000
2088.414400,    0.000000
2103.629069,    0.000000
2112.149714,    0.000000
2116.444019,    0.000000
2120.265250,    0.000000
2155.849156,    0.000000
2164.128584,    0.000000
2172.726748,    0.000000
2174.951612,    0.000000
2178.627565,    0.000000
2206.893091,    0.000000
2229.289579,    0.000000
2233.670401,    0.000000
2235.284564,    0.000000
2236.452472,    0.000000
2236.901359,    0.000000
2237.349896,    0.000000
2241.538775,    0.000000
2252.389723,    0.000000
2253.977908,    0.000000
2254.591591,    0.000000
2254.981343,    0.000000
2255.210085,    0.000000
2255.306728,    0.000000
2255.313011,    0.000000
2255.313901,    0.000000
2255.314031,    0.000000
2255.314032,    0.000000
