Speed(TAS), Altitude
  59.534295,    0.000000
  59.821075,  100.000000
  60.109881,  200.000000
  60.400733,  300.000000
  60.693648,  400.000000
  60.988647,  500.000000
  61.285748,  600.000000
  61.584973,  700.000000
  61.886341,  800.000000
  62.189872,  900.000000
  62.495586, 1000.000000
  62.803506, 1100.000000
  63.113650, 1200.000000
  63.426041, 1300.000000
  63.740701, 1400.000000
  64.057650, 1500.000000
  64.376912, 1600.000000
  64.698508, 1700.000000
  65.022460, 1800.000000
  65.348793, 1900.000000
  65.677528, 2000.000000
  66.008689, 2100.000000
  66.342300, 2200.000000
  66.678385, 2300.000000
  67.016967, 2400.000000
  67.358072, 2500.000000
  67.701725, 2600.000000
  68.047950, 2700.000000
  68.396773, 2800.000000
  68.748219, 2900.000000
  69.102315, 3000.000000
  69.459088, 3100.000000
  69.818563, 3200.000000
  70.180768, 3300.000000
  70.545731, 3400.000000
  70.913478, 3500.000000
  71.284039, 3600.000000
  71.657441, 3700.000000
  72.033714, 3800.000000
  72.412886, 3900.000000
  72.794987, 4000.000000
  73.180047, 4100.000000
  73.568097, 4200.000000
  73.959166, 4300.000000
  74.353286, 4400.000000
  74.750489, 4500.000000
  75.150806, 4600.000000
  75.554269, 4700.000000
  75.960912, 4800.000000
  76.370767, 4900.000000
  76.783868, 5000.000000
  77.200248, 5100.000000
  77.619943, 5200.000000
  78.042987, 5300.000000
  78.710101, 5400.000000
  79.378956, 5500.000000
  80.049575, 5600.000000
  80.960138, 5700.000000
  81.633510, 5800.000000
  82.308718, 5900.000000
  83.456959, 6000.000000
  84.603631, 6100.000000
  85.748735, 6200.000000
  86.892271, 6300.000000
  88.498449, 6400.000000
  90.099536, 6500.000000
  91.695507, 6600.000000
  93.515783, 6700.000000
  95.557655, 6800.000000
  97.590733, 6900.000000
  99.841711, 7000.000000
 101.856129, 7100.000000
 104.311438, 7200.000000
 107.426088, 7300.000000
 110.076252, 7400.000000
 114.266808, 7500.000000
 131.039500, 7600.000000
 136.038537, 7500.000000
 138.185307, 7400.000000
 140.355584, 7300.000000
 142.549174, 7200.000000
 144.088364, 7100.000000
 145.191541, 7000.000000
 146.080791, 6900.000000
 146.981855, 6800.000000
 147.894632, 6700.000000
 148.819026, 6600.000000
 149.523716, 6500.000000
 150.470170, 6400.000000
 151.194978, 6300.000000
 151.695427, 6200.000000
 151.968833, 6100.000000
 152.248125, 6000.000000
 152.533250, 5900.000000
 152.824158, 5800.000000
 152.882643, 5700.000000
 153.184116, 5600.000000
 153.491226, 5500.000000
 153.563238, 5400.000000
 153.880639, 5300.000000
 153.961184, 5200.000000
 154.045521, 5100.000000
 154.377623, 5000.000000
 154.470263, 4900.000000
 154.566590, 4800.000000
 154.913026, 4700.000000
 155.017435, 4600.000000
 155.125429, 4500.000000
 154.988101, 4400.000000
 155.102367, 4300.000000
 154.969660, 4200.000000
 154.838831, 4100.000000
 154.709861, 4000.000000
 154.582729, 3900.000000
 154.457416, 3800.000000
 154.333902, 3700.000000
 154.212170, 3600.000000
 154.092198, 3500.000000
 153.973970, 3400.000000
 153.857467, 3300.000000
 153.742670, 3200.000000
 153.370576, 3100.000000
 153.258384, 3000.000000
 152.626863, 2900.000000
 151.993987, 2800.000000
 151.621744, 2700.000000
 151.249634, 2600.000000
 150.614180, 2500.000000
 150.241576, 2400.000000
 149.869085, 2300.000000
 149.496700, 2200.000000
 149.124413, 2100.000000
 148.485096, 2000.000000
 148.112263, 1900.000000
 148.008071, 1800.000000
 147.636106, 1700.000000
 147.264205, 1600.000000
 146.892360, 1500.000000
 146.249156, 1400.000000
 145.876699, 1300.000000
 145.504282, 1200.000000
 144.858382, 1100.000000
 144.485328, 1000.000000
 143.837389,  900.000000
 143.463684,  800.000000
 143.089991,  700.000000
 142.716306,  600.000000
 142.064964,  500.000000
 141.690594,  400.000000
 141.316216,  300.000000
 140.662130,  200.000000
 140.287045,  100.000000
 139.911937,    0.000000
