Mach, Climb Angle
   0.233952,    2.224686
   0.237650,    2.262902
   0.241347,    2.277874
   0.245045,    2.290738
   0.248742,    2.291431
   0.252439,    2.291686
   0.256137,    2.281773
   0.259834,    2.272674
   0.263532,    2.256803
   0.267229,    2.237915
   0.270927,    2.220951
   0.274624,    2.195587
   0.278322,    2.170461
   0.282019,    2.146339
   0.285716,    2.115401
   0.289414,    2.084634
   0.293111,    2.054039
   0.296809,    2.020433
   0.300506,    1.984689
   0.304204,    1.949018
   0.307901,    1.913419
   0.311599,    1.873290
   0.315296,    1.830446
   0.318994,    1.787555
   0.322691,    1.745101
   0.326388,    1.702942
   0.330086,    1.653842
   0.333783,    1.604601
   0.337481,    1.556152
   0.341178,    1.508478
   0.344876,    1.460664
   0.348573,    1.407008
   0.352271,    1.352686
   0.355968,    1.298468
   0.359666,    1.244030
   0.363363,    1.189455
   0.367060,    1.135772
   0.370758,    1.079396
   0.374455,    1.015056
   0.378153,    0.950700
   0.381850,    0.886585
   0.385548,    0.822146
   0.389245,    0.757384
   0.392943,    0.692644
   0.396640,    0.627779
   0.400338,    0.561758
   0.404035,    0.487324
   0.407732,    0.412755
   0.411430,    0.337803
   0.415127,    0.262444
   0.418825,    0.186724
   0.422522,    0.110781
   0.426220,    0.034432
   0.429917,   -0.042326
   0.433615,   -0.119398
   0.437312,   -0.196778
   0.441010,   -0.278922
   0.444707,   -0.365456
   0.448404,   -0.452351
   0.452102,   -0.539689
   0.455799,   -0.627507
   0.459497,   -0.715798
   0.463194,   -0.804459
   0.466892,   -0.893599
   0.470589,   -0.983220
   0.474287,   -1.073296
   0.477984,   -1.163801
   0.481682,   -1.254787
   0.485379,   -1.346254
   0.489076,   -1.438178
   0.492774,   -1.530927
   0.496471,   -1.631395
   0.500169,   -1.732404
   0.503866,   -1.833952
   0.507564,   -1.936042
   0.511261,   -2.038674
   0.514959,   -2.141854
   0.518656,   -2.245608
   0.522353,   -2.349905
   0.526051,   -2.454746
   0.529748,   -2.560166
   0.533446,   -2.666170
   0.537143,   -2.772720
   0.540841,   -2.879816
   0.544538,   -2.987542
   0.548236,   -3.095844
   0.551933,   -3.204693
   0.555631,   -3.314095
   0.559328,   -3.424192
   0.563025,   -3.534838
   0.566723,   -3.646035
   0.570420,   -3.757840
   0.574118,   -3.872697
   0.577815,   -3.991318
   0.581513,   -4.110528
   0.585210,   -4.230465
   0.588908,   -4.351087
   0.592605,   -4.472302
   0.596303,   -4.594110
   0.600000,   -4.716745
