CL_e, CD_e
   0.096723,    0.087482
   0.084771,    0.076993
   0.073883,    0.066502
   0.064244,    0.056047
   0.055665,    0.045621
   0.048075,    0.035239
   0.041602,    0.024930
   0.036469,    0.014713
   0.032469,    0.004590
   0.029820,   -0.005460
   0.029586,   -0.015354
