CL_e, CD_e
   0.096723,    0.216137
   0.084771,    0.190264
   0.073883,    0.164407
   0.064244,    0.138608
   0.055665,    0.112861
   0.048075,    0.087186
   0.041602,    0.061611
   0.036469,    0.036159
   0.032469,    0.010835
   0.029903,   -0.014441
   0.029586,   -0.039474
