Ground Distance, Speed
   0.000000,    0.000330
   0.000000,    0.001690
   0.000013,    0.009211
   0.000185,    0.034971
   0.000960,    0.079613
   0.003473,    0.151438
   0.007888,    0.228202
   0.014086,    0.304927
   0.022090,    0.381805
   0.031882,    0.458637
   0.043462,    0.535430
   0.056939,    0.612784
   0.072169,    0.689809
   0.089372,    0.767545
   0.108383,    0.845152
   0.129312,    0.923049
   0.152123,    1.001047
   0.177003,    1.079685
   0.203753,    1.158267
   0.232757,    1.237820
   0.263416,    1.316672
   0.296564,    1.396896
   0.331852,    1.477496
   0.368917,    1.557641
   0.408431,    1.638741
   0.450140,    1.720176
   0.493879,    1.801596
   0.540400,    1.884308
   0.588918,    1.966840
   0.639882,    2.049925
   0.692380,    2.132101
   0.748572,    2.216654
   0.806879,    2.301076
   0.867819,    2.386090
   0.931382,    2.471616
   0.997929,    2.558063
   1.067443,    2.645315
   1.139611,    2.732919
   1.214086,    2.820439
   1.291697,    2.908808
   1.371962,    2.997425
   1.455536,    3.086958
   1.542044,    3.176940
   1.632040,    3.267887
   1.724898,    3.359107
   1.820666,    3.450624
   1.919903,    3.542925
   2.022600,    3.635939
   2.129004,    3.729825
   2.238352,    3.823867
   2.351169,    3.918488
   2.467481,    4.013664
   2.587318,    4.109379
   2.710234,    4.205248
   2.836849,    4.301726
   2.965880,    4.397826
   3.100999,    4.496216
   3.238637,    4.594230
   3.380496,    4.693064
   3.409622,    4.713094
   3.413752,    4.715927
   3.416676,    4.717932
   3.419462,    4.719842
   3.421742,    4.721403
   3.422642,    4.722020
   3.423170,    4.722381
   3.423410,    4.722546
   3.423631,    4.722697
   3.425062,    4.723677
   3.431889,    4.728349
   3.455659,    4.744578
   3.535259,    4.798517
   3.677743,    4.893551
   3.831676,    4.994143
   3.989336,    5.095065
   4.152508,    5.197406
   4.319483,    5.300036
   4.490280,    5.402950
   4.667382,    5.507583
   4.847822,    5.612130
   5.031764,    5.716688
   5.222658,    5.823160
   5.414445,    5.928153
   5.611013,    6.033815
   5.812987,    6.140436
   6.019539,    6.247539
   6.233644,    6.356597
   6.450589,    6.465171
   6.672599,    6.574366
   6.898450,    6.683564
   7.130063,    6.793668
   7.367499,    6.904659
   7.610674,    7.016453
   7.860534,    7.129435
   8.113208,    7.241836
   8.374728,    7.356301
   8.637049,    7.469293
   8.904622,    7.582751
   9.180520,    7.697925
   9.461691,    7.813489
   9.748372,    7.929518
  10.041541,    8.046377
  10.339377,    8.163318
  10.642461,    8.280557
  10.954481,    8.399474
  11.269084,    8.517627
  11.593444,    8.637682
  11.917375,    8.755866
  12.250750,    8.875783
  12.591009,    8.996457
  12.940559,    9.118690
  13.293221,    9.240298
  13.652537,    9.362503
  13.725309,    9.387051
  13.782807,    9.406399
  13.834450,    9.423741
  13.865858,    9.434272
