V (EAS), 
  44.391401,    0.000000
  44.391401,    1.000000
  46.434459,    1.094165
  48.477517,    1.192567
  50.520575,    1.295206
  52.563632,    1.402081
  54.606690,    1.513192
  56.649748,    1.628539
  58.692806,    1.748123
  60.735864,    1.871943
  62.778921,    2.000000
  77.881294,    2.000000
  77.881294,    0.000000
