Ground Distance, Angles
   0.000000,   -3.000000
  30.474496,   -3.001501
  60.957341,   -3.001535
  91.447896,   -2.997975
 121.950229,   -3.003550
 152.459356,   -3.006536
 182.977287,   -3.002910
 213.508140,   -3.009527
 244.046548,   -3.011021
 274.593806,   -3.009223
 305.152220,   -3.016267
 335.721276,   -3.023517
 366.299708,   -3.026405
 396.888101,   -3.024406
 427.488246,   -3.031542
 458.099729,   -3.038577
 488.721845,   -3.045816
 519.355200,   -3.053158
 550.000402,   -3.060298
 580.658010,   -3.067044
 611.328491,   -3.063869
 642.013042,   -3.060755
 672.709091,   -3.057360
 703.412775,   -3.054246
 734.133254,   -3.055084
 764.864168,   -3.053672
 795.605540,   -3.050006
 826.359394,   -3.048877
 857.123815,   -3.049896
 887.901127,   -3.052426
 918.689351,   -3.056236
 949.490491,   -3.056536
 980.302565,   -3.053864
1011.128764,   -3.052217
1041.964000,   -3.051224
1072.813674,   -3.048583
1103.672253,   -3.044927
1134.545160,   -3.044213
1165.426904,   -3.045313
1196.323274,   -3.048190
1227.228665,   -3.052162
1258.148969,   -3.052151
1289.078472,   -3.049684
1320.022521,   -3.048238
1350.975543,   -3.047422
1381.942997,   -3.045008
1412.919354,   -3.041608
1443.909727,   -3.038129
1474.908744,   -3.034601
1505.921428,   -3.031107
1536.942543,   -3.027635
1567.976995,   -3.024476
1599.019673,   -3.021510
1630.075442,   -3.018682
1661.139285,   -3.015940
1692.215947,   -3.012791
1723.300516,   -3.009391
1754.397433,   -3.007456
1785.501967,   -3.006426
1816.620005,   -3.004231
1847.744393,   -3.001488
1878.882133,   -2.998946
1910.026151,   -2.996497
1941.183542,   -2.998614
1972.347221,   -3.002879
2003.525034,   -3.004965
2034.709492,   -3.006027
2065.907818,   -3.004383
2097.112665,   -3.001467
2128.331263,   -3.003807
2159.556327,   -3.008619
2190.795455,   -3.013019
2222.041195,   -3.017225
2253.304473,   -3.019265
2284.571232,   -3.020874
2315.856914,   -3.018252
2347.145220,   -3.015043
2378.452067,   -3.012210
2409.761486,   -3.009429
2441.089369,   -3.012415
2472.419813,   -3.016202
2503.769285,   -3.021392
2535.121396,   -3.026776
2566.493774,   -3.024331
2597.870638,   -3.021971
2629.264406,   -3.021453
2660.662779,   -3.020524
2692.078235,   -3.018076
2723.497935,   -3.015500
2754.933380,   -3.012457
2786.377890,   -3.009019
2817.832389,   -3.005144
2849.297543,   -3.002572
2880.771313,   -3.001053
2912.258435,   -3.000222
2943.751794,   -2.999712
2975.259120,   -3.003063
3006.772971,   -3.008219
3038.300827,   -3.007934
3069.835224,   -3.005108
3101.386074,   -3.001461
3132.940027,   -2.997660
3164.510368,   -2.995819
3196.083798,   -2.994346
3227.674771,   -2.990639
3259.267425,   -2.986718
3290.877228,   -2.987215
3322.488673,   -2.988136
3354.118699,   -2.984498
3385.748997,   -2.980793
3417.397395,   -2.982290
3449.047190,   -2.984075
3480.714791,   -2.989175
3512.383556,   -2.994031
3544.070627,   -2.995055
3575.762047,   -2.996711
3607.468603,   -3.000568
3639.179773,   -3.003776
3670.906999,   -3.004726
3702.640651,   -3.005243
3734.388318,   -3.004815
3766.142601,   -3.006197
3797.911313,   -3.011525
3829.686690,   -3.015433
3861.476602,   -3.016245
3893.276432,   -3.014790
3925.087090,   -3.010861
3956.907533,   -3.008009
3988.738656,   -3.006332
4020.580907,   -3.003983
4052.432152,   -3.001093
4084.294695,   -3.002823
4116.166373,   -3.008289
4148.049324,   -3.008849
4179.941389,   -3.005443
4211.847300,   -3.007555
4243.758626,   -3.011825
4275.687129,   -3.010235
4307.619095,   -3.007463
4339.568842,   -3.011427
4371.521620,   -3.016540
4403.492367,   -3.014841
4435.466590,   -3.011963
4467.460427,   -3.008269
4499.454709,   -3.004688
4531.468693,   -3.006095
4563.484743,   -3.007132
4595.518993,   -3.004904
4627.555300,   -3.002612
4659.609739,   -2.999755
4691.666172,   -2.996766
4723.740170,   -2.992620
4755.816024,   -2.988639
4787.908224,   -2.986124
4820.004476,   -2.984475
4852.114906,   -2.985859
4884.229610,   -2.988085
4916.359275,   -2.993259
4948.493165,   -2.996561
4980.641844,   -2.993311
5012.797527,   -2.991682
5044.964015,   -2.992555
5077.139500,   -2.991325
5109.323401,   -2.988127
5141.520942,   -2.990890
5173.722015,   -2.995197
5205.939761,   -2.992158
5238.159492,   -2.988292
5270.396433,   -2.985859
5302.636455,   -2.984137
5334.891266,   -2.985832
5367.149375,   -2.988204
5399.423317,   -2.993832
5431.700563,   -2.997872
5463.993672,   -2.994291
5496.292220,   -2.991078
5528.602288,   -2.988644
5560.922108,   -2.988547
5593.249901,   -2.990358
5625.588168,   -2.990194
5657.934941,   -2.988426
5690.291852,   -2.985325
5722.656997,   -2.981139
5755.031506,   -2.977062
5787.413619,   -2.973073
5819.806292,   -2.974713
5852.203973,   -2.979022
5884.614980,   -2.976037
5917.033281,   -2.974637
5949.458774,   -2.975712
5981.897236,   -2.976821
6014.338809,   -2.977937
6046.794516,   -2.975718
6079.253612,   -2.972699
6111.726225,   -2.969508
6144.202079,   -2.966275
6176.690958,   -2.963011
6209.182961,   -2.959740
6241.687508,   -2.956575
6274.195062,   -2.953435
6306.714839,   -2.953472
6339.237547,   -2.954270
6371.772709,   -2.955190
6404.310857,   -2.956139
6436.861569,   -2.957187
6469.415294,   -2.958258
6501.981705,   -2.959401
6534.551158,   -2.960561
6567.133430,   -2.961764
6599.718775,   -2.962976
6632.317075,   -2.964201
6664.918482,   -2.965429
6697.532977,   -2.966641
6730.150611,   -2.967848
