Speed, Power
  63.671739, 2530024.960440
  64.472262, 2543711.472752
  65.272784, 2556947.944931
  66.073307, 2569734.376978
  66.873829, 2582070.768893
  67.674352, 2593957.120676
  68.474874, 2605393.432327
  69.275396, 2616379.703846
  70.075919, 2626915.935233
  70.876441, 2638360.950791
  71.676964, 2650349.054952
  72.477486, 2661939.311630
  73.278009, 2673131.720825
  74.078531, 2683926.282537
  74.879054, 2694322.996765
  75.679576, 2704321.863511
  76.480099, 2713922.882774
  77.280621, 2723126.054554
  78.081144, 2731931.378850
  78.881666, 2740338.855664
  79.682189, 2748348.484994
  80.482711, 2755960.266842
  81.283233, 2763174.201206
  82.083756, 2769990.288087
  82.884278, 2778485.802598
  83.684801, 2786781.846012
  84.485323, 2794723.195520
  85.285846, 2802309.851123
  86.086368, 2809541.812821
  86.886891, 2816419.080614
  87.687413, 2822941.654502
  88.487936, 2829109.534485
  89.288458, 2834922.720563
  90.088981, 2840381.212736
  90.889503, 2845485.011004
  91.690026, 2850234.115367
  92.490548, 2854628.525824
  93.291071, 2858668.242377
  94.091593, 2862996.629528
  94.892115, 2868721.650800
  95.692638, 2874132.289701
  96.493160, 2879228.546231
  97.293683, 2884010.420390
  98.094205, 2888477.912177
  98.894728, 2892631.021594
  99.695250, 2896469.748639
 100.495773, 2899994.093314
 101.296295, 2903204.055617
 102.096818, 2906099.635549
 102.897340, 2908680.833110
 103.697863, 2910947.648300
 104.498385, 2912900.081119
 105.298908, 2914538.131567
 106.099430, 2917369.763377
 106.899952, 2920867.732383
 107.700475, 2924088.421726
 108.500997, 2927031.831406
 109.301520, 2929697.961423
 110.102042, 2932086.811776
 110.902565, 2934198.382467
 111.703087, 2936032.673494
 112.503610, 2937589.684859
 113.304132, 2938869.416560
 114.104655, 2939871.868598
 114.905177, 2940597.040973
 115.705700, 2941044.933685
 116.506222, 2941215.546734
 117.306745, 2941108.880120
 118.107267, 2943161.420829
 118.907790, 2945085.226924
 119.708312, 2946766.337400
 120.508834, 2948204.752257
 121.309357, 2949400.471495
 122.109879, 2950353.495115
 122.910402, 2951063.823116
 123.710924, 2951531.455498
 124.511447, 2951756.392262
 125.311969, 2951738.633407
 126.112492, 2951478.178932
 126.913014, 2950975.028840
 127.713537, 2950229.183128
 128.514059, 2949240.641798
 129.314582, 2948560.096726
 130.115104, 2948956.736586
 130.915627, 2949133.655965
 131.716149, 2949090.854863
 132.516671, 2948828.333281
 133.317194, 2948346.091217
 134.117716, 2947644.128673
 134.918239, 2946722.445648
 135.718761, 2945581.042141
 136.519284, 2944219.918154
 137.319806, 2942639.073686
 138.120329, 2940838.508738
 138.920851, 2938818.223308
 139.721374, 2936578.217398
 140.521896, 2934118.491006
 141.322419, 2932261.424359
 142.122941, 2930662.233670
 142.923464, 2928857.914533
