Time, CD
   0.000000,    0.226288
   0.100000,    0.224494
   0.200000,    0.224486
   0.300000,    0.224475
   0.400000,    0.224464
   0.500000,    0.224453
   0.600000,    0.224441
   0.700000,    0.224430
   0.800000,    0.224419
   0.900000,    0.224408
   1.000000,    0.224397
   1.100000,    0.224385
   1.200000,    0.224367
   1.300000,    0.224344
   1.400000,    0.224322
   1.500000,    0.224299
   1.600000,    0.224277
   1.700000,    0.224254
   1.800000,    0.224232
   1.900000,    0.224210
   2.000000,    0.224187
   2.100000,    0.224165
   2.200000,    0.224127
   2.300000,    0.224082
   2.400000,    0.224038
   2.500000,    0.223993
   2.600000,    0.223948
   2.700000,    0.223903
   2.800000,    0.223858
   2.900000,    0.223813
   3.000000,    0.223768
   3.100000,    0.223724
   3.200000,    0.223679
   3.300000,    0.223634
   3.400000,    0.223589
   3.500000,    0.223544
   3.600000,    0.223499
   3.700000,    0.223454
   3.800000,    0.223410
   3.900000,    0.223365
   4.000000,    0.223320
   4.100000,    0.223275
   4.200000,    0.223215
   4.300000,    0.223148
   4.400000,    0.223081
   4.500000,    0.223013
   4.600000,    0.222946
   4.700000,    0.222879
   4.800000,    0.222811
   4.900000,    0.222744
   5.000000,    0.222677
   5.100000,    0.222610
   5.200000,    0.222550
   5.300000,    0.222494
   5.400000,    0.222438
   5.500000,    0.222381
   5.600000,    0.222325
   5.700000,    0.222269
   5.800000,    0.222213
   5.900000,    0.222157
   6.000000,    0.222101
   6.100000,    0.222045
   6.200000,    0.221981
   6.300000,    0.221914
   6.400000,    0.221847
   6.500000,    0.221780
   6.600000,    0.221712
   6.700000,    0.221645
   6.800000,    0.221578
   6.900000,    0.221510
   7.000000,    0.221443
   7.100000,    0.221376
   7.200000,    0.221294
   7.300000,    0.221204
   7.400000,    0.221114
   7.500000,    0.221024
   7.600000,    0.220935
   7.700000,    0.220845
   7.800000,    0.220755
   7.900000,    0.220665
   8.000000,    0.220576
   8.100000,    0.220486
   8.200000,    0.220398
   8.300000,    0.220310
   8.400000,    0.220222
   8.500000,    0.220134
   8.600000,    0.220047
   8.700000,    0.219959
   8.800000,    0.219871
   8.900000,    0.219783
   9.000000,    0.219696
   9.100000,    0.219608
   9.200000,    0.219506
   9.300000,    0.219398
   9.400000,    0.219289
   9.500000,    0.219181
   9.600000,    0.219072
   9.700000,    0.218964
   9.800000,    0.218855
   9.900000,    0.218746
  10.000000,    0.218638
  10.100000,    0.218529
  10.200000,    0.218428
  10.300000,    0.218330
  10.400000,    0.218233
  10.500000,    0.218135
  10.600000,    0.218037
  10.700000,    0.217940
  10.800000,    0.217842
  10.900000,    0.217744
  11.000000,    0.217646
  11.100000,    0.217549
  11.200000,    0.217444
  11.300000,    0.217335
  11.400000,    0.217227
  11.500000,    0.217118
  11.600000,    0.217010
  11.700000,    0.216901
  11.800000,    0.216793
  11.900000,    0.216684
  12.000000,    0.216575
  12.100000,    0.216467
  12.200000,    0.216344
  12.300000,    0.216214
  12.400000,    0.216083
  12.500000,    0.215953
  12.600000,    0.215823
  12.700000,    0.215693
  12.800000,    0.215562
  12.900000,    0.215432
  13.000000,    0.215302
  13.100000,    0.215172
  13.200000,    0.215056
  13.300000,    0.214947
  13.400000,    0.214839
  13.500000,    0.214730
  13.600000,    0.214622
  13.700000,    0.214513
  13.800000,    0.214404
  13.900000,    0.214296
  14.000000,    0.214187
  14.100000,    0.214079
  14.200000,    0.213950
  14.300000,    0.213811
  14.400000,    0.213672
  14.500000,    0.213533
  14.600000,    0.213394
  14.700000,    0.213255
  14.800000,    0.213116
  14.900000,    0.212977
  15.000000,    0.212838
  15.100000,    0.212699
  15.200000,    0.212569
  15.300000,    0.212443
  15.400000,    0.212317
  15.500000,    0.212191
  15.600000,    0.212065
  15.700000,    0.211939
  15.800000,    0.211813
  15.900000,    0.211687
  16.000000,    0.211561
  16.100000,    0.211436
  16.200000,    0.211296
  16.300000,    0.211149
  16.400000,    0.211002
  16.500000,    0.210855
  16.600000,    0.210708
  16.700000,    0.210561
  16.800000,    0.210414
  16.900000,    0.210267
  17.000000,    0.210120
  17.100000,    0.209973
  17.200000,    0.209826
  17.300000,    0.209679
  17.400000,    0.209533
  17.500000,    0.209386
  17.600000,    0.209239
  17.700000,    0.209092
  17.800000,    0.208945
  17.900000,    0.208798
  18.000000,    0.208651
  18.100000,    0.208504
  18.200000,    0.208357
  18.300000,    0.208210
  18.400000,    0.208063
  18.500000,    0.207916
  18.600000,    0.207769
  18.700000,    0.207623
  18.800000,    0.207476
  18.900000,    0.207329
  19.000000,    0.207182
  19.100000,    0.207035
  19.200000,    0.206890
  19.300000,    0.206747
  19.400000,    0.206604
  19.500000,    0.206461
  19.600000,    0.206318
  19.700000,    0.206175
  19.800000,    0.206031
  19.900000,    0.205888
  20.000000,    0.205745
  20.100000,    0.205602
  20.200000,    0.205460
  20.300000,    0.205318
  20.400000,    0.205176
  20.500000,    0.205034
  20.600000,    0.204892
  20.700000,    0.204750
  20.800000,    0.204608
  20.900000,    0.204467
  21.000000,    0.204325
  21.100000,    0.204183
  21.200000,    0.204027
  21.300000,    0.203865
  21.400000,    0.203703
  21.500000,    0.203541
  21.600000,    0.203379
  21.700000,    0.203217
  21.800000,    0.203055
  21.900000,    0.202892
  22.000000,    0.202730
  22.100000,    0.202568
  22.200000,    0.202420
  22.300000,    0.202278
  22.400000,    0.202136
  22.500000,    0.201994
  22.600000,    0.201852
  22.700000,    0.201710
  22.800000,    0.201568
  22.900000,    0.201426
  23.000000,    0.201285
  23.100000,    0.201143
  23.200000,    0.200989
  23.300000,    0.200829
  23.400000,    0.200670
  23.500000,    0.200510
  23.600000,    0.200350
  23.700000,    0.200191
  23.800000,    0.200031
  23.900000,    0.199871
  24.000000,    0.199712
  24.100000,    0.199552
  24.200000,    0.199394
  24.300000,    0.199238
  24.400000,    0.199082
  24.500000,    0.198925
  24.600000,    0.198769
  24.700000,    0.198613
  24.800000,    0.198456
  24.900000,    0.198300
  25.000000,    0.198144
  25.100000,    0.197987
  25.200000,    0.197831
  25.300000,    0.197674
  25.400000,    0.197518
  25.500000,    0.197362
  25.600000,    0.197205
  25.700000,    0.197049
  25.800000,    0.196893
  25.900000,    0.196736
  26.000000,    0.196580
  26.100000,    0.196423
  26.200000,    0.196274
  26.300000,    0.196127
  26.400000,    0.195980
  26.500000,    0.195834
  26.600000,    0.195687
  26.700000,    0.195541
  26.800000,    0.195394
  26.900000,    0.195247
  27.000000,    0.195101
  27.100000,    0.194954
  27.200000,    0.194803
  27.300000,    0.194649
  27.400000,    0.194494
  27.500000,    0.194340
  27.600000,    0.194186
  27.700000,    0.194032
  27.800000,    0.193878
  27.900000,    0.193724
  28.000000,    0.193570
  28.100000,    0.193416
  28.200000,    0.193264
  28.300000,    0.193114
  28.400000,    0.192963
  28.500000,    0.192812
  28.600000,    0.192662
  28.700000,    0.192511
  28.800000,    0.192361
  28.900000,    0.192210
  29.000000,    0.192059
  29.100000,    0.191909
  29.200000,    0.191758
  29.300000,    0.191608
  29.400000,    0.191457
  29.500000,    0.191306
  29.600000,    0.191156
  29.700000,    0.191005
  29.800000,    0.190855
  29.900000,    0.190704
  30.000000,    0.190553
  30.100000,    0.190403
  30.200000,    0.190252
  30.300000,    0.190102
  30.400000,    0.189951
  30.500000,    0.189800
  30.600000,    0.189650
  30.700000,    0.189499
  30.800000,    0.189349
  30.900000,    0.189198
  31.000000,    0.189047
  31.100000,    0.188897
  31.200000,    0.188754
  31.300000,    0.188615
  31.400000,    0.188476
  31.500000,    0.188337
  31.600000,    0.188197
  31.700000,    0.188058
  31.800000,    0.187919
  31.900000,    0.187780
  32.000000,    0.187641
  32.100000,    0.187502
  32.200000,    0.187359
  32.300000,    0.187214
  32.400000,    0.187069
  32.500000,    0.186925
  32.600000,    0.186780
  32.700000,    0.186635
  32.800000,    0.186490
  32.900000,    0.186345
  33.000000,    0.186200
  33.100000,    0.186056
  33.200000,    0.185911
  33.300000,    0.185766
  33.400000,    0.185621
  33.500000,    0.185476
  33.600000,    0.185331
  33.700000,    0.185187
  33.800000,    0.185042
  33.900000,    0.184897
  34.000000,    0.184752
  34.100000,    0.184607
  34.200000,    0.184474
  34.300000,    0.184348
  34.400000,    0.184221
  34.500000,    0.184094
  34.600000,    0.183968
  34.700000,    0.183841
  34.800000,    0.183714
  34.900000,    0.183587
  35.000000,    0.183461
  35.100000,    0.183334
  35.200000,    0.183196
  35.300000,    0.183053
  35.400000,    0.182910
  35.500000,    0.182766
  35.600000,    0.182623
  35.700000,    0.182480
  35.800000,    0.182336
  35.900000,    0.182193
  36.000000,    0.182050
  36.100000,    0.181907
  36.200000,    0.181778
  36.300000,    0.181656
  36.400000,    0.181534
  36.500000,    0.181413
  36.600000,    0.181291
  36.700000,    0.181169
  36.800000,    0.181048
  36.900000,    0.180926
  37.000000,    0.180804
  37.100000,    0.180683
  37.200000,    0.180556
  37.300000,    0.180428
  37.400000,    0.180299
  37.500000,    0.180170
  37.600000,    0.180041
  37.700000,    0.179913
  37.800000,    0.179784
  37.900000,    0.179655
  38.000000,    0.179527
  38.100000,    0.179398
  38.200000,    0.179267
  38.300000,    0.179137
  38.400000,    0.179007
  38.500000,    0.178876
  38.600000,    0.178746
  38.700000,    0.178615
  38.800000,    0.178485
  38.900000,    0.178355
  39.000000,    0.178224
  39.100000,    0.178096
  39.200000,    0.177974
  39.300000,    0.177853
  39.400000,    0.177731
  39.500000,    0.177609
  39.600000,    0.177487
  39.700000,    0.177366
  39.800000,    0.177244
  39.900000,    0.177122
  40.000000,    0.177001
  40.100000,    0.176880
  40.200000,    0.176763
  40.300000,    0.176645
  40.400000,    0.176528
  40.500000,    0.176410
  40.600000,    0.176293
  40.700000,    0.176175
  40.800000,    0.176058
  40.900000,    0.175940
  41.000000,    0.175823
  41.100000,    0.175706
  41.200000,    0.175589
  41.300000,    0.175472
  41.400000,    0.175356
  41.500000,    0.175239
  41.600000,    0.175122
  41.700000,    0.175006
  41.800000,    0.174889
  41.900000,    0.174773
  42.000000,    0.174656
  42.100000,    0.174539
  42.200000,    0.174423
  42.300000,    0.174306
  42.400000,    0.174189
  42.500000,    0.174073
  42.600000,    0.173956
  42.700000,    0.173840
  42.800000,    0.173723
  42.900000,    0.173606
  43.000000,    0.173490
  43.100000,    0.173377
  43.200000,    0.173277
