"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 20/04/16, 13.01.42"


7
X,Y
0.0207488,0.414894,
0.0485179,0.939716,
0.0756630,1.45745,
0.103588,1.99291,
0.130265,2.49291,
0.160998,3.08511,
0.2,3.81560,
