"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 20/04/16, 13.00.17"


11
X,Y
0.0,0.0,
0.0184087,0.393617,
0.0354134,0.769504,
0.0517941,1.14184,
0.0742590,1.64539,
0.0960998,2.13121,
0.119657,2.64894,
0.132449,2.93617,
0.141498,3.13475,
0.164899,3.65957,
0.2,4.43262,
