Ground distance, Altitude
   0.000000,  457.200000
   5.687038,  456.901880
  11.374478,  456.600816
  17.062113,  456.298350
  22.749748,  455.995884
  28.437384,  455.693417
  34.125019,  455.390951
  39.812654,  455.088484
  45.500289,  454.786018
  51.187925,  454.483551
  56.875560,  454.181085
  62.563195,  453.878618
  68.252122,  453.571159
  73.941696,  453.261197
  79.631270,  452.951235
  85.320843,  452.641273
  91.010417,  452.331311
  96.699991,  452.021350
 102.389565,  451.711388
 108.079139,  451.401426
 113.768713,  451.091464
 119.458287,  450.781502
 125.150040,  450.466370
 130.842887,  450.148647
 136.535733,  449.830923
 142.228579,  449.513200
 147.921426,  449.195476
 153.614272,  448.877753
 159.307118,  448.560029
 164.999964,  448.242306
 170.692811,  447.924582
 176.385657,  447.606859
 182.081505,  447.284223
 187.778858,  446.959126
 193.476211,  446.634028
 199.173564,  446.308931
 204.870917,  445.983833
 210.568269,  445.658736
 216.265622,  445.333638
 221.962975,  445.008541
 227.660328,  444.683443
 233.357681,  444.358346
 239.058860,  444.028122
 244.761957,  443.695329
 250.465053,  443.362536
 256.168150,  443.029743
 261.871247,  442.696951
 267.574344,  442.364158
 273.277440,  442.031365
 278.980537,  441.698572
 284.683634,  441.365779
 290.386730,  441.032986
 296.094549,  440.695036
 301.804733,  440.354500
 307.514918,  440.013964
 313.225102,  439.673428
 318.935287,  439.332893
 324.645471,  438.992357
 330.355656,  438.651821
 336.065841,  438.311285
 341.776025,  437.970750
 347.486210,  437.630214
 353.201844,  437.284948
 358.920210,  436.937311
 364.638577,  436.589674
 370.356943,  436.242038
 376.075309,  435.894401
 381.793675,  435.546764
 387.512041,  435.199127
 393.230407,  434.851491
 398.948774,  434.503854
 404.667140,  434.156217
 410.391720,  433.803661
 416.119415,  433.448639
 421.847110,  433.093617
 427.574805,  432.738594
 433.302500,  432.383572
 439.030195,  432.028550
 444.757890,  431.673528
 450.485585,  431.318506
 456.213280,  430.963484
 461.940975,  430.608462
 467.675736,  430.248249
 473.414037,  429.885435
 479.152339,  429.522621
 484.890641,  429.159807
 490.628943,  428.796993
 496.367244,  428.434178
 502.105546,  428.071364
 507.843848,  427.708550
 513.582150,  427.345736
 519.320451,  426.982922
 525.066629,  426.614865
 530.816754,  426.244180
 536.566879,  425.873495
 542.317004,  425.502810
 548.067129,  425.132125
 553.817254,  424.761440
 559.567378,  424.390755
 565.317503,  424.020070
 571.067628,  423.649385
 576.817753,  423.278700
 582.576537,  422.902913
 588.339660,  422.524568
 594.102783,  422.146224
 599.865906,  421.767880
 605.629029,  421.389535
 611.392152,  421.011191
 617.155275,  420.632847
 622.918398,  420.254502
 628.681521,  419.876158
 634.444644,  419.497814
 640.217130,  419.114601
 645.994308,  418.728948
 651.771485,  418.343296
 657.548663,  417.957643
 663.325841,  417.571991
 669.103019,  417.186338
 674.880196,  416.800686
 680.657374,  416.415033
 686.434552,  416.029381
 692.211730,  415.643728
 697.998940,  415.253278
 703.791179,  414.860424
 709.583419,  414.467569
 715.375658,  414.074715
 721.167897,  413.681861
 726.960136,  413.289006
 732.752375,  412.896152
 738.544614,  412.503297
 744.336853,  412.110443
 750.129092,  411.717588
 755.932100,  411.319734
 761.740506,  410.919374
 767.548911,  410.519014
 773.357317,  410.118653
 779.165723,  409.718293
 784.974128,  409.317933
 790.782534,  408.917573
 796.590940,  408.517213
 802.399345,  408.116853
 808.207751,  407.716492
 814.027596,  407.311215
 819.853173,  406.903474
 825.678751,  406.495732
 831.504329,  406.087990
 837.329907,  405.680249
 843.155485,  405.272507
 848.981063,  404.864766
 854.806640,  404.457024
 860.632218,  404.049283
 866.457796,  403.641541
 872.295546,  403.228597
 878.139398,  402.813045
