Speed (CAS), Efficiency
 139.590579,   17.419609
 140.611812,   17.483046
 141.633046,   17.547414
 142.654279,   17.615418
 143.675513,   17.686149
 144.696747,   17.757961
 145.717980,   17.830874
 146.739214,   17.894973
 147.760447,   17.952030
 148.781681,   18.009852
 149.802914,   18.068450
 150.824148,   18.125632
 151.845382,   18.167936
 152.866615,   18.210725
 153.887849,   18.254005
 154.909082,   18.297781
 155.930316,   18.337612
 156.951549,   18.364685
 157.972783,   18.392015
 158.994016,   18.419605
 160.015250,   18.447456
 161.036484,   18.475571
 162.057717,   18.488962
 163.078951,   18.500151
 164.100184,   18.511425
 165.121418,   18.522782
 166.142651,   18.534224
 167.163885,   18.545751
 168.185118,   18.542819
 169.206352,   18.537654
 170.227586,   18.532460
 171.248819,   18.527238
 172.270053,   18.521988
 173.291286,   18.516710
 174.312520,   18.509324
 175.333753,   18.487967
 176.354987,   18.466535
 177.376221,   18.445029
 178.397454,   18.423449
 179.418688,   18.401796
 180.439921,   18.380070
 181.461155,   18.358273
 182.482388,   18.329070
 183.503622,   18.292103
 184.524855,   18.255080
 185.546089,   18.218002
 186.567323,   18.180870
 187.588556,   18.143688
 188.609790,   18.106455
 189.631023,   18.069174
 190.652257,   18.031847
 191.673490,   17.984543
 192.694724,   17.933365
 193.715958,   17.882209
 194.737191,   17.831075
 195.758425,   17.779966
 196.779658,   17.728884
 197.800892,   17.677832
 198.822125,   17.626811
 199.843359,   17.575823
 200.864592,   17.524870
 201.885826,   17.467581
 202.907060,   17.404428
 203.928293,   17.341413
 204.949527,   17.278541
 205.970760,   17.215812
 206.991994,   17.153229
 208.013227,   17.090792
 209.034461,   17.028505
 210.055694,   16.966369
 211.076928,   16.904384
 212.098162,   16.842554
 213.119395,   16.780879
 214.140629,   16.714675
 215.161862,   16.642743
 216.183096,   16.571090
 217.204329,   16.499717
 218.225563,   16.428624
 219.246797,   16.357811
 220.268030,   16.287280
 221.289264,   16.217032
 222.310497,   16.147065
 223.331731,   16.077382
 224.352964,   16.007983
 225.374198,   15.938867
 226.395431,   15.870036
 227.416665,   15.801490
 228.437899,   15.733228
 229.459132,   15.657930
 230.480366,   15.581589
 231.501599,   15.505632
 232.522833,   15.430033
 233.544066,   15.354758
 234.565300,   15.279763
 235.586534,   15.204995
 236.607767,   15.130391
 237.629001,   15.055879
 238.650234,   14.981377
 239.671468,   14.906793
 240.692701,   14.832027
