Speed(TAS), Altitude
 115.176579,    0.000000
 115.731391,  328.083990
 116.290122,  656.167979
 116.852810,  984.251969
 117.419492, 1312.335958
 117.990204, 1640.419948
 118.564985, 1968.503937
 119.143873, 2296.587927
 119.726907, 2624.671916
 120.314125, 2952.755906
 120.905569, 3280.839895
 121.501277, 3608.923885
 122.101291, 3937.007874
 122.705651, 4265.091864
 123.314399, 4593.175853
 123.927578, 4921.259843
 124.545229, 5249.343832
 125.167397, 5577.427822
 125.794124, 5905.511811
 126.425455, 6233.595801
 127.061434, 6561.679790
 127.702107, 6889.763780
 128.347519, 7217.847769
 128.997717, 7545.931759
 129.652748, 7874.015748
 130.312659, 8202.099738
 130.977498, 8530.183727
 131.647314, 8858.267717
 132.322155, 9186.351706
 133.002073, 9514.435696
 133.687116, 9842.519685
 134.377337, 10170.603675
 135.072788, 10498.687664
 135.773519, 10826.771654
 136.479585, 11154.855643
 137.191039, 11482.939633
 137.907935, 11811.023622
 138.630329, 12139.107612
 139.358275, 12467.191601
 140.091831, 12795.275591
 140.831054, 13123.359580
 141.576002, 13451.443570
 142.326732, 13779.527559
 143.083304, 14107.611549
 143.845780, 14435.695538
 144.614218, 14763.779528
 145.388681, 15091.863517
 146.169232, 15419.947507
 146.955933, 15748.031496
 147.748849, 16076.115486
 148.548045, 16404.199475
 149.353586, 16732.283465
 150.165538, 17060.367454
 150.983970, 17388.451444
 151.808950, 17716.535433
 153.107497, 18044.619423
 154.409458, 18372.703412
 155.714882, 18700.787402
 157.485836, 19028.871391
 158.796671, 19356.955381
 160.111108, 19685.039370
 162.343228, 20013.123360
 164.572315, 20341.207349
 166.798371, 20669.291339
 169.021399, 20997.375328
 172.141861, 21325.459318
 175.252431, 21653.543307
 178.353058, 21981.627297
 182.333798, 22309.711286
 186.297522, 22637.795276
 190.244126, 22965.879265
 194.613301, 23293.963255
 198.523579, 23622.047244
 203.725145, 23950.131234
 209.767338, 24278.215223
 214.908534, 24606.299213
 223.467852, 24934.383202
 253.850053, 25262.467192
 263.968027, 24934.383202
 268.125720, 24606.299213
 272.329259, 24278.215223
 277.014512, 23950.131234
 279.996315, 23622.047244
 282.132623, 23293.963255
 283.854146, 22965.879265
 285.598710, 22637.795276
 287.366122, 22309.711286
 289.156190, 21981.627297
 290.968723, 21653.543307
 292.353305, 21325.459318
 293.756564, 20997.375328
 294.724704, 20669.291339
 295.707825, 20341.207349
 296.248783, 20013.123360
 296.801117, 19685.039370
 297.364727, 19356.955381
 297.477493, 19028.871391
 298.061706, 18700.787402
 298.656908, 18372.703412
 298.796054, 18044.619423
 299.411324, 17716.535433
 299.567109, 17388.451444
 300.202105, 17060.367454
 300.374223, 16732.283465
 300.553596, 16404.199475
 300.740158, 16076.115486
 301.412035, 15748.031496
 301.614355, 15419.947507
 301.823664, 15091.863517
 302.039898, 14763.779528
 301.778539, 14435.695538
 301.520885, 14107.611549
 301.266897, 13779.527559
 301.016534, 13451.443570
 300.769759, 13123.359580
 300.526532, 12795.275591
 300.286816, 12467.191601
 300.050574, 12139.107612
 299.817769, 11811.023622
 299.588364, 11482.939633
 299.362323, 11154.855643
 299.139612, 10826.771654
 298.920194, 10498.687664
 298.704035, 10170.603675
 297.985568, 9842.519685
 296.760384, 9514.435696
 296.041001, 9186.351706
 294.811979, 8858.267717
 294.091642, 8530.183727
 293.371533, 8202.099738
 292.137445, 7874.015748
 291.416325, 7545.931759
 290.695395, 7217.847769
 289.974641, 6889.763780
 289.254049, 6561.679790
 288.533605, 6233.595801
 287.813297, 5905.511811
 287.093110, 5577.427822
 286.373032, 5249.343832
 285.653049, 4921.259843
 284.404983, 4593.175853
 283.683786, 4265.091864
 282.962651, 3937.007874
 281.709315, 3608.923885
 280.986917, 3280.839895
 280.264550, 2952.755906
 279.005910, 2624.671916
 278.282233, 2296.587927
 277.558558, 1968.503937
 276.294584, 1640.419948
 275.569553, 1312.335958
 274.844495,  984.251969
 273.575157,  656.167979
 272.848701,  328.083990
 272.122188,    0.000000
