Speed (TAS), Efficiency
  89.328527,   14.813951
  90.287630,   15.004685
  91.246732,   15.186861
  92.205835,   15.360794
  93.164938,   15.526842
  94.124040,   15.685405
  95.083143,   15.836917
  96.042246,   15.979355
  97.001349,   16.112917
  97.960451,   16.240386
  98.919554,   16.362313
  99.878657,   16.473212
 100.837759,   16.578461
 101.796862,   16.679457
 102.755965,   16.768813
 103.715067,   16.854365
 104.674170,   16.933340
 105.633273,   17.004141
 106.592376,   17.072285
 107.551478,   17.129182
 108.510581,   17.185218
 109.469684,   17.230131
 110.428786,   17.274300
 111.387889,   17.307856
 112.346992,   17.341327
 113.306095,   17.363434
 114.265197,   17.385787
 115.224300,   17.398138
 116.183403,   17.408894
 117.142505,   17.413412
 118.101608,   17.412674
 119.060711,   17.410863
 120.019814,   17.398802
 120.978916,   17.386660
 121.938019,   17.369085
 122.897122,   17.345806
 123.856224,   17.322408
 124.815327,   17.291345
 125.774430,   17.257105
 126.733533,   17.222739
 127.692635,   17.180647
 128.651738,   17.135831
 129.610841,   17.090917
 130.569943,   17.040394
 131.529046,   16.985513
 132.488149,   16.930587
 133.447251,   16.874321
 134.406354,   16.809987
 135.365457,   16.745687
 136.324560,   16.681424
 137.283662,   16.613288
 138.242765,   16.540322
 139.201868,   16.467493
 140.160970,   16.394805
 141.120073,   16.318655
 142.079176,   16.238026
 143.038279,   16.157653
 143.997381,   16.077538
 144.956484,   15.997155
 145.915587,   15.909886
 146.874689,   15.822998
 147.833792,   15.736494
 148.792895,   15.650377
 149.751998,   15.562598
 150.711100,   15.470229
 151.670203,   15.378371
 152.629306,   15.287024
 153.588408,   15.196191
 154.547511,   15.105717
 155.506614,   15.009502
 156.465717,   14.913920
 157.424819,   14.818971
 158.383922,   14.724655
 159.343025,   14.630969
 160.302127,   14.536831
 161.261230,   14.438685
 162.220333,   14.341282
 163.179435,   14.244618
 164.138538,   14.148690
 165.097641,   14.053494
 166.056744,   13.959028
 167.015846,   13.861909
 167.974949,   13.763908
 168.934052,   13.666734
 169.893154,   13.570381
 170.852257,   13.474842
 171.811360,   13.380113
 172.770463,   13.286188
 173.729565,   13.191671
 174.688668,   13.094999
 175.647771,   12.999213
 176.606873,   12.904305
 177.565976,   12.810268
 178.525079,   12.717093
 179.484182,   12.624772
 180.443284,   12.533298
 181.402387,   12.442663
 182.361490,   12.349372
 183.320592,   12.256785
 184.279695,   12.165101
