Time, CL
   0.000000,    1.240700
   0.100000,    1.240700
   0.200000,    1.240700
   0.300000,    1.240700
   0.400000,    1.240700
   0.500000,    1.240700
   0.600000,    1.240700
   0.700000,    1.240700
   0.800000,    1.240700
   0.900000,    1.240700
   1.000000,    1.240700
   1.100000,    1.240700
   1.200000,    1.240700
   1.300000,    1.240700
   1.400000,    1.240700
   1.500000,    1.240700
   1.600000,    1.240700
   1.700000,    1.240700
   1.800000,    1.240700
   1.900000,    1.240700
   2.000000,    1.240700
   2.100000,    1.240700
   2.200000,    1.240700
   2.300000,    1.240700
   2.400000,    1.240700
   2.500000,    1.240700
   2.600000,    1.240700
   2.700000,    1.240700
   2.800000,    1.240700
   2.900000,    1.240700
   3.000000,    1.240700
   3.100000,    1.240700
   3.200000,    1.240700
   3.300000,    1.240700
   3.400000,    1.240700
   3.500000,    1.240700
   3.600000,    1.240700
   3.700000,    1.240700
   3.800000,    1.240700
   3.900000,    1.240700
   4.000000,    1.240700
   4.100000,    1.240700
   4.200000,    1.240700
   4.300000,    1.240700
   4.400000,    1.240700
   4.500000,    1.240700
   4.600000,    1.240700
   4.700000,    1.240700
   4.800000,    1.240700
   4.900000,    1.240700
   5.000000,    1.240700
   5.100000,    1.240700
   5.200000,    1.240700
   5.300000,    1.240700
   5.400000,    1.240700
   5.500000,    1.240700
   5.600000,    1.240700
   5.700000,    1.240700
   5.800000,    1.240700
   5.900000,    1.240700
   6.000000,    1.240700
   6.100000,    1.240700
   6.200000,    1.240700
   6.300000,    1.240700
   6.400000,    1.240700
   6.500000,    1.240700
   6.600000,    1.240700
   6.700000,    1.240700
   6.800000,    1.240700
   6.900000,    1.240700
   7.000000,    1.240700
   7.100000,    1.240700
   7.200000,    1.240700
   7.300000,    1.240700
   7.400000,    1.240700
   7.500000,    1.240700
   7.600000,    1.240700
   7.700000,    1.240700
   7.800000,    1.240700
   7.900000,    1.240700
   8.000000,    1.240700
   8.100000,    1.240700
   8.200000,    1.240700
   8.300000,    1.240700
   8.400000,    1.240700
   8.500000,    1.240700
   8.600000,    1.240700
   8.700000,    1.240700
   8.800000,    1.240700
   8.900000,    1.240700
   9.000000,    1.240700
   9.100000,    1.240700
   9.200000,    1.240700
   9.300000,    1.240700
   9.400000,    1.240700
   9.500000,    1.240700
   9.600000,    1.240700
   9.700000,    1.240700
   9.800000,    1.240700
   9.900000,    1.240700
  10.000000,    1.240700
  10.100000,    1.240700
  10.200000,    1.240700
  10.300000,    1.240700
  10.400000,    1.240700
  10.500000,    1.240700
  10.600000,    1.240700
  10.700000,    1.240700
  10.800000,    1.240700
  10.900000,    1.240700
  11.000000,    1.240700
  11.100000,    1.240700
  11.200000,    1.240700
  11.300000,    1.240700
  11.400000,    1.240700
  11.500000,    1.240700
  11.600000,    1.240700
  11.700000,    1.240700
  11.800000,    1.240700
  11.900000,    1.240700
  12.000000,    1.240700
  12.100000,    1.240700
  12.200000,    1.240700
  12.300000,    1.240700
  12.400000,    1.240700
  12.500000,    1.240700
  12.600000,    1.240700
  12.700000,    1.240700
  12.800000,    1.240700
  12.900000,    1.240700
  13.000000,    1.240700
  13.100000,    1.240700
  13.200000,    1.240700
  13.300000,    1.240700
  13.400000,    1.240700
  13.500000,    1.240700
  13.600000,    1.240700
  13.700000,    1.240700
  13.800000,    1.240700
  13.900000,    1.240700
  14.000000,    1.240700
  14.100000,    1.240700
  14.200000,    1.240700
  14.300000,    1.240700
  14.400000,    1.240700
  14.500000,    1.240700
  14.600000,    1.240700
  14.700000,    1.240700
  14.800000,    1.240700
  14.900000,    1.240700
  15.000000,    1.240700
  15.100000,    1.240700
  15.200000,    1.240700
  15.300000,    1.240700
  15.400000,    1.240700
  15.500000,    1.240700
  15.600000,    1.240700
  15.700000,    1.240700
  15.800000,    1.240700
  15.900000,    1.240700
  16.000000,    1.240700
  16.100000,    1.240700
  16.200000,    1.240700
  16.300000,    1.240700
  16.400000,    1.240700
  16.500000,    1.240700
  16.600000,    1.240700
  16.700000,    1.240700
  16.800000,    1.240700
  16.900000,    1.240700
  17.000000,    1.240700
  17.100000,    1.240700
  17.200000,    1.240700
  17.300000,    1.240700
  17.400000,    1.240700
  17.500000,    1.240700
  17.600000,    1.240700
  17.700000,    1.240700
  17.800000,    1.240700
  17.900000,    1.240700
  18.000000,    1.240700
  18.100000,    1.240700
  18.200000,    1.240700
  18.300000,    1.240700
  18.400000,    1.240700
  18.500000,    1.240700
  18.600000,    1.240700
  18.700000,    1.240700
  18.800000,    1.240700
  18.900000,    1.240700
  19.000000,    1.240700
  19.100000,    1.240700
  19.200000,    1.240700
  19.300000,    1.240700
  19.400000,    1.240700
  19.500000,    1.240700
  19.600000,    1.240700
  19.700000,    1.240700
  19.800000,    1.240700
  19.900000,    1.240700
  20.000000,    1.240700
  20.100000,    1.240700
  20.200000,    1.240700
  20.300000,    1.240700
  20.400000,    1.240700
  20.500000,    1.240700
  20.600000,    1.240700
  20.700000,    1.240700
  20.800000,    1.240700
  20.900000,    1.240700
  21.000000,    1.240700
  21.100000,    1.240700
  21.200000,    1.240700
  21.300000,    1.240700
  21.400000,    1.240700
  21.500000,    1.240700
  21.600000,    1.240700
  21.700000,    1.240700
  21.800000,    1.240700
  21.900000,    1.240700
  22.000000,    1.240700
  22.100000,    1.240700
  22.200000,    1.240700
  22.300000,    1.240700
  22.400000,    1.240700
  22.500000,    1.240700
  22.600000,    1.240700
  22.700000,    1.240700
  22.800000,    1.240700
  22.900000,    1.240700
  23.000000,    1.240700
  23.100000,    1.240700
  23.200000,    1.240700
  23.300000,    1.240700
  23.400000,    1.240700
  23.500000,    1.240700
  23.600000,    1.240700
  23.700000,    1.240700
  23.800000,    1.240700
  23.900000,    1.240700
  24.000000,    1.240700
  24.100000,    1.240700
  24.200000,    1.240700
  24.300000,    1.240700
  24.400000,    1.240700
  24.500000,    1.240700
  24.600000,    1.240700
  24.700000,    1.240700
  24.800000,    1.240700
  24.900000,    1.240700
  25.000000,    1.240700
  25.100000,    1.240700
  25.200000,    1.240700
  25.300000,    1.240700
  25.400000,    1.240700
  25.500000,    1.240700
  25.600000,    1.240700
  25.700000,    1.240700
  25.800000,    1.240700
  25.900000,    1.240700
  26.000000,    1.240700
  26.100000,    1.240700
  26.200000,    1.240700
  26.300000,    1.240700
  26.400000,    1.240700
  26.500000,    1.240700
  26.600000,    1.240700
  26.700000,    1.240700
  26.800000,    1.240700
  26.900000,    1.240700
  27.000000,    1.240700
  27.100000,    1.240700
  27.200000,    1.240700
  27.300000,    1.240700
  27.400000,    1.240700
  27.500000,    1.240700
  27.600000,    1.240700
  27.700000,    1.240700
  27.800000,    1.240700
  27.900000,    1.240700
  28.000000,    1.240700
  28.100000,    1.240700
  28.200000,    1.240700
  28.300000,    1.240700
  28.400000,    1.240700
  28.500000,    1.240700
  28.600000,    1.240700
  28.700000,    1.240700
  28.800000,    1.240700
  28.900000,    1.240700
  28.974222,    1.240700
  29.074222,    1.404903
  29.174222,    1.467474
  29.274222,    1.470669
  29.374222,    1.473864
  29.474222,    1.477059
  29.574222,    1.480254
  29.674222,    1.483449
  29.774222,    1.486645
  29.874222,    1.489840
  29.974222,    1.493035
  30.074222,    1.496230
  30.174222,    1.511901
  30.274222,    1.534860
  30.374222,    1.557820
  30.474222,    1.580779
  30.574222,    1.603739
  30.674222,    1.626698
  30.774222,    1.649658
  30.874222,    1.672617
  30.974222,    1.695577
  31.074222,    1.718536
  31.174222,    1.739757
  31.274222,    1.759961
  31.374222,    1.780165
  31.474222,    1.800370
  31.574222,    1.820574
  31.674222,    1.840779
  31.774222,    1.860983
  31.874222,    1.881187
  31.974222,    1.901392
  32.074222,    1.921596
  32.111100,    1.929047
  32.211100,    1.946827
  32.311100,    1.964607
  32.411100,    1.982386
  32.511100,    2.000166
  32.611100,    2.017946
  32.711100,    2.035726
  32.811100,    2.053506
  32.911100,    2.071286
  33.011100,    2.089065
  33.111100,    2.106845
  33.211100,    2.106845
  33.311100,    2.106845
  33.411100,    2.106845
  33.511100,    2.106845
  33.611100,    2.106845
  33.711100,    2.098165
  33.811100,    2.089485
  33.911100,    2.080805
  34.011100,    2.072125
  34.111100,    2.063445
  34.211100,    2.058628
  34.311100,    2.053812
  34.411100,    2.048995
  34.511100,    2.044178
  34.611100,    2.039361
  34.711100,    2.034544
  34.811100,    2.029727
  34.911100,    2.024910
  35.011100,    2.020093
