Time, CL
   0.000100,    2.031581
   0.000613,    2.031581
   0.002976,    2.031581
   0.009666,    2.031581
   0.025771,    2.031581
   0.048352,    2.031581
   0.070936,    2.031581
   0.093526,    2.031581
   0.116153,    2.031581
   0.138814,    2.031581
   0.161505,    2.031581
   0.184220,    2.031581
   0.207071,    2.031581
   0.229907,    2.031581
   0.252778,    2.031581
   0.275858,    2.031581
   0.298897,    2.031581
   0.322168,    2.031581
   0.345500,    2.031581
   0.368688,    2.031581
   0.392187,    2.031581
   0.415784,    2.031581
   0.439326,    2.031581
   0.462899,    2.031581
   0.487011,    2.031581
   0.511142,    2.031581
   0.535432,    2.031581
   0.559812,    2.031581
   0.584126,    2.031581
   0.608610,    2.031581
   0.633178,    2.031581
   0.658038,    2.031581
   0.683074,    2.031581
   0.708030,    2.031581
   0.733304,    2.031581
   0.758763,    2.031581
   0.784546,    2.031581
   0.810392,    2.031581
   0.836067,    2.031581
   0.862104,    2.031581
   0.888643,    2.031581
   0.914963,    2.031581
   0.941569,    2.031581
   0.968244,    2.031581
   0.995151,    2.031581
   1.022209,    2.031581
   1.049624,    2.031581
   1.076894,    2.031581
   1.104499,    2.031581
   1.132068,    2.031581
   1.159951,    2.031581
   1.188231,    2.031581
   1.216618,    2.031581
   1.245280,    2.031581
   1.273753,    2.031581
   1.302347,    2.031581
   1.331466,    2.031581
   1.360617,    2.031581
   1.390107,    2.031581
   1.419650,    2.031581
   1.425605,    2.031581
   1.441812,    2.031581
   1.442991,    2.031581
   1.443888,    2.031581
   1.444542,    2.031581
   1.444756,    2.031581
   1.444842,    2.031581
   1.444921,    2.031581
   1.445387,    2.031581
   1.447835,    2.031581
   1.456398,    2.031581
   1.479187,    2.031581
   1.509373,    2.031581
   1.539498,    2.031581
   1.569781,    2.031581
   1.600167,    2.031581
   1.630718,    2.031581
   1.661841,    2.031581
   1.693023,    2.031581
   1.724374,    2.031581
   1.755923,    2.031581
   1.787409,    2.031581
   1.819582,    2.031581
   1.851885,    2.031581
   1.884391,    2.031581
   1.917070,    2.031581
   1.949672,    2.031581
   1.982602,    2.031581
   2.015636,    2.031581
   2.048810,    2.031581
   2.082340,    2.031581
   2.115804,    2.031581
   2.149328,    2.031581
   2.183113,    2.031581
   2.217112,    2.031581
   2.251447,    2.031581
   2.286058,    2.031581
   2.320282,    2.031581
   2.355031,    2.031581
   2.389821,    2.031581
   2.424801,    2.031581
   2.460167,    2.031581
   2.495893,    2.031581
   2.531212,    2.031581
   2.566758,    2.031581
   2.602690,    2.031581
   2.638920,    2.031581
   2.675305,    2.031581
   2.711716,    2.031581
   2.748269,    2.031581
   2.785058,    2.031581
   2.821852,    2.031581
   2.859117,    2.031581
   2.896125,    2.031581
   2.903592,    2.031581
   2.908551,    2.031581
   2.911314,    2.031581
   2.913568,    2.031581
   2.915395,    2.031581
   2.916796,    2.031581
   2.921809,    2.031581
   2.921969,    2.031581
   2.922068,    2.031581
   2.922118,    2.031581
   2.922174,    2.031581
   2.922632,    2.031581
   2.925144,    2.031581
   2.932987,    2.031581
   2.954876,    2.031581
   2.991739,    2.031581
   3.029698,    2.031581
   3.067839,    2.031581
   3.106079,    2.031581
   3.144561,    2.031581
   3.183045,    2.031581
   3.221544,    2.031581
   3.260071,    2.031581
   3.298822,    2.031581
   3.337586,    2.031581
