Ground Distance, Speed
   0.000000,    0.000291
   0.000000,    0.001592
   0.000007,    0.006389
   0.000098,    0.023909
   0.000670,    0.062476
   0.002934,    0.130727
   0.007323,    0.206517
   0.013691,    0.282351
   0.022051,    0.358293
   0.032365,    0.434027
   0.044734,    0.510218
   0.059144,    0.586608
   0.075578,    0.663046
   0.094044,    0.739547
   0.114643,    0.816449
   0.137402,    0.893729
   0.162170,    0.970843
   0.189476,    1.049288
   0.218734,    1.127272
   0.250286,    1.205708
   0.284253,    1.284783
   0.320278,    1.363620
   0.358312,    1.442161
   0.399214,    1.522082
   0.442560,    1.602408
   0.488313,    1.683014
   0.536406,    1.763750
   0.587626,    1.845829
   0.641038,    1.927673
   0.696889,    2.009667
   0.755478,    2.092201
   0.817958,    2.176742
   0.882368,    2.260558
   0.949970,    2.345278
   1.020282,    2.430234
   1.094149,    2.516367
   1.171803,    2.603814
   1.251923,    2.691029
   1.333974,    2.777479
   1.419749,    2.865032
   1.510070,    2.954389
   1.603495,    3.044025
   1.699363,    3.133307
   1.799709,    3.224077
   1.902985,    3.314868
   2.011288,    3.407446
   2.121991,    3.499508
   2.235010,    3.591027
   2.353237,    3.684294
   2.475822,    3.778532
   2.603281,    3.874047
   2.733701,    3.969365
   2.867731,    4.064952
   3.008282,    4.162794
   3.151312,    4.260014
   3.299152,    4.358183
   3.450410,    4.456342
   3.604102,    4.553874
   3.762782,    4.652384
   3.795548,    4.672461
   3.874948,    4.720753
   3.876450,    4.721661
   3.877665,    4.722396
   3.878084,    4.722650
   3.878463,    4.722878
   3.881221,    4.724546
   3.893992,    4.732260
   3.929442,    4.753606
   4.028029,    4.812461
   4.208702,    4.918455
   4.385260,    5.019827
   4.569052,    5.123175
   4.757880,    5.227181
   4.952132,    5.332010
   5.149798,    5.436558
   5.353679,    5.542278
   5.561249,    5.647830
   5.773450,    5.753686
   5.990291,    5.859832
   6.213401,    5.967024
   6.441998,    6.074840
   6.676652,    6.183505
   6.918066,    6.293290
   7.162085,    6.402293
   7.410699,    6.511418
   7.665157,    6.621193
   7.929193,    6.733152
   8.197229,    6.844878
   8.471888,    6.957447
   8.750839,    7.069883
   9.039534,    7.184335
   9.334786,    7.299470
   9.632676,    7.413763
   9.938180,    7.529114
  10.247859,    7.644205
  10.565606,    7.760459
  10.890645,    7.877543
  11.222384,    7.995209
  11.561260,    8.113581
  11.904372,    8.231633
  12.257815,    8.351430
  12.616547,    8.471220
  12.983160,    8.591850
  13.350167,    8.710869
  13.728300,    8.831751
  14.112577,    8.952857
  14.505105,    9.074826
  14.904600,    9.197228
  15.312602,    9.320506
