Ground distance, CL
   0.000000,    1.999315
  99.978980,    1.667686
 199.974910,    1.666561
 300.009218,    1.665592
 400.054241,    1.664667
 500.142553,    1.663742
 600.242951,    1.662817
 700.387236,    1.661531
 800.543773,    1.660143
 900.744318,    1.659117
1000.957148,    1.658192
1101.213852,    1.656906
1201.482802,    1.655518
1301.795911,    1.654492
1402.121346,    1.653567
1502.490710,    1.652281
1602.872337,    1.650893
1703.298094,    1.649867
1803.736169,    1.648942
1904.218074,    1.647656
2004.712213,    1.646268
2105.250335,    1.645242
2205.800735,    1.644317
2306.394782,    1.642669
2407.001015,    1.640819
2507.651381,    1.639692
2608.314066,    1.638767
2709.020664,    1.637842
2809.739519,    1.636917
2910.503037,    1.635992
3011.279022,    1.635067
3112.099113,    1.633419
3212.931515,    1.631569
3313.808435,    1.630442
3414.697783,    1.629517
3515.631342,    1.628592
3616.577243,    1.627667
3717.568016,    1.626742
3818.571316,    1.625817
3919.618828,    1.624169
4020.678683,    1.622319
4121.783063,    1.621192
4222.899871,    1.620267
4324.060838,    1.619342
4425.234131,    1.618417
4526.452217,    1.617492
4627.682807,    1.616567
4728.957562,    1.614919
4830.244645,    1.613069
4931.576269,    1.611942
5032.920326,    1.611017
5134.308233,    1.610092
5235.708381,    1.609167
5337.151629,    1.608242
5438.606909,    1.607317
5540.105382,    1.606031
5641.615912,    1.604643
5743.169955,    1.603617
5844.736144,    1.602692
5946.346668,    1.601406
6047.969569,    1.600018
6149.636973,    1.598992
6251.316799,    1.598067
6353.041502,    1.597142
6454.778733,    1.596217
6556.560195,    1.594569
6658.354005,    1.592719
6760.192455,    1.591592
6862.043367,    1.590667
6963.938290,    1.589742
7065.845499,    1.588817
7167.796064,    1.587892
7269.758733,    1.586967
7371.764980,    1.585681
7473.783394,    1.584293
7575.845854,    1.583267
7677.920610,    1.582342
7780.039878,    1.581417
7882.171571,    1.580492
7984.347264,    1.579206
8086.535238,    1.577818
8188.767453,    1.576792
8291.012018,    1.575867
8393.300695,    1.574581
8495.601686,    1.573193
8597.947226,    1.572167
8700.305201,    1.571242
