Vfailure/VsTO, Distance
   0.500000, 2486.565883
   0.500551, 2486.008054
   0.501101, 2485.450225
   0.501652, 2484.892396
   0.502202, 2484.334568
   0.502753, 2483.776739
   0.503303, 2483.218910
   0.503854, 2482.661081
   0.504404, 2482.103253
   0.504955, 2481.545424
   0.505506, 2480.987595
   0.506056, 2480.429766
   0.506607, 2479.871937
   0.507157, 2479.314109
   0.507708, 2478.756280
   0.508258, 2478.198451
   0.508809, 2477.640622
   0.509359, 2477.082793
   0.509910, 2476.524965
   0.510460, 2475.967136
   0.511011, 2475.409307
   0.511562, 2474.851478
   0.512112, 2474.293649
   0.512663, 2473.735821
   0.513213, 2473.177992
   0.513764, 2472.620163
   0.514314, 2472.062334
   0.514865, 2471.504505
   0.515415, 2470.946677
   0.515966, 2470.388848
   0.516517, 2469.831019
   0.517067, 2469.273190
   0.517618, 2468.715361
   0.518168, 2468.157533
   0.518719, 2467.599704
   0.519269, 2467.041875
   0.519820, 2466.484046
   0.520370, 2465.926217
   0.520921, 2465.368389
   0.521471, 2464.810560
   0.522022, 2464.252731
   0.522573, 2463.694902
   0.523123, 2463.137073
   0.523674, 2462.579245
   0.524224, 2462.021416
   0.524775, 2461.463587
   0.525325, 2460.905758
   0.525876, 2460.347929
   0.526426, 2459.790101
   0.526977, 2459.232272
   0.527528, 2458.674443
   0.528078, 2458.116614
   0.528629, 2457.558786
   0.529179, 2457.000957
   0.529730, 2456.443128
   0.530280, 2455.885299
   0.530831, 2455.327470
   0.531381, 2454.769642
   0.531932, 2454.211813
   0.532482, 2453.653984
   0.533033, 2453.096155
   0.533584, 2452.538326
   0.534134, 2451.980498
   0.534685, 2451.422669
   0.535235, 2450.864840
   0.535786, 2450.307011
   0.536336, 2449.749182
   0.536887, 2449.191354
   0.537437, 2448.633525
   0.537988, 2448.075696
   0.538539, 2447.517867
   0.539089, 2446.960038
   0.539640, 2446.402210
   0.540190, 2445.844381
   0.540741, 2445.286552
   0.541291, 2444.728723
   0.541842, 2444.170894
   0.542392, 2443.613066
   0.542943, 2443.055237
   0.543493, 2442.497408
   0.544044, 2441.939579
   0.544595, 2441.381750
   0.545145, 2440.823922
   0.545696, 2440.266093
   0.546246, 2439.708264
   0.546797, 2439.150435
   0.547347, 2438.592606
   0.547898, 2438.034778
   0.548448, 2437.476949
   0.548999, 2436.919120
   0.549550, 2436.361291
   0.550100, 2435.803462
   0.550651, 2435.245634
   0.551201, 2434.687805
   0.551752, 2434.129976
   0.552302, 2433.572147
   0.552853, 2433.014319
   0.553403, 2432.456490
   0.553954, 2431.898661
   0.554505, 2431.340832
   0.555055, 2430.783003
   0.555606, 2430.225175
   0.556156, 2429.667346
   0.556707, 2429.109517
   0.557257, 2428.551688
   0.557808, 2427.993859
   0.558358, 2427.436031
   0.558909, 2426.878202
   0.559459, 2426.320373
   0.560010, 2425.762544
   0.560561, 2425.204715
   0.561111, 2424.646887
   0.561662, 2424.089058
   0.562212, 2423.531229
   0.562763, 2422.973400
   0.563313, 2422.415571
   0.563864, 2421.857743
   0.564414, 2421.299914
   0.564965, 2420.742085
   0.565516, 2420.184256
   0.566066, 2419.626427
   0.566617, 2419.068599
   0.567167, 2418.510770
   0.567718, 2417.952941
   0.568268, 2417.395112
   0.568819, 2416.837283
   0.569369, 2416.279455
   0.569920, 2415.721626
   0.570470, 2415.163797
   0.571021, 2414.605968
   0.571572, 2414.048139
   0.572122, 2413.490311
   0.572673, 2412.932482
   0.573223, 2412.374653
   0.573774, 2411.816824
   0.574324, 2411.258995
   0.574875, 2410.701167
   0.575425, 2410.143338
   0.575976, 2409.585509
   0.576527, 2409.027680
   0.577077, 2408.469852
   0.577628, 2407.912023
   0.578178, 2407.354194
   0.578729, 2406.796365
   0.579279, 2406.238536
   0.579830, 2405.680708
   0.580380, 2405.122879
   0.580931, 2404.565050
   0.581481, 2404.007221
   0.582032, 2403.449392
   0.582583, 2402.891564
   0.583133, 2402.333735
   0.583684, 2401.775906
   0.584234, 2401.218077
   0.584785, 2400.660248
   0.585335, 2400.102420
   0.585886, 2399.544591
   0.586436, 2398.986762
   0.586987, 2398.428933
   0.587538, 2397.871104
   0.588088, 2397.313276
   0.588639, 2396.755447
   0.589189, 2396.197618
   0.589740, 2395.639789
   0.590290, 2395.081960
   0.590841, 2394.524132
   0.591391, 2393.966303
   0.591942, 2393.408474
   0.592492, 2392.850645
   0.593043, 2392.292816
   0.593594, 2391.734988
   0.594144, 2391.177159
   0.594695, 2390.619330
   0.595245, 2390.061501
   0.595796, 2389.503672
   0.596346, 2388.945844
   0.596897, 2388.388015
   0.597447, 2387.830186
   0.597998, 2387.272357
   0.598549, 2386.714528
   0.599099, 2386.156700
   0.599650, 2385.598871
   0.600200, 2385.041042
   0.600751, 2384.483213
   0.601301, 2383.925385
   0.601852, 2383.367556
   0.602402, 2382.809727
   0.602953, 2382.251898
   0.603504, 2381.694069
   0.604054, 2381.136241
   0.604605, 2380.578412
   0.605155, 2380.020583
   0.605706, 2379.462754
   0.606256, 2378.904925
   0.606807, 2378.347097
   0.607357, 2377.789268
   0.607908, 2377.231439
   0.608458, 2376.673610
   0.609009, 2376.115781
   0.609560, 2375.557953
   0.610110, 2375.000124
   0.610661, 2374.442295
   0.611211, 2373.884466
   0.611762, 2373.326637
   0.612312, 2372.768809
   0.612863, 2372.210980
   0.613413, 2371.653151
   0.613964, 2371.095322
   0.614515, 2370.537493
   0.615065, 2369.979665
   0.615616, 2369.421836
   0.616166, 2368.864007
   0.616717, 2368.306178
   0.617267, 2367.748349
   0.617818, 2367.190521
   0.618368, 2366.632692
   0.618919, 2366.074863
   0.619469, 2365.517034
   0.620020, 2364.959205
   0.620571, 2364.401377
   0.621121, 2363.843548
   0.621672, 2363.285719
   0.622222, 2362.727890
   0.622773, 2362.170061
   0.623323, 2361.612233
   0.623874, 2361.054404
   0.624424, 2360.496575
   0.624975, 2359.938746
   0.625526, 2359.380918
   0.626076, 2358.823089
   0.626627, 2358.265260
   0.627177, 2357.707431
   0.627728, 2357.149602
   0.628278, 2356.591774
   0.628829, 2356.033945
   0.629379, 2355.476116
   0.629930, 2354.918287
   0.630480, 2354.360458
   0.631031, 2353.802630
   0.631582, 2353.244801
   0.632132, 2352.686972
   0.632683, 2352.129143
   0.633233, 2351.571314
   0.633784, 2351.013486
   0.634334, 2350.455657
   0.634885, 2349.897828
   0.635435, 2349.339999
   0.635986, 2348.782170
   0.636537, 2348.224342
   0.637087, 2347.666513
   0.637638, 2347.108684
   0.638188, 2346.550855
   0.638739, 2345.993026
   0.639289, 2345.435198
   0.639840, 2344.877369
   0.640390, 2344.319540
   0.640941, 2343.761711
   0.641491, 2343.203882
   0.642042, 2342.646054
   0.642593, 2342.088225
   0.643143, 2341.530396
   0.643694, 2340.972567
   0.644244, 2340.414738
   0.644795, 2339.856910
   0.645345, 2339.299081
   0.645896, 2338.741252
   0.646446, 2338.183423
   0.646997, 2337.625594
   0.647548, 2337.067766
   0.648098, 2336.509937
   0.648649, 2335.952108
   0.649199, 2335.394279
   0.649750, 2334.836451
   0.650300, 2334.278622
   0.650851, 2333.720793
   0.651401, 2333.162964
   0.651952, 2332.605135
   0.652503, 2332.047307
   0.653053, 2331.489478
   0.653604, 2330.931649
   0.654154, 2330.373820
   0.654705, 2329.815991
   0.655255, 2329.258163
   0.655806, 2328.700334
   0.656356, 2328.142505
   0.656907, 2327.584676
   0.657457, 2327.026847
   0.658008, 2326.469019
   0.658559, 2325.911190
   0.659109, 2325.353361
   0.659660, 2324.795532
   0.660210, 2324.237703
   0.660761, 2323.679875
   0.661311, 2323.122046
   0.661862, 2322.564217
   0.662412, 2322.006388
   0.662963, 2321.448559
   0.663514, 2320.890731
   0.664064, 2320.332902
   0.664615, 2319.775073
   0.665165, 2319.217244
   0.665716, 2318.659415
   0.666266, 2318.101587
   0.666817, 2317.543758
   0.667367, 2316.985929
   0.667918, 2316.428100
   0.668468, 2315.870271
   0.669019, 2315.312443
   0.669570, 2314.754614
   0.670120, 2314.196785
   0.670671, 2313.638956
   0.671221, 2313.081127
   0.671772, 2312.523299
   0.672322, 2311.965470
   0.672873, 2311.407641
   0.673423, 2310.849812
   0.673974, 2310.291984
   0.674525, 2309.734155
   0.675075, 2309.176326
   0.675626, 2308.618497
   0.676176, 2308.060668
   0.676727, 2307.502840
   0.677277, 2306.945011
   0.677828, 2306.387182
   0.678378, 2305.829353
   0.678929, 2305.271524
   0.679479, 2304.713696
   0.680030, 2304.155867
   0.680581, 2303.598038
   0.681131, 2303.040209
   0.681682, 2302.482380
   0.682232, 2301.924552
   0.682783, 2301.366723
   0.683333, 2300.808894
   0.683884, 2299.289595
   0.684434, 2297.770296
   0.684985, 2296.250998
   0.685536, 2294.731699
   0.686086, 2293.212400
   0.686637, 2291.693101
   0.687187, 2290.173803
   0.687738, 2288.654504
   0.688288, 2287.135205
