Ground Distance, Horizontal Forces
   0.000000,    0.000000
   0.000001,    0.000004
   0.000052,    0.000332
   0.000472,    0.003016
   0.002938,    0.018757
   0.008575,    0.054729
   0.017172,    0.109580
   0.028730,    0.183301
   0.043308,    0.276263
   0.060965,    0.388822
   0.081767,    0.521395
   0.105655,    0.673594
   0.132785,    0.846395
   0.162932,    1.038365
   0.196355,    1.251126
   0.233482,    1.487408
   0.273893,    1.744508
   0.317757,    2.023494
   0.365049,    2.324200
   0.415412,    2.644334
   0.469942,    2.990855
   0.528306,    3.361624
   0.591304,    3.761718
   0.657383,    4.181245
   0.727668,    4.627339
   0.802592,    5.102727
   0.881412,    5.602680
   0.964708,    6.130855
   1.052457,    6.687090
   1.145868,    7.279022
   1.242119,    7.888749
   1.343511,    8.530839
   1.449674,    9.202923
   1.561389,    9.909914
   1.678492,   10.650748
   1.799542,   11.416303
   1.929243,   12.236278
   1.955668,   12.403300
   2.042394,   12.951391
   2.047604,   12.984311
   2.051548,   13.009232
   2.052338,   13.014226
   2.052927,   13.017948
   2.053163,   13.019438
   2.053439,   13.021185
   2.055145,   13.031962
   2.061701,   13.073387
   2.089813,   13.251017
   2.157669,   13.679710
   2.284024,   14.477796
   2.432709,   15.416600
   2.586421,   16.386801
   2.748010,   17.406347
   2.916467,   18.468830
   3.088523,   19.553608
   3.266052,   20.672479
   3.447998,   21.818758
   3.642536,   23.043903
   3.841415,   24.295908
   4.045132,   25.577874
   4.257484,   26.913656
   4.483139,   28.332559
   4.710899,   29.764114
   4.948179,   31.254912
   5.189620,   32.771233
   5.443313,   34.363841
   5.706330,   36.014299
   5.969959,   37.667908
   6.246809,   39.403710
   6.530149,   41.179451
   6.827058,   43.039429
   7.131016,   44.942734
   7.441823,   46.888071
   7.759163,   48.873425
   8.085425,   50.913698
   8.151455,   51.326505
   8.185465,   51.539114
   8.204857,   51.660340
   8.267186,   52.049947
   8.268835,   52.060255
   8.270663,   52.071678
   8.271406,   52.076320
   8.271727,   52.078331
   8.272041,   52.080294
   8.274667,   52.096706
   8.288182,   52.181180
   8.335298,   52.475667
   8.468609,   53.308786
   8.739619,   55.002007
   9.089617,   57.187852
   9.455700,   59.473115
   9.830156,   61.809569
  10.209756,   64.177019
  10.604871,   66.640095
  11.005859,   69.138600
  11.419537,   71.714956
  11.848467,   74.385021
  12.286286,   77.109093
  12.732457,   79.883775
  13.189204,   82.722838
  13.657156,   85.630114
  14.136563,   88.607075
  14.626652,   91.648843
  15.128589,   94.762573
  15.643270,   97.953733
