Time, CL
   0.000100,    0.849775
   0.000563,    0.849775
   0.001899,    0.849775
   0.005051,    0.849775
   0.015187,    0.849775
   0.036117,    0.849775
   0.057871,    0.849775
   0.079599,    0.849775
   0.101364,    0.849775
   0.123110,    0.849775
   0.144954,    0.849775
   0.166937,    0.849775
   0.188812,    0.849775
   0.210810,    0.849775
   0.232860,    0.849775
   0.255079,    0.849775
   0.277349,    0.849775
   0.299679,    0.849775
   0.322253,    0.849775
   0.344756,    0.849775
   0.367298,    0.849775
   0.390087,    0.849775
   0.412888,    0.849775
   0.435866,    0.849775
   0.459001,    0.849775
   0.482190,    0.849775
   0.505665,    0.849775
   0.529212,    0.849775
   0.552778,    0.849775
   0.576770,    0.849775
   0.600640,    0.849775
   0.624662,    0.849775
   0.648675,    0.849775
   0.673156,    0.849775
   0.697691,    0.849775
   0.722470,    0.849775
   0.747411,    0.849775
   0.772399,    0.849775
   0.797600,    0.849775
   0.822801,    0.849775
   0.848341,    0.849775
   0.874231,    0.849775
   0.900107,    0.849775
   0.926320,    0.849775
   0.952917,    0.849775
   0.979815,    0.849775
   1.006421,    0.849775
   1.033249,    0.849775
   1.060590,    0.849775
   1.087778,    0.849775
   1.115473,    0.849775
   1.142874,    0.849775
   1.170821,    0.849775
   1.176417,    0.849775
   1.179486,    0.849775
   1.181249,    0.849775
   1.182578,    0.849775
   1.183687,    0.849775
   1.184462,    0.849775
   1.184701,    0.849775
   1.184866,    0.849775
   1.184954,    0.849775
   1.185460,    0.849775
   1.185919,    0.849775
   1.188059,    0.849775
   1.195672,    0.849775
   1.213322,    0.849775
   1.240278,    0.849775
   1.268811,    0.849775
   1.297461,    0.849775
   1.326516,    0.849775
   1.355940,    0.849775
   1.385189,    0.849775
   1.414914,    0.849775
   1.444734,    0.849775
   1.474930,    0.849775
   1.504729,    0.849775
   1.534838,    0.849775
   1.565296,    0.849775
   1.595684,    0.849775
   1.626513,    0.849775
   1.657559,    0.849775
   1.688660,    0.849775
   1.720049,    0.849775
   1.751729,    0.849775
   1.783676,    0.849775
   1.815764,    0.849775
   1.848159,    0.849775
   1.880486,    0.849775
   1.913261,    0.849775
   1.946247,    0.849775
   1.979077,    0.849775
   2.012118,    0.849775
   2.045620,    0.849775
   2.078968,    0.849775
   2.112931,    0.849775
   2.146947,    0.849775
   2.180791,    0.849775
   2.215374,    0.849775
   2.249954,    0.849775
   2.284439,    0.849775
   2.319156,    0.849775
   2.354152,    0.849775
   2.389464,    0.849775
   2.390881,    0.849775
   2.392140,    0.849775
   2.393170,    0.849775
   2.393418,    0.849775
   2.393467,    0.849775
   2.393513,    0.849775
   2.393968,    0.849775
   2.396623,    0.849775
   2.405150,    0.849775
   2.429130,    0.849775
   2.464748,    0.849775
   2.500435,    0.849775
   2.536459,    0.849775
   2.572403,    0.849775
   2.608588,    0.849775
   2.645052,    0.849775
   2.681314,    0.849775
