Speed (TAS), Efficiency
 149.105557,   14.408466
 150.344773,   14.598601
 151.583989,   14.754801
 152.823205,   14.915703
 154.062421,   15.043644
 155.301637,   15.162451
 156.540853,   15.284124
 157.780070,   15.402238
 159.019286,   15.496136
 160.258502,   15.591935
 161.497718,   15.689683
 162.736934,   15.789368
 163.976150,   15.863300
 165.215366,   15.938496
 166.454582,   16.014983
 167.693798,   16.092788
 168.933015,   16.166565
 170.172231,   16.222625
 171.411447,   16.279488
 172.650663,   16.337169
 173.889879,   16.395680
 175.129095,   16.455034
 176.368311,   16.496249
 177.607527,   16.536863
 178.846743,   16.577965
 180.085960,   16.619559
 181.325176,   16.661651
 182.564392,   16.703264
 183.803608,   16.726756
 185.042824,   16.750473
 186.282040,   16.774417
 187.521256,   16.798591
 188.760472,   16.822995
 189.999688,   16.847632
 191.238905,   16.865931
 192.478121,   16.872465
 193.717337,   16.879046
 194.956553,   16.885675
 196.195769,   16.892351
 197.434985,   16.899075
 198.674201,   16.905846
 199.913417,   16.912666
 201.152633,   16.903712
 202.391850,   16.886859
 203.631066,   16.869937
 204.870282,   16.852945
 206.109498,   16.835885
 207.348714,   16.818756
 208.587930,   16.801561
 209.827146,   16.784298
 211.066362,   16.766968
 212.305578,   16.735825
 213.544795,   16.699003
 214.784011,   16.662130
 216.023227,   16.625207
 217.262443,   16.588237
 218.501659,   16.551221
 219.740875,   16.514160
 220.980091,   16.477057
 222.219307,   16.439913
 223.458523,   16.402729
 224.697740,   16.364105
 225.936956,   16.310425
 227.176172,   16.256805
 228.415388,   16.203245
 229.654604,   16.149749
 230.893820,   16.096318
 232.133036,   16.042955
 233.372252,   15.989661
 234.611468,   15.936440
 235.850685,   15.883293
 237.089901,   15.830222
 238.329117,   15.777229
 239.568333,   15.724316
 240.807549,   15.666984
 242.046765,   15.592935
 243.285981,   15.519208
 244.525197,   15.445804
 245.764413,   15.372723
 247.003630,   15.299966
 248.242846,   15.227534
 249.482062,   15.155427
 250.721278,   15.083646
 251.960494,   15.012191
 253.199710,   14.941063
 254.438926,   14.870261
 255.678142,   14.799786
 256.917358,   14.729639
 258.156575,   14.659819
 259.395791,   14.590326
 260.635007,   14.518831
 261.874223,   14.434076
 263.113439,   14.349911
 264.352655,   14.266330
 265.591871,   14.183332
 266.831087,   14.100913
 268.070303,   14.019068
 269.309520,   13.937796
 270.548736,   13.857092
 271.787952,   13.776954
