Time, Angles
   0.000000,    0.000000
   0.500000,    0.000000
   1.000000,    0.000000
   1.500000,    0.000000
   2.000000,    0.000000
   2.500000,    0.000000
   3.000000,    0.000000
   3.500000,    0.000000
   4.000000,    0.000000
   4.500000,    0.000000
   5.000000,    0.000000
   5.500000,    0.000000
   6.000000,    0.000000
   6.500000,    0.000000
   7.000000,    0.000000
   7.500000,    0.000000
   8.000000,    0.000000
   8.500000,    0.000000
   9.000000,    0.000000
   9.500000,    0.000000
  10.000000,    0.000000
  10.500000,    0.000000
  11.000000,    0.000000
  11.500000,    0.000000
  12.000000,    0.000000
  12.500000,    0.000000
  13.000000,    0.000000
  13.500000,    0.000000
  14.000000,    0.000000
  14.500000,    0.000000
  15.000000,    0.000000
  15.500000,    0.000000
  16.000000,    0.000000
  16.500000,    0.000000
  17.000000,    0.000000
  17.500000,    0.000000
  18.000000,    0.000000
  18.500000,    0.000000
  19.000000,    0.000000
  19.500000,    0.000000
  20.000000,    0.000000
  20.500000,    0.000000
  21.000000,    0.000000
  21.500000,    0.000000
  22.000000,    0.000000
  22.500000,    0.000000
  23.000000,    0.000000
  23.500000,    0.000000
  24.000000,    0.000000
  24.500000,    0.000000
  25.000000,    0.000000
  25.500000,    0.000000
  26.000000,    0.000000
  26.500000,    0.000000
  27.000000,    0.000000
  27.500000,    0.000000
  28.000000,    0.000000
  28.388923,    0.000000
  28.888923,    0.577053
  29.388923,    1.415314
  29.888923,    2.462465
  30.388923,    3.663631
  30.888923,    4.987965
  31.388923,    6.223995
  31.888923,    7.389409
  32.111100,    7.907266
  32.611100,   10.286424
  32.958167,   11.937878
  33.458167,   13.203378
  33.958167,   14.538230
  34.458167,   15.903981
  34.674151,   16.493941
  35.174151,   17.913221
  35.674151,   19.335322
  35.740661,   19.524489
  36.240661,   15.199201
  36.740661,   14.330869
  37.240661,   13.971109
  37.740661,   13.864843
  38.240661,   13.839821
  38.363141,   13.833692
  38.863141,   13.821955
  39.363141,   13.817833
  39.863141,   13.820469
  40.363141,   13.825895
  40.863141,   13.833797
  41.363141,   13.839803
  41.863141,   13.844126
  42.363141,   13.848180
  42.863141,   13.851993
  43.363141,   13.858302
  43.863141,   13.866826
  44.363141,   13.870686
  44.863141,   13.870406
  45.363141,   13.872388
  45.863141,   13.876378
  46.363141,   13.891733
  46.674151,   13.907559
  47.174151,   13.915323
  47.674151,   13.915827
  48.174151,   13.915965
  48.674151,   13.914063
  49.174151,   13.915716
  49.674151,   13.921870
  50.174151,   13.930236
  50.674151,   13.938974
  51.174151,   13.940154
  51.674151,   13.940068
  52.174151,   13.943421
  52.674151,   13.947350
  53.174151,   13.955477
  53.674151,   13.964306
  54.174151,   13.968739
  54.674151,   13.972571
  55.174151,   13.977019
  55.674151,   13.981551
  55.850803,   13.991387
  56.350803,   11.852072
  56.850803,   10.052127
  57.350803,    9.238892
  57.850803,    8.415251
  58.350803,    7.566943
  58.850803,    6.708878
  59.350803,    5.827682
  59.850803,    4.940319
  60.350803,    4.034851
  60.850803,    6.635512
  61.350803,    7.426216
  61.850803,    7.646493
  62.350803,    7.717490
  62.850803,    7.745770
  63.350803,    7.761467
  63.850803,    7.766882
  64.350803,    7.770854
  64.850803,    7.775177
  65.350803,    7.779676
  65.850803,    7.784017
  66.350803,    7.788281
  66.850803,    7.796050
  67.350803,    7.789243
  67.850803,    7.793837
  68.350803,    7.804134
  68.850803,    7.796775
  69.350803,    7.801234
  69.850803,    7.805570
  70.350803,    7.809794
  70.850803,    7.820092
  71.350803,    7.810940
  71.850803,    7.815527
  72.350803,    7.824338
  72.850803,    7.818469
  73.350803,    7.822922
  73.850803,    7.827278
  74.350803,    7.831497
  74.850803,    7.841417
  75.350803,    7.832602
  75.850803,    7.837186
  76.350803,    7.844209
  76.850803,    7.839675
  77.350803,    7.844085
  77.850803,    7.852333
  78.350803,    7.846406
  78.850803,    7.850467
  79.350803,    7.854563
  79.850803,    7.859140
  80.350803,    7.864820
  80.850803,    7.861298
  81.350803,    7.865248
  81.850803,    7.869543
  82.350803,    7.872760
  82.850803,    7.870737
  83.350803,    7.874608
  83.850803,    7.878846
  84.350803,    7.883242
  84.850803,    7.883295
  85.350803,    7.887796
  85.850803,    7.893774
  86.350803,    7.894193
  86.850803,    7.893235
  87.350803,    7.897242
  87.850803,    7.901633
  88.350803,    7.906161
  88.850803,    7.903523
  89.350803,    7.910258
  89.850803,    7.914454
  90.350803,    7.915374
  90.850803,    7.916384
  91.350803,    7.920618
  91.850803,    7.925289
  92.350803,    7.930035
  92.850803,    7.936833
  93.350803,    7.927688
  93.850803,    7.931733
  94.350803,    7.935876
  94.850803,    7.940449
  95.350803,    7.947553
  95.850803,    7.943314
  96.350803,    7.947761
  96.850803,    7.954588
  97.350803,    7.954803
  97.850803,    7.953448
  98.350803,    7.960059
  98.850803,    7.964903
  99.350803,    7.972426
  99.850803,    7.967503
 100.350803,    7.969259
 100.850803,    7.978802
 101.350803,    7.991348
 101.850803,    7.980595
 102.350803,    7.980642
 102.850803,    7.985352
 103.350803,    7.990652
 103.850803,    7.991639
 104.350803,    7.989311
 104.850803,    7.993503
 105.350803,    7.998022
 105.850803,    8.002732
 106.350803,    8.010856
 106.850803,    8.003727
