Speed (TAS), Rate of Climb
  81.730963,   -0.069091
  82.197540,   -0.067471
  82.664117,   -0.063056
  83.130694,   -0.060581
  83.597271,   -0.057964
  84.063849,   -0.057213
  84.530426,   -0.056458
  84.997003,   -0.057331
  85.463580,   -0.058500
  85.930157,   -0.060886
  86.396734,   -0.064037
  86.863312,   -0.067812
  87.329889,   -0.073000
  87.796466,   -0.078163
  88.263043,   -0.085305
  88.729620,   -0.092590
  89.196197,   -0.100851
  89.662775,   -0.110306
  90.129352,   -0.119801
  90.595929,   -0.131192
  91.062506,   -0.142935
  91.529083,   -0.155108
  91.995660,   -0.169141
  92.462238,   -0.183277
  92.928815,   -0.198259
  93.395392,   -0.214755
  93.861969,   -0.231387
  94.328546,   -0.249002
  94.795123,   -0.268058
  95.261701,   -0.287282
  95.728278,   -0.307326
  96.194855,   -0.329036
  96.661432,   -0.350944
  97.128009,   -0.369612
  97.594586,   -0.389300
  98.061164,   -0.409173
  98.527741,   -0.429229
  98.994318,   -0.450870
  99.460895,   -0.473457
  99.927472,   -0.496260
 100.394049,   -0.519423
 100.860627,   -0.544801
 101.327204,   -0.570426
 101.793781,   -0.596300
 102.260358,   -0.623027
 102.726935,   -0.651547
 103.193512,   -0.680345
 103.660090,   -0.709424
 104.126667,   -0.739394
 104.593244,   -0.771183
 105.059821,   -0.803283
 105.526398,   -0.835696
 105.992975,   -0.868534
 106.459553,   -0.903714
 106.926130,   -0.939237
 107.392707,   -0.975105
 107.859284,   -1.011316
 108.325861,   -1.049071
 108.792438,   -1.088131
 109.259016,   -1.127566
 109.725593,   -1.167379
 110.192170,   -1.207569
 110.658747,   -1.249808
 111.125324,   -1.292917
 111.591901,   -1.336436
 112.058478,   -1.380364
 112.525056,   -1.423229
 112.991633,   -1.465524
 113.458210,   -1.508899
 113.924787,   -1.552681
 114.391364,   -1.596872
 114.857941,   -1.641475
 115.324519,   -1.686976
 115.791096,   -1.734547
 116.257673,   -1.782559
 116.724250,   -1.831014
 117.190827,   -1.879911
 117.657404,   -1.929254
 118.123982,   -1.979841
 118.590559,   -2.032225
 119.057136,   -2.085083
 119.523713,   -2.138417
 119.990290,   -2.192229
 120.456867,   -2.246520
 120.923445,   -2.301440
 121.390022,   -2.358833
 121.856599,   -2.416733
 122.323176,   -2.475144
 122.789753,   -2.534066
 123.256330,   -2.593501
 123.722908,   -2.653451
 124.189485,   -2.714457
 124.656062,   -2.777584
 125.122639,   -2.841254
 125.589216,   -2.905470
 126.055793,   -2.970233
 126.522371,   -3.035544
 126.988948,   -3.101406
 127.455525,   -3.167819
 127.922102,   -3.236606
