Vfailure/VsTO, Distance
   0.500000, 2124.643460
   0.500701, 2124.040117
   0.501401, 2123.436773
   0.502102, 2122.833430
   0.502803, 2122.230086
   0.503504, 2121.626743
   0.504204, 2121.023399
   0.504905, 2120.420056
   0.505606, 2119.816712
   0.506306, 2119.213369
   0.507007, 2118.610025
   0.507708, 2118.006682
   0.508408, 2117.403338
   0.509109, 2116.799995
   0.509810, 2116.196651
   0.510511, 2115.593308
   0.511211, 2114.989964
   0.511912, 2114.386621
   0.512613, 2113.783277
   0.513313, 2113.179934
   0.514014, 2112.576590
   0.514715, 2111.973247
   0.515415, 2111.369903
   0.516116, 2110.766560
   0.516817, 2110.163216
   0.517518, 2109.559873
   0.518218, 2108.956529
   0.518919, 2108.353186
   0.519620, 2107.749842
   0.520320, 2107.146499
   0.521021, 2106.543155
   0.521722, 2105.939812
   0.522422, 2105.336468
   0.523123, 2104.733125
   0.523824, 2104.129781
   0.524525, 2103.526438
   0.525225, 2102.923094
   0.525926, 2102.319751
   0.526627, 2101.716407
   0.527327, 2101.113064
   0.528028, 2100.509720
   0.528729, 2099.906377
   0.529429, 2099.303033
   0.530130, 2098.699690
   0.530831, 2098.096346
   0.531532, 2097.493003
   0.532232, 2096.889659
   0.532933, 2096.286316
   0.533634, 2095.682972
   0.534334, 2095.079629
   0.535035, 2094.476285
   0.535736, 2093.872942
   0.536436, 2093.269598
   0.537137, 2092.666255
   0.537838, 2092.062911
   0.538539, 2091.459568
   0.539239, 2090.856224
   0.539940, 2090.252881
   0.540641, 2089.649537
   0.541341, 2089.046194
   0.542042, 2088.442850
   0.542743, 2087.839507
   0.543443, 2087.236163
   0.544144, 2086.632820
   0.544845, 2086.029476
   0.545546, 2085.426133
   0.546246, 2084.822789
   0.546947, 2084.219446
   0.547648, 2083.616102
   0.548348, 2083.012759
   0.549049, 2082.409415
   0.549750, 2081.806071
   0.550450, 2081.202728
   0.551151, 2080.599384
   0.551852, 2079.996041
   0.552553, 2079.392697
   0.553253, 2078.789354
   0.553954, 2078.186010
   0.554655, 2077.582667
   0.555355, 2076.979323
   0.556056, 2076.375980
   0.556757, 2075.772636
   0.557457, 2075.169293
   0.558158, 2074.565949
   0.558859, 2073.962606
   0.559560, 2073.359262
   0.560260, 2072.755919
   0.560961, 2072.152575
   0.561662, 2071.549232
   0.562362, 2070.945888
   0.563063, 2070.342545
   0.563764, 2069.739201
   0.564464, 2069.135858
   0.565165, 2068.532514
   0.565866, 2067.929171
   0.566567, 2067.325827
   0.567267, 2066.722484
   0.567968, 2066.119140
   0.568669, 2065.515797
   0.569369, 2064.912453
   0.570070, 2064.309110
   0.570771, 2063.705766
   0.571471, 2063.102423
   0.572172, 2062.499079
   0.572873, 2061.895736
   0.573574, 2061.292392
   0.574274, 2060.689049
   0.574975, 2060.085705
   0.575676, 2059.482362
   0.576376, 2058.879018
   0.577077, 2058.275675
   0.577778, 2057.672331
   0.578478, 2057.068988
   0.579179, 2056.465644
   0.579880, 2055.862301
   0.580581, 2055.258957
   0.581281, 2054.655614
   0.581982, 2054.052270
   0.582683, 2053.448927
