Mach, Climb Angle
   0.215984,    1.415530
   0.218044,    1.412857
   0.220105,    1.408445
   0.222166,    1.402397
   0.224227,    1.394820
   0.226287,    1.385699
   0.228348,    1.374498
   0.230409,    1.362010
   0.232470,    1.348355
   0.234531,    1.332786
   0.236591,    1.315915
   0.238652,    1.298149
   0.240713,    1.278339
   0.242774,    1.257664
   0.244834,    1.236403
   0.246895,    1.215017
   0.248956,    1.193057
   0.251017,    1.169111
   0.253077,    1.144906
   0.255138,    1.118731
   0.257199,    1.092339
   0.259260,    1.064073
   0.261321,    1.035701
   0.263381,    1.005346
   0.265442,    0.974963
   0.267503,    0.942773
   0.269564,    0.910290
   0.271624,    0.876589
   0.273685,    0.842016
   0.275746,    0.807045
   0.277807,    0.770394
   0.279868,    0.735680
   0.281928,    0.700092
   0.283989,    0.663679
   0.286050,    0.627176
   0.288111,    0.588898
   0.290171,    0.550325
   0.292232,    0.511634
   0.294293,    0.471015
   0.296354,    0.430281
   0.298414,    0.389430
   0.300475,    0.346796
   0.302536,    0.303901
   0.304597,    0.260878
   0.306658,    0.216620
   0.308718,    0.171572
   0.310779,    0.126384
   0.312840,    0.081865
   0.314901,    0.037269
   0.316961,   -0.007480
   0.319022,   -0.052382
   0.321083,   -0.097902
   0.323144,   -0.144786
   0.325204,   -0.191833
   0.327265,   -0.239044
   0.329326,   -0.286677
   0.331387,   -0.335846
   0.333448,   -0.385191
   0.335508,   -0.434709
   0.337569,   -0.484402
   0.339630,   -0.535351
   0.341691,   -0.586983
   0.343751,   -0.638800
   0.345812,   -0.690801
   0.347873,   -0.740775
   0.349934,   -0.791929
   0.351995,   -0.843580
   0.354055,   -0.895424
   0.356116,   -0.947462
   0.358177,   -0.999694
   0.360238,   -1.052786
   0.362298,   -1.106899
   0.364359,   -1.161215
   0.366420,   -1.215734
   0.368481,   -1.270456
   0.370541,   -1.325380
   0.372602,   -1.381282
   0.374663,   -1.438056
   0.376724,   -1.495042
   0.378785,   -1.552239
   0.380845,   -1.608948
   0.382906,   -1.664954
   0.384967,   -1.721172
   0.387028,   -1.778949
   0.389088,   -1.836985
   0.391149,   -1.895241
   0.393210,   -1.953716
   0.395271,   -2.012411
   0.397332,   -2.071325
   0.399392,   -2.130460
   0.401453,   -2.190633
   0.403514,   -2.251546
   0.405575,   -2.312686
   0.407635,   -2.374054
   0.409696,   -2.435648
   0.411757,   -2.497471
   0.413818,   -2.559520
   0.415878,   -2.620820
   0.417939,   -2.682691
   0.420000,   -2.745692
