Ground Distance, Angular Velocity
   0.000000,    0.000000
  18.623565,    0.000762
  37.247175,    0.001162
  55.870786,    0.001562
  74.494962,    0.001654
  93.119186,    0.001720
 111.743410,    0.001786
 130.367634,    0.001852
 148.991858,    0.001918
 167.616082,    0.001984
 186.240306,    0.002050
 204.864530,    0.002116
 223.488754,    0.002182
 242.112977,    0.002248
 260.737998,    0.002138
 279.363086,    0.002013
 297.988174,    0.001888
 316.613263,    0.001762
 335.238351,    0.001637
 353.863439,    0.001512
 372.488528,    0.001387
 391.113616,    0.001262
 409.738704,    0.001137
 428.363793,    0.001011
 446.989654,    0.001177
 465.615581,    0.001367
 484.241508,    0.001557
 502.867434,    0.001748
 521.493361,    0.001938
 540.119288,    0.002128
 558.745215,    0.002319
 577.371142,    0.002509
 595.997069,    0.002699
 614.622996,    0.002889
 633.249675,    0.002278
 651.876418,    0.001598
 670.503161,    0.000918
 689.129904,    0.000239
 707.756647,   -0.000441
 726.383391,   -0.001121
 745.010134,   -0.001801
 763.636877,   -0.002481
 782.263620,   -0.003160
 800.890363,   -0.003840
 819.517981,   -0.003477
 838.145674,   -0.003024
 856.773367,   -0.002572
 875.401060,   -0.002120
 894.028753,   -0.001667
 912.656445,   -0.001215
 931.284138,   -0.000763
 949.911831,   -0.000310
 968.539524,    0.000142
 987.167217,    0.000594
1005.795774,    0.000687
1024.424405,    0.000748
1043.053035,    0.000810
1061.681666,    0.000871
1080.310297,    0.000933
1098.938928,    0.000994
1117.567558,    0.001056
1136.196189,    0.001117
1154.824820,    0.001179
1173.453451,    0.001240
1192.082866,    0.001421
1210.712349,    0.001611
1229.341832,    0.001801
1247.971314,    0.001991
1266.600797,    0.002182
1285.230280,    0.002372
1303.859762,    0.002562
1322.489245,    0.002752
1341.118728,    0.002943
1359.748210,    0.003133
1378.378445,    0.002519
1397.008744,    0.001837
1415.639042,    0.001154
1434.269341,    0.000472
1452.899640,   -0.000210
1471.529938,   -0.000893
1490.160237,   -0.001575
1508.790536,   -0.002257
1527.420834,   -0.002940
1546.051133,   -0.003622
1564.682295,   -0.003261
1583.313531,   -0.002811
1601.944767,   -0.002361
1620.576003,   -0.001911
1639.207239,   -0.001461
1657.838475,   -0.001011
1676.469711,   -0.000561
1695.100947,   -0.000111
1713.732183,    0.000339
1732.363419,    0.000789
1750.995497,    0.000878
1769.627648,    0.000935
1788.259798,    0.000993
1806.891949,    0.001051
1825.524100,    0.001109
1844.156250,    0.001166
1862.788401,    0.001224
1881.420551,    0.001282
1900.052702,    0.001339
1918.684852,    0.001397
1937.317759,    0.001573
1955.950729,    0.001759
1974.583700,    0.001945
1993.216670,    0.002131
2011.849641,    0.002316
2030.482612,    0.002502
2049.115582,    0.002688
2067.748553,    0.002874
2086.381523,    0.003060
2105.014494,    0.003246
2123.648181,    0.002616
2142.281929,    0.001916
2160.915678,    0.001216
2179.549426,    0.000516
2198.183174,   -0.000183
2216.816923,   -0.000883
2235.450671,   -0.001583
2254.084419,   -0.002282
2272.718168,   -0.002982
2291.351916,   -0.003682
2309.986491,   -0.003316
2328.621136,   -0.002859
2347.255781,   -0.002402
2365.890427,   -0.001946
2384.525072,   -0.001489
2403.159717,   -0.001032
2421.794362,   -0.000575
2440.429008,   -0.000119
2459.063653,    0.000338
2477.698298,    0.000795
2496.333749,    0.000879
2514.969268,    0.000932
2533.604788,    0.000985
2552.240307,    0.001038
2570.875826,    0.001090
2589.511346,    0.001143
2608.146865,    0.001196
2626.782384,    0.001249
2645.417904,    0.001302
2664.053423,    0.001354
2682.689663,    0.001526
2701.325965,    0.001707
2719.962266,    0.001889
2738.598568,    0.002071
2757.234869,    0.002252
2775.871171,    0.002434
2794.507472,    0.002616
2813.143774,    0.002797
2831.780075,    0.002979
2850.416377,    0.003160
2869.053365,    0.002536
2887.690413,    0.001843
2906.327460,    0.001150
2924.964507,    0.000457
2943.601554,   -0.000236
2962.238601,   -0.000930
2980.875648,   -0.001623
2999.512696,   -0.002316
3018.149743,   -0.003009
3036.786790,   -0.003702
3055.424640,   -0.003348
3074.062559,   -0.002905
3092.700478,   -0.002462
3111.338397,   -0.002018
3129.976316,   -0.001575
3148.614234,   -0.001132
3167.252153,   -0.000689
3185.890072,   -0.000246
3204.527991,    0.000197
3223.165910,    0.000640
3241.804619,    0.000722
3260.443396,    0.000773
3279.082173,    0.000824
3297.720950,    0.000875
3316.359727,    0.000926
3334.998504,    0.000977
3353.637280,    0.001028
3372.276057,    0.001080
3390.914834,    0.001131
3409.553611,    0.001182
3428.193103,    0.001352
3446.832656,    0.001534
3465.472208,    0.001715
3484.111761,    0.001896
3502.751314,    0.002077
3521.390867,    0.002258
3540.030420,    0.002439
