Time, Load Factor
   0.000100,    0.000000
   0.000554,    0.000000
   0.003018,    0.000000
   0.007538,    0.000000
   0.021082,    0.000001
   0.042512,    0.000002
   0.069054,    0.000006
   0.095517,    0.000011
   0.122054,    0.000018
   0.148673,    0.000026
   0.175360,    0.000037
   0.201970,    0.000049
   0.228868,    0.000063
   0.255859,    0.000078
   0.282884,    0.000095
   0.310132,    0.000115
   0.337289,    0.000136
   0.364707,    0.000159
   0.392245,    0.000183
   0.419836,    0.000210
   0.447531,    0.000238
   0.475195,    0.000269
   0.503448,    0.000302
   0.531751,    0.000336
   0.560302,    0.000373
   0.589362,    0.000413
   0.618421,    0.000454
   0.648095,    0.000499
   0.677862,    0.000546
   0.707684,    0.000595
   0.737255,    0.000645
   0.767490,    0.000699
   0.797609,    0.000755
   0.828093,    0.000813
   0.858654,    0.000874
   0.890290,    0.000939
   0.921967,    0.001007
   0.953497,    0.001076
   0.960128,    0.001091
   0.977396,    0.001131
   0.984393,    0.001147
   0.984713,    0.001148
   0.984925,    0.001148
   0.985045,    0.001148
   0.985620,    0.001150
   0.986192,    0.001151
   0.988688,    0.001157
   0.998841,    0.001181
   1.023580,    0.001240
   1.055062,    0.001316
   1.087241,    0.001397
   1.120369,    0.001483
   1.153730,    0.001572
   1.186755,    0.001663
   1.221255,    0.001761
   1.255160,    0.001859
   1.289284,    0.001961
   1.323543,    0.002066
   1.358776,    0.002176
   1.393342,    0.002287
   1.428742,    0.002404
   1.464231,    0.002524
   1.499664,    0.002647
   1.535522,    0.002774
   1.571744,    0.002905
   1.608689,    0.003042
   1.645411,    0.003181
   1.682864,    0.003326
   1.720341,    0.003474
   1.758341,    0.003628
   1.796006,    0.003783
   1.834346,    0.003945
   1.872995,    0.004111
   1.911325,    0.004279
   1.950337,    0.004454
   1.958154,    0.004489
   1.978677,    0.004582
   1.980170,    0.004589
   1.980539,    0.004591
   1.980943,    0.004593
   1.981120,    0.004594
   1.981143,    0.004594
   1.981167,    0.004594
   1.981353,    0.004595
   1.982297,    0.004599
   1.986311,    0.004618
   1.998544,    0.004674
   2.025233,    0.004798
   2.065647,    0.004989
   2.105573,    0.005182
   2.146093,    0.005381
   2.186411,    0.005582
   2.227034,    0.005789
   2.268041,    0.006001
   2.309293,    0.006218
   2.351040,    0.006442
   2.392754,    0.006670
   2.434470,    0.006901
   2.476450,    0.007138
   2.519391,    0.007384
   2.562267,    0.007633
   2.605246,    0.007888
   2.647976,    0.008145
   2.691328,    0.008409
   2.734733,    0.008678
   2.778804,    0.008956
   2.823283,    0.009240
   2.867657,    0.009528
   2.912307,    0.009822
   2.957416,    0.010123
   2.966466,    0.010184
   2.973320,    0.010231
   2.977156,    0.010256
   2.979651,    0.010273
   2.987517,    0.010327
   2.988419,    0.010333
   2.988762,    0.010335
   2.988847,    0.010336
   2.988878,    0.010336
   2.988965,    0.010337
   2.989535,    0.010340
   2.992327,    0.010359
   3.001564,    0.010422
   3.025020,    0.010583
   3.069644,    0.010892
   3.115732,    0.011216
   3.161692,    0.011543
   3.208256,    0.011879
   3.254502,    0.012217
   3.301349,    0.012565
   3.348285,    0.012917
   3.395934,    0.013280
   3.443407,    0.013647
   3.491272,    0.014021
   3.539419,    0.014402
   3.587848,    0.014791
   3.636176,    0.015183
   3.684784,    0.015583
   3.733383,    0.015988
   3.782287,    0.016400
   3.831904,    0.016823
   3.881615,    0.017253
   3.931100,    0.017685
   3.981339,    0.018129
   3.991390,    0.018219
   3.996588,    0.018265
   3.999762,    0.018294
   4.002362,    0.018317
   4.004253,    0.018334
   4.005644,    0.018346
   4.006823,    0.018357
   4.007991,    0.018367
   4.008356,    0.018370
   4.008799,    0.018374
   4.008864,    0.018375
   4.008954,    0.018376
   4.009581,    0.018381
   4.012442,    0.018407
   4.026669,    0.018535
   4.063175,    0.018864
   4.113951,    0.019327
   4.164750,    0.019796
   4.215809,    0.020272
   4.267222,    0.020757
   4.318871,    0.021249
   4.370978,    0.021752
   4.422759,    0.022256
   4.475177,    0.022773
   4.527684,    0.023296
   4.580381,    0.023827
   4.632903,    0.024361
   4.686410,    0.024911
   4.740134,    0.025469
   4.793171,    0.026026
   4.846558,    0.026592
   4.900016,    0.027165
   4.954169,    0.027751
   5.008015,    0.028339
   5.018912,    0.028459
   5.028734,    0.028567
   5.034483,    0.028630
   5.040325,    0.028695
   5.041298,    0.028705
   5.041612,    0.028709
   5.041773,    0.028711
   5.041963,    0.028713
   5.042137,    0.028715
   5.043248,    0.028727
   5.049971,    0.028801
   5.070010,    0.029023
   5.122809,    0.029612
   5.177568,    0.030229
   5.232724,    0.030856
   5.288456,    0.031496
   5.343867,    0.032138
   5.399418,    0.032788
   5.455138,    0.033446
   5.511407,    0.034116
   5.567741,    0.034794
   5.624109,    0.035477
   5.681233,    0.036177
   5.737802,    0.036876
   5.795403,    0.037594
   5.852711,    0.038314
   5.910509,    0.039048
   5.968191,    0.039786
   6.026155,    0.040534
   6.084614,    0.041295
   6.086937,    0.041325
   6.087567,    0.041333
   6.088284,    0.041343
   6.088387,    0.041344
   6.088498,    0.041345
   6.089491,    0.041358
   6.094379,    0.041422
   6.111283,    0.041644
   6.165620,    0.042360
   6.224725,    0.043145
   6.283458,    0.043931
   6.342763,    0.044732
   6.401862,    0.045537
   6.460771,    0.046345
   6.520586,    0.047173
   6.580078,    0.048003
   6.640065,    0.048846
   6.700258,    0.049699
   6.760340,    0.050557
   6.820786,    0.051427
   6.881349,    0.052306
   6.942207,    0.053195
   7.003241,    0.054094
   7.064434,    0.055002
   7.125656,    0.055917
   7.137933,    0.056101
   7.145476,    0.056215
   7.147163,    0.056240
   7.149044,    0.056268
   7.149417,    0.056274
   7.149814,    0.056280
   7.152690,    0.056323
   7.167340,    0.056544
   7.207850,    0.057156
   7.269758,    0.058098
   7.332078,    0.059053
   7.394577,    0.060017
   7.457025,    0.060988
   7.519421,    0.061965
   7.581795,    0.062949
   7.644651,    0.063947
   7.707712,    0.064955
   7.771054,    0.065975
   7.834285,    0.067000
   7.897865,    0.068038
   7.961815,    0.069089
   8.025736,    0.070147
   8.090095,    0.071219
   8.154274,    0.072295
   8.218449,    0.073378
   8.221034,    0.073422
   8.223283,    0.073460
   8.225461,    0.073497
   8.225595,    0.073500
   8.225688,    0.073501
   8.225771,    0.073503
   8.226609,    0.073517
   8.231223,    0.073595
   8.249443,    0.073904
   8.296759,    0.074710
   8.362133,    0.075830
   8.426972,    0.076947
   8.492214,    0.078079
   8.557823,    0.079225
   8.623296,    0.080375
   8.688981,    0.081537
   8.754549,    0.082703
   8.820621,    0.083886
   8.886517,    0.085073
   8.952814,    0.086275
   9.019483,    0.087491
   9.086192,    0.088714
   9.152962,    0.089947
   9.220175,    0.091194
   9.287017,    0.092443
   9.300491,    0.092695
   9.309367,    0.092862
   9.315422,    0.092975
   9.316382,    0.092993
   9.317457,    0.093014
   9.317691,    0.093018
   9.317859,    0.093021
   9.317958,    0.093023
   9.318021,    0.093024
   9.318088,    0.093025
   9.318757,    0.093038
   9.323244,    0.093122
   9.339905,    0.093435
   9.407718,    0.094715
   9.475280,    0.095998
   9.543100,    0.097292
   9.611250,    0.098601
   9.679625,    0.099921
   9.748295,    0.101255
   9.816717,    0.102591
   9.885134,    0.103935
   9.953987,    0.105294
  10.023218,    0.106669
  10.092874,    0.108060
  10.162015,    0.109448
  10.231376,    0.110848
  10.300566,    0.112252
  10.370370,    0.113676
  10.384358,    0.113962
  10.423135,    0.114757
  10.425912,    0.114814
  10.426315,    0.114823
  10.426929,    0.114835
  10.427106,    0.114839
  10.427237,    0.114841
  10.427320,    0.114843
  10.427354,    0.114844
  10.427387,    0.114845
  10.427720,    0.114851
  10.430022,    0.114899
  10.441993,    0.115145
  10.480818,    0.115944
  10.549330,    0.117361
  10.620106,    0.118832
  10.690782,    0.120308
  10.761982,    0.121804
  10.832926,    0.123301
  10.904302,    0.124815
  10.975478,    0.126333
  11.047106,    0.127868
  11.118899,    0.129414
  11.190710,    0.130968
  11.262271,    0.132525
  11.333938,    0.134091
  11.406083,    0.135675
  11.478611,    0.137276
  11.551022,    0.138881
  11.553931,    0.138946
  11.554523,    0.138959
  11.554585,    0.138961
  11.554632,    0.138962
  11.554674,    0.138963
  11.555098,    0.138972
  11.557997,    0.139037
  11.573312,    0.139377
  11.635664,    0.140768
  11.708684,    0.142404
  11.782045,    0.144055
  11.855960,    0.145726
  11.929876,    0.147406
  12.003649,    0.149090
  12.077576,    0.150785
  12.151790,    0.152494
  12.226253,    0.154217
  12.300532,    0.155944
  12.375056,    0.157684
  12.449735,    0.159435
  12.524239,    0.161190
  12.598883,    0.162956
  12.673906,    0.164739
  12.688990,    0.165098
  12.698343,    0.165321
  12.699552,    0.165350
  12.699853,    0.165357
  12.700324,    0.165368
  12.700523,    0.165373
  12.700589,    0.165375
  12.700620,    0.165375
  12.700650,    0.165376
  12.700943,    0.165383
  12.702977,    0.165432
  12.712910,    0.165669
  12.751398,    0.166588
  12.829072,    0.168450
  12.905209,    0.170283
  12.980926,    0.172114
  13.057294,    0.173968
  13.133739,    0.175832
  13.210138,    0.177703
  13.286710,    0.179586
  13.363664,    0.181486
  13.440449,    0.183390
  13.517409,    0.185305
  13.594806,    0.187240
  13.671975,    0.189176
  13.749455,    0.191128
  13.827152,    0.193094
  13.842686,    0.193488
  13.853246,    0.193756
  13.860044,    0.193928
  13.865442,    0.194065
  13.865743,    0.194073
  13.866192,    0.194084
  13.866252,    0.194086
  13.866422,    0.194090
  13.866577,    0.194094
  13.867800,    0.194125
  13.874428,    0.194293
  13.900706,    0.194961
  13.967933,    0.196675
  14.045901,    0.198669
  14.124469,    0.200686
  14.202951,    0.202709
  14.281815,    0.204749
  14.360757,    0.206799
  14.439806,    0.208860
  14.518922,    0.210931
  14.598429,    0.213019
  14.678044,    0.215118
  14.757665,    0.217225
  14.837557,    0.219347
  14.917300,    0.221473
  14.997385,    0.223615
  15.013437,    0.224045
  15.024791,    0.224350
  15.033833,    0.224593
  15.040230,    0.224764
  15.045403,    0.224903
  15.050506,    0.225040
  15.051402,    0.225064
  15.051911,    0.225078
  15.052183,    0.225085
  15.052406,    0.225091
  15.052490,    0.225094
  15.052587,    0.225096
  15.053466,    0.225120
  15.059583,    0.225284
  15.085458,    0.225980
  15.173317,    0.228349
  15.253817,    0.230527
  15.334794,    0.232726
  15.415641,    0.234929
  15.496571,    0.237142
  15.577891,    0.239373
  15.659059,    0.241608
  15.740438,    0.243856
  15.821636,    0.246107
  15.903375,    0.248380
  15.984863,    0.250654
  16.066599,    0.252943
  16.148513,    0.255244
  16.230683,    0.257559
  16.247096,    0.258023
  16.257978,    0.258330
  16.259528,    0.258374
  16.259931,    0.258385
  16.260211,    0.258393
  16.260379,    0.258398
  16.260796,    0.258410
  16.261175,    0.258420
  16.263939,    0.258499
  16.281452,    0.258994
  16.339962,    0.260650
  16.422530,    0.262995
  16.504920,    0.265342
  16.587377,    0.267698
  16.669991,    0.270066
  16.752903,    0.272450
  16.835861,    0.274842
  16.918840,    0.277243
  17.001986,    0.279655
  17.085210,    0.282078
  17.168857,    0.284520
  17.252242,    0.286961
  17.335862,    0.289417
  17.419693,    0.291886
  17.436455,    0.292380
  17.449070,    0.292753
  17.457998,    0.293016
  17.465185,    0.293229
  17.471104,    0.293403
  17.476531,    0.293564
  17.481264,    0.293704
  17.485503,    0.293829
  17.489437,    0.293945
  17.490130,    0.293966
  17.491038,    0.293993
  17.491219,    0.293998
  17.491386,    0.294003
  17.491540,    0.294007
  17.493081,    0.294053
  17.502491,    0.294331
  17.539037,    0.295413
  17.624005,    0.297933
  17.708065,    0.300434
  17.792247,    0.302945
  17.876406,    0.305462
  17.960732,    0.307992
  18.045389,    0.310538
  18.130044,    0.313092
  18.214973,    0.315660
  18.299903,    0.318236
  18.385075,    0.320826
  18.470031,    0.323416
  18.555156,    0.326018
  18.640652,    0.328639
  18.725928,    0.331259
  18.743056,    0.331787
  18.746143,    0.331882
  18.746465,    0.331892
  18.746652,    0.331897
  18.746757,    0.331901
