Speed (TAS), Climb Angle
 137.888729,    3.114992
 140.504875,    3.151270
 143.121020,    3.164446
 145.737166,    3.165548
 148.353311,    3.161330
 150.969456,    3.144549
 153.585602,    3.127243
 156.201747,    3.099108
 158.817893,    3.070472
 161.434038,    3.036384
 164.050183,    2.999050
 166.666329,    2.960541
 169.282474,    2.915406
 171.898620,    2.870805
 174.514765,    2.823417
 177.130910,    2.770696
 179.747056,    2.719555
 182.363201,    2.667691
 184.979347,    2.605005
 187.595492,    2.544718
 190.211638,    2.484706
 192.827783,    2.421882
 195.443928,    2.353133
 198.060074,    2.286168
 200.676219,    2.219003
 203.292365,    2.151637
 205.908510,    2.080294
 208.524655,    2.007013
 211.140801,    1.933417
 213.756946,    1.860825
 216.373092,    1.789622
 218.989237,    1.714046
 221.605382,    1.629933
 224.221528,    1.547836
 226.837673,    1.465393
 229.453819,    1.382486
 232.069964,    1.300145
 234.686110,    1.218479
 237.302255,    1.130658
 239.918400,    1.037306
 242.534546,    0.945099
 245.150691,    0.852321
 247.766837,    0.758959
 250.382982,    0.665687
 252.999127,    0.572470
 255.615273,    0.478670
 258.231418,    0.384313
 260.847564,    0.283108
 263.463709,    0.178410
 266.079854,    0.073026
 268.696000,   -0.032741
 271.312145,   -0.138945
 273.928291,   -0.245837
 276.544436,   -0.353386
 279.160582,   -0.461207
 281.776727,   -0.569717
 284.392872,   -0.678915
 287.009018,   -0.788584
 289.625163,   -0.898790
 292.241309,   -1.015470
 294.857454,   -1.136181
 297.473599,   -1.257401
 300.089745,   -1.379396
 302.705890,   -1.502166
 305.322036,   -1.625572
 307.938181,   -1.749671
 310.554326,   -1.874549
 313.170472,   -2.000182
 315.786617,   -2.126467
 318.402763,   -2.253532
 321.018908,   -2.381378
 323.635054,   -2.509955
 326.251199,   -2.639289
 328.867344,   -2.769406
 331.483490,   -2.900307
 334.099635,   -3.031992
 336.715781,   -3.164463
 339.331926,   -3.301702
 341.948071,   -3.442502
 344.564217,   -3.584167
 347.180362,   -3.726677
 349.796508,   -3.870065
 352.412653,   -4.014414
 355.028798,   -4.159611
 357.644944,   -4.305658
 360.261089,   -4.452721
 362.877235,   -4.600693
 365.493380,   -4.749520
 368.109526,   -4.899280
 370.725671,   -5.050115
 373.341816,   -5.201810
 375.957962,   -5.354366
 378.574107,   -5.508073
 381.190253,   -5.662725
 383.806398,   -5.818245
 386.422543,   -5.974765
 389.038689,   -6.132467
 391.654834,   -6.291042
 394.270980,   -6.450491
 396.887125,   -6.611242
