Ground Distance, Angles
   0.000000,    0.000000
   6.087701,    0.000000
  24.231001,    0.000000
  54.248970,    0.000000
  95.959182,    0.000000
 149.177878,    0.000000
 213.720117,    0.000000
 289.399935,    0.000000
 376.030524,    0.000000
 473.424389,    0.000000
 581.393488,    0.000000
 699.749443,    0.000000
 828.303762,    0.000000
 966.868134,    0.000000
1115.254802,    0.000000
1273.276817,    0.000000
1440.748392,    0.000000
1617.484919,    0.000000
1803.303043,    0.000000
1892.083060,    0.000000
2090.868905,    3.530814
2220.079878,    5.582539
2346.802302,    8.011324
2454.703744,    8.846689
2675.528204,   10.935731
2900.445616,   13.371970
2953.176401,   13.970497
3176.770087,   16.576986
3404.083343,   15.108304
3631.394627,   14.513816
3858.704235,   14.335213
4086.012619,   14.314039
4313.320484,   14.334519
4540.629240,   14.383232
4767.938186,   14.412329
4995.247348,   14.458340
5222.556800,   14.503778
5449.866603,   14.548900
5677.176808,   14.593845
5680.656626,   14.594272
5817.281455,   14.563500
6044.591313,   14.558079
6271.901335,   14.562830
6499.211719,   14.546129
6726.522471,   14.548992
6953.833673,   14.559601
7181.145351,   14.574131
7408.457537,   14.576889
7635.770210,   14.579772
7726.940060,   14.573547
7954.251704,   12.269517
8181.561313,   10.702953
8408.869504,    9.390442
8636.177887,    8.151687
8863.488136,    9.286438
9090.800330,    9.566685
9318.113846,    9.638377
9545.428368,    9.673477
9772.743556,    9.680650
10000.059062,    9.693529
10227.375116,    9.706923
10454.691042,    9.698468
10682.007296,    9.713855
10909.323618,    9.725804
11136.639900,    9.720078
11363.956690,    9.733377
11591.273174,    9.726029
11818.590226,    9.740534
12045.907113,    9.751913
12273.224176,    9.747307
12500.541489,    9.759656
12727.858700,    9.753441
12955.176467,    9.767334
13182.493866,    9.759521
13409.811817,    9.774295
13637.129771,    9.786108
13864.447781,    9.781050
14091.766163,    9.794023
14319.084256,    9.787376
14546.402963,    9.801382
14773.721460,    9.793170
15001.040398,    9.808487
15228.359434,    9.820616
15455.678446,    9.815167
15682.997953,    9.828460
15910.317191,    9.821455
16137.637044,    9.835915
16364.956728,    9.827370
16592.276717,    9.843023
16819.596873,    9.855331
17046.916915,    9.849547
17274.237518,    9.862838
17501.557924,    9.855522
17728.878945,    9.870192
17956.199851,    9.881678
18183.520987,    9.877144
18410.842405,    9.889618
18638.163736,    9.883562
18865.485701,    9.897263
19092.807445,    9.889705
19320.129787,    9.904604
19547.452103,    9.916307
19774.774611,    9.911547
20002.097497,    9.924365
20229.420206,    9.918109
20456.743467,    9.932071
20684.066171,    9.924309
20911.389304,    9.938835
21138.712198,    9.950187
21366.035123,    9.945184
21593.358266,    9.957642
21820.681090,    9.951139
22048.004410,    9.964818
22275.327294,    9.956833
22502.650599,    9.971586
22729.973773,    9.983152
22957.296959,    9.977953
23184.620453,    9.990770
23411.943550,    9.984103
23639.267182,    9.997894
23866.590449,    9.989781
24093.914131,   10.004739
24321.237757,   10.016531
24548.561344,   10.011228
24775.885295,   10.024153
25003.208881,   10.017418
25230.533005,   10.031443
25457.856749,   10.023291
25685.180903,   10.038329
25912.505064,   10.028777
26139.830813,   10.039243
26246.719160,   10.034704
