Speed (CAS), Climb Angle
  60.791224,    3.130745
  61.639809,    3.589630
  62.488394,    3.854599
  63.336979,    4.021182
  64.185564,    4.137719
  65.034149,    4.214296
  65.882733,    4.303726
  66.731318,    4.353612
  67.579903,    4.404270
  68.428488,    4.456367
  69.277073,    4.487067
  70.125658,    4.517414
  70.974242,    4.548899
  71.822827,    4.570794
  72.671412,    4.582580
  73.519997,    4.595245
  74.368582,    4.608787
  75.217167,    4.611790
  76.065752,    4.606954
  76.914336,    4.607623
  77.762921,    4.608939
  78.611506,    4.610784
  79.460091,    4.593206
  80.308676,    4.576057
  81.157261,    4.559338
  82.005845,    4.543049
  82.854430,    4.527189
  83.703015,    4.499007
  84.551600,    4.464470
  85.400185,    4.430167
  86.248770,    4.396098
  87.097354,    4.363404
  87.945939,    4.333528
  88.794524,    4.299215
  89.643109,    4.251235
  90.491694,    4.203314
  91.340279,    4.155451
  92.188864,    4.107646
  93.037448,    4.059900
  93.886033,    4.012213
  94.734618,    3.964583
  95.583203,    3.911130
  96.431788,    3.848405
  97.280373,    3.785606
  98.128957,    3.724069
  98.977542,    3.663716
  99.826127,    3.603289
 100.674712,    3.542787
 101.523297,    3.482210
 102.371882,    3.421558
 103.220467,    3.360830
 104.069051,    3.294264
 104.917636,    3.219334
 105.766221,    3.144216
 106.614806,    3.068911
 107.463391,    2.993419
 108.311976,    2.917738
 109.160560,    2.846546
 110.009145,    2.776951
 110.857730,    2.707168
 111.706315,    2.637196
 112.554900,    2.567035
 113.403485,    2.496685
 114.252069,    2.426146
 115.100654,    2.353301
 115.949239,    2.269972
 116.797824,    2.186364
 117.646409,    2.102476
 118.494994,    2.018310
 119.343579,    1.933863
 120.192163,    1.853589
 121.040748,    1.773358
 121.889333,    1.692847
 122.737918,    1.612056
 123.586503,    1.530984
 124.435088,    1.449631
 125.283672,    1.367997
 126.132257,    1.286082
 126.980842,    1.203886
 127.829427,    1.121408
 128.678012,    1.038649
 129.526597,    0.955609
 130.375182,    0.872779
 131.223766,    0.788366
 132.072351,    0.696712
 132.920936,    0.604704
 133.769521,    0.512340
 134.618106,    0.419622
 135.466691,    0.326548
 136.315275,    0.233119
 137.163860,    0.139334
 138.012445,    0.045192
 138.861030,   -0.049305
 139.709615,   -0.144159
 140.558200,   -0.239370
 141.406784,   -0.334560
 142.255369,   -0.429402
 143.103954,   -0.524601
 143.952539,   -0.620159
 144.801124,   -0.716074
