Speed, Forces
 129.365789, 73268.274012
 130.419010, 71645.644683
 131.472231, 70085.141724
 132.525452, 68580.115083
 133.578673, 67185.012097
 134.631894, 65840.450035
 135.685116, 64546.372744
 136.738337, 63345.755699
 137.791558, 62172.277646
 138.844779, 61076.294561
 139.898000, 60021.234655
 140.951221, 59013.235513
 142.004442, 58062.646030
 143.057663, 57138.663872
 144.110884, 56279.469414
 145.164105, 55435.586709
 146.217326, 54655.574500
 147.270547, 53887.933469
 148.323769, 53175.739745
 149.376990, 52480.551910
 150.430211, 51825.644383
 151.483432, 51199.199327
 152.536653, 50591.855744
 153.589874, 50030.529092
 154.643095, 49465.339977
 155.696316, 48962.072491
 156.749537, 48458.941105
 157.802758, 47982.215868
 158.855979, 47537.675146
 159.909200, 47090.177300
 160.962422, 46690.863333
 162.015643, 46298.997881
 163.068864, 45908.626912
 164.122085, 45569.114895
 165.175306, 45227.417114
 166.228527, 44891.529973
 167.281748, 44599.365225
 168.334969, 44305.355173
 169.388190, 44012.268743
 170.441411, 43765.037296
 171.494632, 43516.273379
 172.547853, 43265.976992
 173.601075, 43050.566085
 174.654296, 42844.654576
 175.707517, 42637.497598
 176.760738, 42441.371698
 177.813959, 42275.975074
 178.867180, 42109.595870
 179.920401, 41942.234084
 180.973622, 41796.666043
 182.026843, 41668.767986
 183.080064, 41540.127753
 184.133285, 41410.745346
 185.186506, 41302.421712
 186.239728, 41210.256413
 187.292949, 41117.568424
 188.346170, 41024.357744
 189.399391, 40940.955636
 190.452612, 40882.773153
 191.505833, 40824.268023
 192.559054, 40765.440246
 193.612275, 40706.289822
 194.665496, 40669.635302
 195.718717, 40643.570166
 196.771938, 40617.364386
 197.825160, 40591.017965
 198.878381, 40564.530900
 199.931602, 40559.754685
 200.984823, 40564.445450
 202.038044, 40569.160861
 203.091265, 40573.900918
 204.144486, 40578.665620
 205.197707, 40591.864855
 206.250928, 40625.942591
 207.304149, 40660.194791
 208.357370, 40694.621454
 209.410591, 40729.222580
 210.463813, 40763.998170
 211.517034, 40809.458801
 212.570255, 40871.866292
 213.623476, 40934.583762
 214.676697, 40997.611209
 215.729918, 41060.948635
 216.783139, 41124.596039
 217.836360, 41188.553421
 218.889581, 41275.973344
 219.942802, 41366.029280
 220.996023, 41456.517494
 222.049244, 41547.437986
 223.102466, 41638.790756
 224.155687, 41730.575804
 225.208908, 41822.793130
 226.262129, 41933.587378
 227.315350, 42050.376062
 228.368571, 42167.707120
 229.421792, 42285.580552
 230.475013, 42403.996358
 231.528234, 42522.954538
 232.581455, 42642.455091
 233.634676, 42762.498019
