Mach, Climb Angle
   0.210795,    7.466776
   0.215131,    7.407033
   0.219466,    7.391778
   0.223802,    7.369182
   0.228137,    7.338439
   0.232472,    7.296247
   0.236808,    7.251458
   0.241143,    7.200027
   0.245479,    7.144125
   0.249814,    7.082017
   0.254149,    7.018799
   0.258485,    6.948808
   0.262820,    6.878397
   0.267156,    6.800778
   0.271491,    6.724277
   0.275826,    6.642688
   0.280162,    6.558323
   0.284497,    6.475918
   0.288833,    6.388150
   0.293168,    6.297507
   0.297503,    6.209981
   0.301839,    6.121608
   0.306174,    6.025218
   0.310510,    5.932999
   0.314845,    5.840725
   0.319180,    5.747867
   0.323516,    5.650732
   0.327851,    5.553418
   0.332187,    5.455922
   0.336522,    5.361623
   0.340857,    5.266099
   0.345193,    5.163354
   0.349528,    5.062515
   0.353864,    4.962865
   0.358199,    4.862919
   0.362534,    4.763920
   0.366870,    4.664385
   0.371205,    4.558407
   0.375541,    4.452542
   0.379876,    4.348369
   0.384211,    4.243802
   0.388547,    4.138842
   0.392882,    4.035519
   0.397218,    3.931814
   0.401553,    3.822508
   0.405888,    3.711664
   0.410224,    3.600673
   0.414559,    3.489205
   0.418895,    3.378051
   0.423230,    3.266964
   0.427565,    3.155400
   0.431901,    3.043793
   0.436236,    2.932386
   0.440572,    2.820500
   0.444907,    2.704143
   0.449242,    2.585369
   0.453578,    2.466051
   0.457913,    2.346188
   0.462249,    2.226443
   0.466584,    2.106159
   0.470919,    1.985330
   0.475255,    1.864308
   0.479590,    1.742834
   0.483926,    1.620813
   0.488261,    1.498378
   0.492596,    1.375489
   0.496932,    1.252051
   0.501267,    1.128067
   0.505603,    1.002031
   0.509938,    0.871012
   0.514273,    0.739353
   0.518609,    0.606917
   0.522944,    0.473879
   0.527280,    0.340238
   0.531615,    0.205565
   0.535950,    0.070282
   0.540286,   -0.065607
   0.544621,   -0.202615
   0.548957,   -0.340372
   0.553292,   -0.478736
   0.557627,   -0.618219
   0.561963,   -0.758678
   0.566298,   -0.899746
   0.570634,   -1.041844
   0.574969,   -1.185233
   0.579304,   -1.329236
   0.583640,   -1.474090
   0.587975,   -1.620640
   0.592311,   -1.767806
   0.596646,   -1.915589
   0.600981,   -2.065499
   0.605317,   -2.217801
   0.609652,   -2.373941
   0.613988,   -2.532112
   0.618323,   -2.691334
   0.622658,   -2.851218
   0.626994,   -3.012912
   0.631329,   -3.176108
   0.635665,   -3.339973
   0.640000,   -3.505337
