0.0	2500.00008	5000.00016	7500.00024	10000.00032	12500.0004	15000.00048	17500.00056	20000.00064	22500.00072	25000.0008	
0.0	0.0450712532034	0.0901425064068	0.13521361351	0.180285012814	0.225357055664	0.270427703857	0.315498772424	0.360570025627	0.405641078949	

 	0.0	2500.00008	5000.00016	7500.00024	10000.00032	12500.0004	15000.00048	17500.00056	20000.00064	22500.00072	25000.0008
0.0	0.09116421011332417	0.10128623737309565	0.11030693696678322	0.12038514800277847	0.1335800576353334	0.16041414154127123	0.4112098345467033	0.367011660246004	0.32798019087006747	0.29274322253527724	0.26108095318743757
0.0450712532034	0.07708895053243632	0.08724801809893232	0.09722985410776724	0.10769727651535964	0.12167584538477148	0.14954447348760613	0.4366610701314311	0.3877220959087787	0.3407973613917333	0.3006185074472403	0.2646876784153347
0.0901425064068	0.04686588942635489	0.05469815363277347	0.062360849457573676	0.07097393469109016	0.08240788177182193	0.10318939160761115	0.3640606128184316	0.31783200127997	0.27761438843031966	0.2418718697052947	0.21021041638829918
0.13521361351	0.030654249970810437	0.03587195990681194	0.04090201601304945	0.0464507138550512	0.053538655756431075	0.06487247321397353	0.304392573590472	0.26343982244474273	0.22763251070492008	0.1932015732814061	0.1638370805460165
0.180285012814	0.02183214712272103	0.0257623931916521	0.029473079397945808	0.03346500823426573	0.03826219546703297	0.04526048826969905	0.17667903866914333	0.20973984412306443	0.17846237921453545	0.15199435940247252	0.12940040092079794
0.225357055664	0.015817257149256993	0.01912976144059066	0.02205996788602023	0.02512049661838162	0.02854423555678696	0.03328251274959415	0.0463740712295517	0.1760903774054071	0.1503349189320055	0.12858336497705422	0.10998414406125125
0.270427703857	0.011395777569336912	0.01423407439985015	0.016650629920236013	0.019100897711351147	0.02165962416879995	0.024992593160589414	0.030501863027441307	0.15516099620535714	0.1329371705663087	0.11430011901130119	0.09832364041380494
0.315498772424	0.007824751143497129	0.010310639017263987	0.0123923729602741	0.014433126130744255	0.016416885882711042	0.01878822106456044	0.022339033781218782	0.032037956810377126	0.1220972766673951	0.10540560415334665	0.09129515354895106
0.360570025627	0.004405899040568807	0.006849986598448427	0.00864743391060502	0.010532092097262113	0.012254097606674575	0.01395436225821054	0.01606675920033092	0.019388782345154846	0.07754002099603521	0.10018455771962413	0.08748382560517608
0.405641078949	0.0016213859702328922	0.003789702316527223	0.005505434200518231	0.007181918559518607	0.008563893896650224	0.009979727885317808	0.011509325710945303	0.01360276519798951	0.01651676771291209	0.09833111999125875	0.08722671866633366
