0.2	0.6	0.78	0.8	
0.0	6561.68	16404.2	26246.72	
0.0	10.0	
-5.0	-2.5	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.5	10.0	12.5	
-3.0	3.0	

 	-3.0	3.0
-5.0	3.5696E-11	-2.7767E-11
-2.5	3.6901E-11	-2.2218E-11
0.0	3.9058E-11	-1.6365E-11
1.0	4.3671E-11	-1.7632E-11
2.0	5.6123E-11	-2.6757E-11
3.0	8.2664E-11	-5.053E-11
4.0	1.2227E-10	-9.0854E-11
5.0	1.3811E-10	-1.197E-10
6.0	2.1724E-11	-3.757E-11
7.5	-6.4987E-10	6.0576E-10
10.0	-2.225E-9	2.5314E-9
12.5	-2.0245E-9	2.6322E-9

 	-3.0	3.0
-5.0	6.8863E-5	-1.0995E-4
-2.5	1.3273E-4	-1.6743E-4
0.0	2.1511E-4	-2.3661E-4
1.0	2.5458E-4	-2.6783E-4
2.0	2.9694E-4	-2.9929E-4
3.0	3.3794E-4	-3.2566E-4
4.0	3.629E-4	-3.3067E-4
5.0	3.3943E-4	-2.7033E-4
6.0	9.1128E-4	-3.0409E-4
7.5	-0.056528	0.027269
10.0	-8.2923E-4	-3.7821E-5
12.5	-0.0035827	0.0036323

 	-3.0	3.0
-5.0	3.5696E-11	-2.7767E-11
-2.5	3.6901E-11	-2.2218E-11
0.0	3.9058E-11	-1.6365E-11
1.0	4.3671E-11	-1.7632E-11
2.0	5.6123E-11	-2.6757E-11
3.0	8.2664E-11	-5.053E-11
4.0	1.2227E-10	-9.0854E-11
5.0	1.3811E-10	-1.197E-10
6.0	2.1724E-11	-3.757E-11
7.5	-6.4987E-10	6.0576E-10
10.0	-2.225E-9	2.5314E-9
12.5	-2.0245E-9	2.6322E-9

 	-3.0	3.0
-5.0	6.8863E-5	-1.0995E-4
-2.5	1.3273E-4	-1.6743E-4
0.0	2.1511E-4	-2.3661E-4
1.0	2.5458E-4	-2.6783E-4
2.0	2.9694E-4	-2.9929E-4
3.0	3.3794E-4	-3.2566E-4
4.0	3.629E-4	-3.3067E-4
5.0	3.3943E-4	-2.7033E-4
6.0	9.1128E-4	-3.0409E-4
7.5	-0.056528	0.027269
10.0	-8.2923E-4	-3.7821E-5
12.5	-0.0035827	0.0036323

 	-3.0	3.0
-5.0	3.5696E-11	-2.7767E-11
-2.5	3.6901E-11	-2.2218E-11
0.0	3.9058E-11	-1.6365E-11
1.0	4.3671E-11	-1.7632E-11
2.0	5.6123E-11	-2.6757E-11
3.0	8.2664E-11	-5.053E-11
4.0	1.2227E-10	-9.0854E-11
5.0	1.3811E-10	-1.197E-10
6.0	2.1724E-11	-3.757E-11
7.5	-6.4987E-10	6.0576E-10
10.0	-2.225E-9	2.5314E-9
12.5	-2.0245E-9	2.6322E-9

 	-3.0	3.0
-5.0	6.8863E-5	-1.0995E-4
-2.5	1.3273E-4	-1.6743E-4
0.0	2.1511E-4	-2.3661E-4
1.0	2.5458E-4	-2.6783E-4
2.0	2.9694E-4	-2.9929E-4
3.0	3.3794E-4	-3.2566E-4
4.0	3.629E-4	-3.3067E-4
5.0	3.3943E-4	-2.7033E-4
6.0	9.1128E-4	-3.0409E-4
7.5	-0.056528	0.027269
10.0	-8.2923E-4	-3.7821E-5
12.5	-0.0035827	0.0036323

 	-3.0	3.0
-5.0	3.5696E-11	-2.7767E-11
-2.5	3.6901E-11	-2.2218E-11
0.0	3.9058E-11	-1.6365E-11
1.0	4.3671E-11	-1.7632E-11
2.0	5.6123E-11	-2.6757E-11
3.0	8.2664E-11	-5.053E-11
4.0	1.2227E-10	-9.0854E-11
5.0	1.3811E-10	-1.197E-10
6.0	2.1724E-11	-3.757E-11
7.5	-6.4987E-10	6.0576E-10
10.0	-2.225E-9	2.5314E-9
12.5	-2.0245E-9	2.6322E-9

 	-3.0	3.0
-5.0	6.8863E-5	-1.0995E-4
-2.5	1.3273E-4	-1.6743E-4
0.0	2.1511E-4	-2.3661E-4
1.0	2.5458E-4	-2.6783E-4
2.0	2.9694E-4	-2.9929E-4
3.0	3.3794E-4	-3.2566E-4
4.0	3.629E-4	-3.3067E-4
5.0	3.3943E-4	-2.7033E-4
6.0	9.1128E-4	-3.0409E-4
7.5	-0.056528	0.027269
10.0	-8.2923E-4	-3.7821E-5
12.5	-0.0035827	0.0036323

 	-3.0	3.0
-5.0	4.3719E-11	-3.4008E-11
-2.5	4.5194E-11	-2.7211E-11
0.0	4.7835E-11	-2.0042E-11
1.0	5.3486E-11	-2.1595E-11
2.0	6.8736E-11	-3.277E-11
3.0	1.0124E-10	-6.1886E-11
4.0	1.4975E-10	-1.1127E-10
5.0	1.6914E-10	-1.466E-10
6.0	2.6606E-11	-4.6013E-11
7.5	-7.9593E-10	7.419E-10
10.0	-2.7251E-9	3.1003E-9
12.5	-2.4795E-9	3.2238E-9

 	-3.0	3.0
-5.0	8.434E-5	-1.3466E-4
-2.5	1.6256E-4	-2.0506E-4
0.0	2.6345E-4	-2.8978E-4
1.0	3.118E-4	-3.2802E-4
2.0	3.6368E-4	-3.6655E-4
3.0	4.1389E-4	-3.9885E-4
4.0	4.4446E-4	-4.0499E-4
5.0	4.1572E-4	-3.3109E-4
6.0	0.0011161	-3.7243E-4
7.5	-0.069233	0.033398
10.0	-0.0010156	-4.6321E-5
12.5	-0.0043879	0.0044487

 	-3.0	3.0
-5.0	4.3719E-11	-3.4008E-11
-2.5	4.5194E-11	-2.7211E-11
0.0	4.7835E-11	-2.0042E-11
1.0	5.3486E-11	-2.1595E-11
2.0	6.8736E-11	-3.277E-11
3.0	1.0124E-10	-6.1886E-11
4.0	1.4975E-10	-1.1127E-10
5.0	1.6914E-10	-1.466E-10
6.0	2.6606E-11	-4.6013E-11
7.5	-7.9593E-10	7.419E-10
10.0	-2.7251E-9	3.1003E-9
12.5	-2.4795E-9	3.2238E-9

 	-3.0	3.0
-5.0	8.434E-5	-1.3466E-4
-2.5	1.6256E-4	-2.0506E-4
0.0	2.6345E-4	-2.8978E-4
1.0	3.118E-4	-3.2802E-4
2.0	3.6368E-4	-3.6655E-4
3.0	4.1389E-4	-3.9885E-4
4.0	4.4446E-4	-4.0499E-4
5.0	4.1572E-4	-3.3109E-4
6.0	0.0011161	-3.7243E-4
7.5	-0.069233	0.033398
10.0	-0.0010156	-4.6321E-5
12.5	-0.0043879	0.0044487

 	-3.0	3.0
-5.0	4.3719E-11	-3.4008E-11
-2.5	4.5194E-11	-2.7211E-11
0.0	4.7835E-11	-2.0042E-11
1.0	5.3486E-11	-2.1595E-11
2.0	6.8736E-11	-3.277E-11
3.0	1.0124E-10	-6.1886E-11
4.0	1.4975E-10	-1.1127E-10
5.0	1.6914E-10	-1.466E-10
6.0	2.6606E-11	-4.6013E-11
7.5	-7.9593E-10	7.419E-10
10.0	-2.7251E-9	3.1003E-9
12.5	-2.4795E-9	3.2238E-9

 	-3.0	3.0
-5.0	8.434E-5	-1.3466E-4
-2.5	1.6256E-4	-2.0506E-4
0.0	2.6345E-4	-2.8978E-4
1.0	3.118E-4	-3.2802E-4
2.0	3.6368E-4	-3.6655E-4
3.0	4.1389E-4	-3.9885E-4
4.0	4.4446E-4	-4.0499E-4
5.0	4.1572E-4	-3.3109E-4
6.0	0.0011161	-3.7243E-4
7.5	-0.069233	0.033398
10.0	-0.0010156	-4.6321E-5
12.5	-0.0043879	0.0044487

 	-3.0	3.0
-5.0	4.3719E-11	-3.4008E-11
-2.5	4.5194E-11	-2.7211E-11
0.0	4.7835E-11	-2.0042E-11
1.0	5.3486E-11	-2.1595E-11
2.0	6.8736E-11	-3.277E-11
3.0	1.0124E-10	-6.1886E-11
4.0	1.4975E-10	-1.1127E-10
5.0	1.6914E-10	-1.466E-10
6.0	2.6606E-11	-4.6013E-11
7.5	-7.9593E-10	7.419E-10
10.0	-2.7251E-9	3.1003E-9
12.5	-2.4795E-9	3.2238E-9

 	-3.0	3.0
-5.0	8.434E-5	-1.3466E-4
-2.5	1.6256E-4	-2.0506E-4
0.0	2.6345E-4	-2.8978E-4
1.0	3.118E-4	-3.2802E-4
2.0	3.6368E-4	-3.6655E-4
3.0	4.1389E-4	-3.9885E-4
4.0	4.4446E-4	-4.0499E-4
5.0	4.1572E-4	-3.3109E-4
6.0	0.0011161	-3.7243E-4
7.5	-0.069233	0.033398
10.0	-0.0010156	-4.6321E-5
12.5	-0.0043879	0.0044487

 	-3.0	3.0
-5.0	5.589E-11	-4.3475E-11
-2.5	5.7776E-11	-3.4787E-11
0.0	6.1153E-11	-2.5622E-11
1.0	6.8377E-11	-2.7607E-11
2.0	8.7873E-11	-4.1894E-11
3.0	1.2943E-10	-7.9116E-11
4.0	1.9144E-10	-1.4225E-10
5.0	2.1623E-10	-1.8741E-10
6.0	3.4014E-11	-5.8823E-11
7.5	-1.0175E-9	9.4844E-10
10.0	-3.4837E-9	3.9634E-9
12.5	-3.1699E-9	4.1213E-9

 	-3.0	3.0
-5.0	1.0782E-4	-1.7215E-4
-2.5	2.0782E-4	-2.6215E-4
0.0	3.368E-4	-3.7046E-4
1.0	3.9861E-4	-4.1934E-4
2.0	4.6493E-4	-4.686E-4
3.0	5.2912E-4	-5.0989E-4
4.0	5.682E-4	-5.1774E-4
5.0	5.3146E-4	-4.2326E-4
6.0	0.0014268	-4.7611E-4
