0.2	0.6	0.78	0.8	
0.0	6561.68	16404.2	26246.72	
0.0	10.0	
-5.0	-2.5	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.5	10.0	12.5	
-3.0	3.0	

 	-3.0	3.0
-5.0	-0.05222	0.052899
-2.5	-0.052077	0.051886
0.0	-0.051774	0.050778
1.0	-0.051608	0.050319
2.0	-0.051404	0.049844
3.0	-0.051128	0.049328
4.0	-0.050725	0.04872
5.0	-0.050129	0.047945
6.0	-0.049279	0.046914
7.5	-0.047295	0.044455
10.0	-0.04586	0.04085
12.5	-0.049756	0.043681

 	-3.0	3.0
-5.0	-0.051504	0.052092
-2.5	-0.05165	0.05128
0.0	-0.05164	0.050312
1.0	-0.051568	0.049868
2.0	-0.051451	0.049397
3.0	-0.051332	0.048968
4.0	-0.051494	0.048906
5.0	-0.053604	0.05082
6.0	-0.066726	0.061691
7.5	0.54853	0.16913
10.0	-0.047148	0.044159
12.5	-0.047636	0.043393

 	-3.0	3.0
-5.0	-0.05222	0.052899
-2.5	-0.052077	0.051886
0.0	-0.051774	0.050778
1.0	-0.051608	0.050319
2.0	-0.051404	0.049844
3.0	-0.051128	0.049328
4.0	-0.050725	0.04872
5.0	-0.050129	0.047945
6.0	-0.049279	0.046914
7.5	-0.047295	0.044455
10.0	-0.04586	0.04085
12.5	-0.049756	0.043681

 	-3.0	3.0
-5.0	-0.051504	0.052092
-2.5	-0.05165	0.05128
0.0	-0.05164	0.050312
1.0	-0.051568	0.049868
2.0	-0.051451	0.049397
3.0	-0.051332	0.048968
4.0	-0.051494	0.048906
5.0	-0.053604	0.05082
6.0	-0.066726	0.061691
7.5	0.54853	0.16913
10.0	-0.047148	0.044159
12.5	-0.047636	0.043393

 	-3.0	3.0
-5.0	-0.05222	0.052899
-2.5	-0.052077	0.051886
0.0	-0.051774	0.050778
1.0	-0.051608	0.050319
2.0	-0.051404	0.049844
3.0	-0.051128	0.049328
4.0	-0.050725	0.04872
5.0	-0.050129	0.047945
6.0	-0.049279	0.046914
7.5	-0.047295	0.044455
10.0	-0.04586	0.04085
12.5	-0.049756	0.043681

 	-3.0	3.0
-5.0	-0.051504	0.052092
-2.5	-0.05165	0.05128
0.0	-0.05164	0.050312
1.0	-0.051568	0.049868
2.0	-0.051451	0.049397
3.0	-0.051332	0.048968
4.0	-0.051494	0.048906
5.0	-0.053604	0.05082
6.0	-0.066726	0.061691
7.5	0.54853	0.16913
10.0	-0.047148	0.044159
12.5	-0.047636	0.043393

 	-3.0	3.0
-5.0	-0.05222	0.052899
-2.5	-0.052077	0.051886
0.0	-0.051774	0.050778
1.0	-0.051608	0.050319
2.0	-0.051404	0.049844
3.0	-0.051128	0.049328
4.0	-0.050725	0.04872
5.0	-0.050129	0.047945
6.0	-0.049279	0.046914
7.5	-0.047295	0.044455
10.0	-0.04586	0.04085
12.5	-0.049756	0.043681

 	-3.0	3.0
-5.0	-0.051504	0.052092
-2.5	-0.05165	0.05128
0.0	-0.05164	0.050312
1.0	-0.051568	0.049868
2.0	-0.051451	0.049397
3.0	-0.051332	0.048968
4.0	-0.051494	0.048906
5.0	-0.053604	0.05082
6.0	-0.066726	0.061691
7.5	0.54853	0.16913
10.0	-0.047148	0.044159
12.5	-0.047636	0.043393

 	-3.0	3.0
-5.0	-0.063956	0.064787
-2.5	-0.063781	0.063547
0.0	-0.06341	0.06219
1.0	-0.063207	0.061628
2.0	-0.062956	0.061046
3.0	-0.062619	0.060415
4.0	-0.062125	0.059669
5.0	-0.061395	0.058721
6.0	-0.060355	0.057458
7.5	-0.057924	0.054446
10.0	-0.056167	0.050031
12.5	-0.060938	0.053499

 	-3.0	3.0
-5.0	-0.063079	0.063799
-2.5	-0.063258	0.062805
0.0	-0.063245	0.06162
1.0	-0.063158	0.061075
2.0	-0.063015	0.060499
3.0	-0.062868	0.059974
4.0	-0.063066	0.059897
5.0	-0.065651	0.062241
6.0	-0.081723	0.075556
7.5	0.67181	0.20714
10.0	-0.057745	0.054083
12.5	-0.058342	0.053145

 	-3.0	3.0
-5.0	-0.063956	0.064787
-2.5	-0.063781	0.063547
0.0	-0.06341	0.06219
1.0	-0.063207	0.061628
2.0	-0.062956	0.061046
3.0	-0.062619	0.060415
4.0	-0.062125	0.059669
5.0	-0.061395	0.058721
6.0	-0.060355	0.057458
7.5	-0.057924	0.054446
10.0	-0.056167	0.050031
12.5	-0.060938	0.053499

 	-3.0	3.0
-5.0	-0.063079	0.063799
-2.5	-0.063258	0.062805
0.0	-0.063245	0.06162
1.0	-0.063158	0.061075
2.0	-0.063015	0.060499
3.0	-0.062868	0.059974
4.0	-0.063066	0.059897
5.0	-0.065651	0.062241
6.0	-0.081723	0.075556
7.5	0.67181	0.20714
10.0	-0.057745	0.054083
12.5	-0.058342	0.053145

 	-3.0	3.0
-5.0	-0.063956	0.064787
-2.5	-0.063781	0.063547
0.0	-0.06341	0.06219
1.0	-0.063207	0.061628
2.0	-0.062956	0.061046
3.0	-0.062619	0.060415
4.0	-0.062125	0.059669
5.0	-0.061395	0.058721
6.0	-0.060355	0.057458
7.5	-0.057924	0.054446
10.0	-0.056167	0.050031
12.5	-0.060938	0.053499

 	-3.0	3.0
-5.0	-0.063079	0.063799
-2.5	-0.063258	0.062805
0.0	-0.063245	0.06162
1.0	-0.063158	0.061075
2.0	-0.063015	0.060499
3.0	-0.062868	0.059974
4.0	-0.063066	0.059897
5.0	-0.065651	0.062241
6.0	-0.081723	0.075556
7.5	0.67181	0.20714
10.0	-0.057745	0.054083
12.5	-0.058342	0.053145

 	-3.0	3.0
-5.0	-0.063956	0.064787
-2.5	-0.063781	0.063547
0.0	-0.06341	0.06219
1.0	-0.063207	0.061628
2.0	-0.062956	0.061046
3.0	-0.062619	0.060415
4.0	-0.062125	0.059669
5.0	-0.061395	0.058721
6.0	-0.060355	0.057458
7.5	-0.057924	0.054446
10.0	-0.056167	0.050031
12.5	-0.060938	0.053499

 	-3.0	3.0
-5.0	-0.063079	0.063799
-2.5	-0.063258	0.062805
0.0	-0.063245	0.06162
1.0	-0.063158	0.061075
2.0	-0.063015	0.060499
3.0	-0.062868	0.059974
4.0	-0.063066	0.059897
5.0	-0.065651	0.062241
6.0	-0.081723	0.075556
7.5	0.67181	0.20714
10.0	-0.057745	0.054083
12.5	-0.058342	0.053145

 	-3.0	3.0
-5.0	-0.081762	0.082825
-2.5	-0.081538	0.081239
0.0	-0.081064	0.079505
1.0	-0.080804	0.078785
2.0	-0.080484	0.078042
3.0	-0.080052	0.077234
4.0	-0.079421	0.076282
5.0	-0.078488	0.075069
6.0	-0.077158	0.073454
7.5	-0.07405	0.069604
10.0	-0.071804	0.063959
12.5	-0.077903	0.068393

 	-3.0	3.0
-5.0	-0.080641	0.081561
-2.5	-0.080869	0.08029
0.0	-0.080853	0.078775
1.0	-0.080741	0.078079
2.0	-0.080558	0.077343
3.0	-0.080371	0.076671
4.0	-0.080625	0.076573
5.0	-0.083929	0.079569
6.0	-0.10447	0.096591
7.5	0.85884	0.26481
10.0	-0.073821	0.06914
12.5	-0.074584	0.067941

 	-3.0	3.0
-5.0	-0.081762	0.082825
-2.5	-0.081538	0.081239
0.0	-0.081064	0.079505
1.0	-0.080804	0.078785
2.0	-0.080484	0.078042
3.0	-0.080052	0.077234
4.0	-0.079421	0.076282
5.0	-0.078488	0.075069
6.0	-0.077158	0.073454
7.5	-0.07405	0.069604
10.0	-0.071804	0.063959
12.5	-0.077903	0.068393

 	-3.0	3.0
-5.0	-0.080641	0.081561
-2.5	-0.080869	0.08029
0.0	-0.080853	0.078775
1.0	-0.080741	0.078079
2.0	-0.080558	0.077343
3.0	-0.080371	0.076671
4.0	-0.080625	0.076573
5.0	-0.083929	0.079569
6.0	-0.10447	0.096591
7.5	0.85884	0.26481
10.0	-0.073821	0.06914
12.5	-0.074584	0.067941

 	-3.0	3.0
-5.0	-0.081762	0.082825
-2.5	-0.081538	0.081239
0.0	-0.081064	0.079505
1.0	-0.080804	0.078785
2.0	-0.080484	0.078042
3.0	-0.080052	0.077234
4.0	-0.079421	0.076282
5.0	-0.078488	0.075069
6.0	-0.077158	0.073454
7.5	-0.07405	0.069604
10.0	-0.071804	0.063959
12.5	-0.077903	0.068393

 	-3.0	3.0
-5.0	-0.080641	0.081561
-2.5	-0.080869	0.08029
0.0	-0.080853	0.078775
1.0	-0.080741	0.078079
2.0	-0.080558	0.077343
3.0	-0.080371	0.076671
4.0	-0.080625	0.076573
5.0	-0.083929	0.079569
6.0	-0.10447	0.096591
7.5	0.85884	0.26481
10.0	-0.073821	0.06914
12.5	-0.074584	0.067941

 	-3.0	3.0
-5.0	-0.081762	0.082825
-2.5	-0.081538	0.081239
0.0	-0.081064	0.079505
1.0	-0.080804	0.078785
2.0	-0.080484	0.078042
3.0	-0.080052	0.077234
4.0	-0.079421	0.076282
5.0	-0.078488	0.075069
6.0	-0.077158	0.073454
7.5	-0.07405	0.069604
10.0	-0.071804	0.063959
12.5	-0.077903	0.068393

 	-3.0	3.0
-5.0	-0.080641	0.081561
-2.5	-0.080869	0.08029
0.0	-0.080853	0.078775
1.0	-0.080741	0.078079
2.0	-0.080558	0.077343
3.0	-0.080371	0.076671
4.0	-0.080625	0.076573
5.0	-0.083929	0.079569
