0.2	0.6	0.78	0.8	
0.0	6561.68	16404.2	26246.72	
0.0	10.0	
-5.0	-2.5	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.5	10.0	12.5	
-3.0	3.0	

 	-3.0	3.0
-5.0	8.3602E-5	8.3602E-5
-2.5	8.3376E-5	8.3376E-5
0.0	8.1856E-5	8.1856E-5
1.0	8.0888E-5	8.0888E-5
2.0	7.9719E-5	7.9718E-5
3.0	7.835E-5	7.8349E-5
4.0	7.6784E-5	7.6784E-5
5.0	7.5023E-5	7.5023E-5
6.0	7.3072E-5	7.3072E-5
7.5	6.9838E-5	6.9837E-5
10.0	6.3923E-5	6.3923E-5
12.5	5.7799E-5	5.7798E-5

 	-3.0	3.0
-5.0	-1.3137E-5	1.7436E-4
-2.5	-2.6464E-5	1.8729E-4
0.0	-4.1603E-5	1.9951E-4
1.0	-4.8225E-5	2.0426E-4
2.0	-5.5259E-5	2.0903E-4
3.0	-6.2914E-5	2.1403E-4
4.0	-7.1799E-5	2.1986E-4
5.0	-8.3886E-5	2.2844E-4
6.0	-1.0597E-4	2.4638E-4
7.5	-1.7287E-4	3.0605E-4
10.0	-1.1476E-4	2.3831E-4
12.5	-1.2512E-4	2.3636E-4

 	-3.0	3.0
-5.0	8.3602E-5	8.3602E-5
-2.5	8.3376E-5	8.3376E-5
0.0	8.1856E-5	8.1856E-5
1.0	8.0888E-5	8.0888E-5
2.0	7.9719E-5	7.9718E-5
3.0	7.835E-5	7.8349E-5
4.0	7.6784E-5	7.6784E-5
5.0	7.5023E-5	7.5023E-5
6.0	7.3072E-5	7.3072E-5
7.5	6.9838E-5	6.9837E-5
10.0	6.3923E-5	6.3923E-5
12.5	5.7799E-5	5.7798E-5

 	-3.0	3.0
-5.0	-1.3137E-5	1.7436E-4
-2.5	-2.6464E-5	1.8729E-4
0.0	-4.1603E-5	1.9951E-4
1.0	-4.8225E-5	2.0426E-4
2.0	-5.5259E-5	2.0903E-4
3.0	-6.2914E-5	2.1403E-4
4.0	-7.1799E-5	2.1986E-4
5.0	-8.3886E-5	2.2844E-4
6.0	-1.0597E-4	2.4638E-4
7.5	-1.7287E-4	3.0605E-4
10.0	-1.1476E-4	2.3831E-4
12.5	-1.2512E-4	2.3636E-4

 	-3.0	3.0
-5.0	8.3602E-5	8.3602E-5
-2.5	8.3376E-5	8.3376E-5
0.0	8.1856E-5	8.1856E-5
1.0	8.0888E-5	8.0888E-5
2.0	7.9719E-5	7.9718E-5
3.0	7.835E-5	7.8349E-5
4.0	7.6784E-5	7.6784E-5
5.0	7.5023E-5	7.5023E-5
6.0	7.3072E-5	7.3072E-5
7.5	6.9838E-5	6.9837E-5
10.0	6.3923E-5	6.3923E-5
12.5	5.7799E-5	5.7798E-5

 	-3.0	3.0
-5.0	-1.3137E-5	1.7436E-4
-2.5	-2.6464E-5	1.8729E-4
0.0	-4.1603E-5	1.9951E-4
1.0	-4.8225E-5	2.0426E-4
2.0	-5.5259E-5	2.0903E-4
3.0	-6.2914E-5	2.1403E-4
4.0	-7.1799E-5	2.1986E-4
5.0	-8.3886E-5	2.2844E-4
6.0	-1.0597E-4	2.4638E-4
7.5	-1.7287E-4	3.0605E-4
10.0	-1.1476E-4	2.3831E-4
12.5	-1.2512E-4	2.3636E-4

 	-3.0	3.0
-5.0	8.3602E-5	8.3602E-5
-2.5	8.3376E-5	8.3376E-5
0.0	8.1856E-5	8.1856E-5
1.0	8.0888E-5	8.0888E-5
2.0	7.9719E-5	7.9718E-5
3.0	7.835E-5	7.8349E-5
4.0	7.6784E-5	7.6784E-5
5.0	7.5023E-5	7.5023E-5
6.0	7.3072E-5	7.3072E-5
7.5	6.9838E-5	6.9837E-5
10.0	6.3923E-5	6.3923E-5
12.5	5.7799E-5	5.7798E-5

 	-3.0	3.0
-5.0	-1.3137E-5	1.7436E-4
-2.5	-2.6464E-5	1.8729E-4
0.0	-4.1603E-5	1.9951E-4
1.0	-4.8225E-5	2.0426E-4
2.0	-5.5259E-5	2.0903E-4
3.0	-6.2914E-5	2.1403E-4
4.0	-7.1799E-5	2.1986E-4
5.0	-8.3886E-5	2.2844E-4
6.0	-1.0597E-4	2.4638E-4
7.5	-1.7287E-4	3.0605E-4
10.0	-1.1476E-4	2.3831E-4
12.5	-1.2512E-4	2.3636E-4

 	-3.0	3.0
-5.0	1.0239E-4	1.0239E-4
-2.5	1.0211E-4	1.0211E-4
0.0	1.0025E-4	1.0025E-4
1.0	9.9068E-5	9.9067E-5
2.0	9.7635E-5	9.7635E-5
3.0	9.5958E-5	9.5958E-5
4.0	9.404E-5	9.404E-5
5.0	9.1884E-5	9.1884E-5
6.0	8.9495E-5	8.9495E-5
7.5	8.5533E-5	8.5533E-5
10.0	7.8289E-5	7.8289E-5
12.5	7.0789E-5	7.0788E-5

 	-3.0	3.0
-5.0	-1.6089E-5	2.1355E-4
-2.5	-3.2411E-5	2.2938E-4
0.0	-5.0953E-5	2.4435E-4
1.0	-5.9063E-5	2.5017E-4
2.0	-6.7678E-5	2.5601E-4
3.0	-7.7053E-5	2.6213E-4
4.0	-8.7935E-5	2.6927E-4
5.0	-1.0274E-4	2.7979E-4
6.0	-1.2978E-4	3.0176E-4
7.5	-2.1172E-4	3.7484E-4
10.0	-1.4056E-4	2.9187E-4
12.5	-1.5325E-4	2.8948E-4

 	-3.0	3.0
-5.0	1.0239E-4	1.0239E-4
-2.5	1.0211E-4	1.0211E-4
0.0	1.0025E-4	1.0025E-4
1.0	9.9068E-5	9.9067E-5
2.0	9.7635E-5	9.7635E-5
3.0	9.5958E-5	9.5958E-5
4.0	9.404E-5	9.404E-5
5.0	9.1884E-5	9.1884E-5
6.0	8.9495E-5	8.9495E-5
7.5	8.5533E-5	8.5533E-5
10.0	7.8289E-5	7.8289E-5
12.5	7.0789E-5	7.0788E-5

 	-3.0	3.0
-5.0	-1.6089E-5	2.1355E-4
-2.5	-3.2411E-5	2.2938E-4
0.0	-5.0953E-5	2.4435E-4
1.0	-5.9063E-5	2.5017E-4
2.0	-6.7678E-5	2.5601E-4
3.0	-7.7053E-5	2.6213E-4
4.0	-8.7935E-5	2.6927E-4
5.0	-1.0274E-4	2.7979E-4
6.0	-1.2978E-4	3.0176E-4
7.5	-2.1172E-4	3.7484E-4
10.0	-1.4056E-4	2.9187E-4
12.5	-1.5325E-4	2.8948E-4

 	-3.0	3.0
-5.0	1.0239E-4	1.0239E-4
-2.5	1.0211E-4	1.0211E-4
0.0	1.0025E-4	1.0025E-4
1.0	9.9068E-5	9.9067E-5
2.0	9.7635E-5	9.7635E-5
3.0	9.5958E-5	9.5958E-5
4.0	9.404E-5	9.404E-5
5.0	9.1884E-5	9.1884E-5
6.0	8.9495E-5	8.9495E-5
7.5	8.5533E-5	8.5533E-5
10.0	7.8289E-5	7.8289E-5
12.5	7.0789E-5	7.0788E-5

 	-3.0	3.0
-5.0	-1.6089E-5	2.1355E-4
-2.5	-3.2411E-5	2.2938E-4
0.0	-5.0953E-5	2.4435E-4
1.0	-5.9063E-5	2.5017E-4
2.0	-6.7678E-5	2.5601E-4
3.0	-7.7053E-5	2.6213E-4
4.0	-8.7935E-5	2.6927E-4
5.0	-1.0274E-4	2.7979E-4
6.0	-1.2978E-4	3.0176E-4
7.5	-2.1172E-4	3.7484E-4
10.0	-1.4056E-4	2.9187E-4
12.5	-1.5325E-4	2.8948E-4

 	-3.0	3.0
-5.0	1.0239E-4	1.0239E-4
-2.5	1.0211E-4	1.0211E-4
0.0	1.0025E-4	1.0025E-4
1.0	9.9068E-5	9.9067E-5
2.0	9.7635E-5	9.7635E-5
3.0	9.5958E-5	9.5958E-5
4.0	9.404E-5	9.404E-5
5.0	9.1884E-5	9.1884E-5
6.0	8.9495E-5	8.9495E-5
7.5	8.5533E-5	8.5533E-5
10.0	7.8289E-5	7.8289E-5
12.5	7.0789E-5	7.0788E-5

 	-3.0	3.0
-5.0	-1.6089E-5	2.1355E-4
-2.5	-3.2411E-5	2.2938E-4
0.0	-5.0953E-5	2.4435E-4
1.0	-5.9063E-5	2.5017E-4
2.0	-6.7678E-5	2.5601E-4
3.0	-7.7053E-5	2.6213E-4
4.0	-8.7935E-5	2.6927E-4
5.0	-1.0274E-4	2.7979E-4
6.0	-1.2978E-4	3.0176E-4
7.5	-2.1172E-4	3.7484E-4
10.0	-1.4056E-4	2.9187E-4
12.5	-1.5325E-4	2.8948E-4

 	-3.0	3.0
-5.0	1.309E-4	1.309E-4
-2.5	1.3054E-4	1.3054E-4
0.0	1.2816E-4	1.2816E-4
1.0	1.2665E-4	1.2665E-4
2.0	1.2482E-4	1.2482E-4
3.0	1.2267E-4	1.2267E-4
4.0	1.2022E-4	1.2022E-4
5.0	1.1747E-4	1.1747E-4
6.0	1.1441E-4	1.1441E-4
7.5	1.0935E-4	1.0935E-4
10.0	1.0009E-4	1.0009E-4
12.5	9.0497E-5	9.0496E-5

 	-3.0	3.0
-5.0	-2.0568E-5	2.73E-4
-2.5	-4.1435E-5	2.9325E-4
0.0	-6.5139E-5	3.1238E-4
1.0	-7.5507E-5	3.1982E-4
2.0	-8.652E-5	3.2728E-4
3.0	-9.8505E-5	3.3511E-4
4.0	-1.1242E-4	3.4424E-4
5.0	-1.3134E-4	3.5768E-4
