0.15	0.3	0.56	
9832574.41561	7409784.06344	4658752.50372	1.96651488312E7	1.48195681269E7	9317505.00745	3.67082778183E7	2.76631938368E7	1.73926760139E7	
-10.0	0.0	10.0	
-5.0	-2.0	0.0	2.0	4.0	6.0	8.0	10.0	12.0	15.0	

 	-10.0	0.0	10.0
-5.0	0.011869489432817513	0.01550617534448304	0.011869489432817513
-2.0	0.006041996435669377	0.009178772660069922	0.006041996435669377
0.0	8.708480602391557E-4	0.00356012882670376	8.708480602391557E-4
2.0	-0.005294375664589074	-0.003134622214976064	-0.005294375664589074
4.0	-0.012405299277157177	-0.010871465066141289	-0.012405299277157177
6.0	-0.019180556421076984	-0.019621230849168732	-0.019180556421076984
8.0	-0.029056689632322646	-0.029364533479238068	-0.029056689632322646
10.0	-0.038714729389339606	-0.04008970540530002	-0.038714729389339606
12.0	-0.049067437185751704	-0.05180213165091579	-0.049067437185751704
15.0	-0.06576908776082174	-0.07119001147909906	-0.06576908776082174

 	-10.0	0.0	10.0
-5.0	0.0118452568267921	0.015478352722750157	0.0118452568267921
-2.0	0.006031226388546971	0.009165310101166915	0.006031226388546971
0.0	8.700403067049751E-4	0.003556718311781665	8.700403067049751E-4
2.0	-0.005283605617466668	-0.0031267241804196337	-0.005283605617466668
4.0	-0.012383759182912365	-0.010850822475823344	-0.012383759182912365
6.0	-0.019147348775782898	-0.01958802320387465	-0.019147348775782898
8.0	-0.02900912192419869	-0.029316965771114107	-0.02900912192419869
10.0	-0.038652801618385774	-0.040026880130419315	-0.038652801618385774
12.0	-0.048991149351968	-0.05172315130535148	-0.048991149351968
15.0	-0.06567036232886635	-0.07108231100787502	-0.06567036232886635

 	-10.0	0.0	10.0
-5.0	0.011810254173644284	0.015437965046041138	0.011810254173644284
-2.0	0.006015071317863363	0.009144667510848971	0.006015071317863363
0.0	8.687838012073612E-4	0.003551602539398523	8.687838012073612E-4
2.0	-0.005269245554636796	-0.0031147873781923008	-0.005269245554636796
4.0	-0.01235144904154515	-0.010821204846236731	-0.01235144904154515
6.0	-0.019097986059805207	-0.01953776298397009	-0.019097986059805207
8.0	-0.02893732161004932	-0.029245165456964737	-0.02893732161004932
10.0	-0.03856035871391846	-0.03993264221809827	-0.03856035871391846
12.0	-0.048876268849329	-0.05160378328307815	-0.048876268849329
15.0	-0.06551778666129894	-0.0709297353403076	-0.06551778666129894

 	-10.0	0.0	10.0
-5.0	0.011869489432817513	0.01550617534448304	0.011869489432817513
-2.0	0.006041996435669377	0.009178772660069922	0.006041996435669377
0.0	8.708480602391557E-4	0.00356012882670376	8.708480602391557E-4
