0.15	0.3	0.56	
9832574.41561	7409784.06344	4658752.50372	1.96651488312E7	1.48195681269E7	9317505.00745	3.67082778183E7	2.76631938368E7	1.73926760139E7	
-10.0	0.0	10.0	
-5.0	-2.0	0.0	2.0	4.0	6.0	8.0	10.0	12.0	15.0	

 	-10.0	0.0	10.0
-5.0	0.029578	0.029633	0.029578
-2.0	0.029777	0.029813	0.029777
0.0	0.033102	0.033314	0.033102
2.0	0.038939	0.03951	0.038939
4.0	0.047253	0.048308	0.047253
6.0	0.057774	0.059656	0.057774
8.0	0.070818	0.073402	0.070818
10.0	0.085852	0.089432	0.085852
12.0	0.102608	0.107064	0.102608
15.0	0.127249	0.132708	0.127249

 	-10.0	0.0	10.0
-5.0	0.030167	0.030221	0.030167
-2.0	0.030367	0.030403	0.030367
0.0	0.033686	0.033899	0.033686
2.0	0.039511	0.040081	0.039511
4.0	0.047809	0.048861	0.047809
6.0	0.058308	0.060186	0.058308
8.0	0.071324	0.073897	0.071324
10.0	0.086324	0.089901	0.086324
12.0	0.103049	0.107496	0.103049
15.0	0.127664	0.133114	0.127664

 	-10.0	0.0	10.0
-5.0	0.031244	0.031298	0.031244
-2.0	0.031448	0.031484	0.031448
0.0	0.034758	0.03497	0.034758
2.0	0.040564	0.041134	0.040564
4.0	0.048837	0.049886	0.048837
6.0	0.059304	0.061176	0.059304
8.0	0.072279	0.074842	0.072279
10.0	0.08723	0.090794	0.08723
12.0	0.103907	0.108354	0.103907
15.0	0.128474	0.133916	0.128474

 	-10.0	0.0	10.0
-5.0	0.028323	0.028378	0.028323
-2.0	0.028518	0.028554	0.028518
0.0	0.031842	0.032055	0.031842
2.0	0.03768	0.038251	0.03768
4.0	0.045997	0.047052	0.045997
6.0	0.056522	0.058403	0.056522
8.0	0.069571	0.072154	0.069571
10.0	0.084611	0.088191	0.084611
12.0	0.101376	0.105832	0.101376
15.0	0.126032	0.131491	0.126032

 	-10.0	0.0	10.0
-5.0	0.028804	0.028859	0.028804
-2.0	0.029	0.029036	0.029
0.0	0.032318	0.032531	0.032318
2.0	0.038144	0.038714	0.038144
4.0	0.046444	0.047497	0.046444
6.0	0.056948	0.058826	0.056948
8.0	0.069969	0.072543	0.069969
10.0	0.084977	0.088554	0.084977
12.0	0.101711	0.106159	0.101711
15.0	0.126344	0.131795	0.126344

 	-10.0	0.0	10.0
-5.0	0.029684	0.029737	0.029684
-2.0	0.029882	0.029918	0.029882
0.0	0.033191	0.033403	0.033191
2.0	0.038999	0.039568	0.038999
4.0	0.047274	0.048323	0.047274
6.0	0.057746	0.059618	0.057746
8.0	0.070728	0.073291	0.070728
