0.15	0.3	0.56	
4658752.50372	7409784.06344	9317505.00745	9832574.41561	1.48195681269E7	1.73926760139E7	1.96651488312E7	2.76631938368E7	3.67082778183E7	
-10.0	0.0	10.0	
-5.0	-2.0	0.0	2.0	4.0	6.0	8.0	10.0	12.0	15.0	

 	-10.0	0.0	10.0
-5.0	0.13225	0.17277	0.13225
-2.0	0.06732	0.10227	0.06732
0.0	0.009703	0.039667	0.009703
2.0	-0.05899	-0.034926	-0.05899
4.0	-0.13822	-0.12113	-0.13822
6.0	-0.21371	-0.21862	-0.21371
8.0	-0.32375	-0.32718	-0.32375
10.0	-0.43136	-0.44668	-0.43136
12.0	-0.54671	-0.57718	-0.54671
15.0	-0.7328	-0.7932	-0.7328

 	-10.0	0.0	10.0
-5.0	0.13198	0.17246	0.13198
-2.0	0.0672	0.10212	0.0672
0.0	0.009694	0.039629	0.009694
2.0	-0.05887	-0.034838	-0.05887
4.0	-0.13798	-0.1209	-0.13798
6.0	-0.21334	-0.21825	-0.21334
8.0	-0.32322	-0.32665	-0.32322
10.0	-0.43067	-0.44598	-0.43067
12.0	-0.54586	-0.5763	-0.54586
15.0	-0.7317	-0.792	-0.7317

 	-10.0	0.0	10.0
-5.0	0.13159	0.17201	0.13159
-2.0	0.06702	0.10189	0.06702
0.0	0.00968	0.039572	0.00968
2.0	-0.05871	-0.034705	-0.05871
4.0	-0.13762	-0.12057	-0.13762
6.0	-0.21279	-0.21769	-0.21279
8.0	-0.32242	-0.32585	-0.32242
10.0	-0.42964	-0.44493	-0.42964
12.0	-0.54458	-0.57497	-0.54458
15.0	-0.73	-0.7903	-0.73

 	-10.0	0.0	10.0
-5.0	0.13225	0.17277	0.13225
-2.0	0.06732	0.10227	0.06732
0.0	0.009703	0.039667	0.009703
2.0	-0.05899	-0.034926	-0.05899
4.0	-0.13822	-0.12113	-0.13822
6.0	-0.21371	-0.21862	-0.21371
8.0	-0.32375	-0.32718	-0.32375
10.0	-0.43136	-0.44668	-0.43136
12.0	-0.54671	-0.57718	-0.54671
15.0	-0.7328	-0.7932	-0.7328

 	-10.0	0.0	10.0
-5.0	0.13198	0.17246	0.13198
-2.0	0.0672	0.10212	0.0672
0.0	0.009694	0.039629	0.009694
2.0	-0.05887	-0.034838	-0.05887
4.0	-0.13798	-0.1209	-0.13798
6.0	-0.21334	-0.21825	-0.21334
8.0	-0.32322	-0.32665	-0.32322
10.0	-0.43067	-0.44598	-0.43067
12.0	-0.54586	-0.5763	-0.54586
15.0	-0.7317	-0.792	-0.7317

 	-10.0	0.0	10.0
-5.0	0.13159	0.17201	0.13159
-2.0	0.06702	0.10189	0.06702
0.0	0.00968	0.039572	0.00968
2.0	-0.05871	-0.034705	-0.05871
4.0	-0.13762	-0.12057	-0.13762
6.0	-0.21279	-0.21769	-0.21279
8.0	-0.32242	-0.32585	-0.32242
10.0	-0.42964	-0.44493	-0.42964
12.0	-0.54458	-0.57497	-0.54458
15.0	-0.73	-0.7903	-0.73

 	-10.0	0.0	10.0
-5.0	0.13225	0.17277	0.13225
-2.0	0.06732	0.10227	0.06732
0.0	0.009703	0.039667	0.009703
2.0	-0.05899	-0.034926	-0.05899
4.0	-0.13822	-0.12113	-0.13822
6.0	-0.21371	-0.21862	-0.21371
8.0	-0.32375	-0.32718	-0.32375
10.0	-0.43136	-0.44668	-0.43136
12.0	-0.54671	-0.57718	-0.54671
15.0	-0.7328	-0.7932	-0.7328

 	-10.0	0.0	10.0
-5.0	0.13198	0.17246	0.13198
-2.0	0.0672	0.10212	0.0672
0.0	0.009694	0.039629	0.009694
2.0	-0.05887	-0.034838	-0.05887
4.0	-0.13798	-0.1209	-0.13798
6.0	-0.21334	-0.21825	-0.21334
8.0	-0.32322	-0.32665	-0.32322
10.0	-0.43067	-0.44598	-0.43067
12.0	-0.54586	-0.5763	-0.54586
15.0	-0.7317	-0.792	-0.7317

 	-10.0	0.0	10.0
-5.0	0.13159	0.17201	0.13159
-2.0	0.06702	0.10189	0.06702
0.0	0.00968	0.039572	0.00968
2.0	-0.05871	-0.034705	-0.05871
4.0	-0.13762	-0.12057	-0.13762
6.0	-0.21279	-0.21769	-0.21279
8.0	-0.32242	-0.32585	-0.32242
10.0	-0.42964	-0.44493	-0.42964
12.0	-0.54458	-0.57497	-0.54458
15.0	-0.73	-0.7903	-0.73

 	-10.0	0.0	10.0
-5.0	0.1446	0.18693	0.1446
-2.0	0.0729	0.10942	0.0729
0.0	0.010137	0.04144	0.010137
2.0	-0.0642	-0.039064	-0.0642
4.0	-0.14956	-0.1317	-0.14956
6.0	-0.231	-0.23613	-0.231
8.0	-0.34853	-0.35211	-0.34853
10.0	-0.46352	-0.47953	-0.46352
12.0	-0.58661	-0.61844	-0.58661
15.0	-0.7849	-0.848	-0.7849

 	-10.0	0.0	10.0
-5.0	0.1434	0.18556	0.1434
-2.0	0.07236	0.10872	0.07236
0.0	0.010095	0.041268	0.010095
2.0	-0.06369	-0.038662	-0.06369
4.0	-0.14845	-0.13067	-0.14845
6.0	-0.22932	-0.23443	-0.22932
8.0	-0.34612	-0.34969	-0.34612
10.0	-0.4604	-0.47634	-0.4604
12.0	-0.58273	-0.61443	-0.58273
15.0	-0.7798	-0.8427	-0.7798

 	-10.0	0.0	10.0
-5.0	0.14162	0.18352	0.14162
-2.0	0.07156	0.1077	0.07156
0.0	0.010033	0.041013	0.010033
