0.15	0.3	0.56	
4658752.50372	7409784.06344	9317505.00745	9832574.41561	1.48195681269E7	1.73926760139E7	1.96651488312E7	2.76631938368E7	3.67082778183E7	
-10.0	0.0	10.0	
-5.0	-2.0	0.0	2.0	4.0	6.0	8.0	10.0	12.0	15.0	
-3.0	0.0	3.0	

 	-3.0	0.0	3.0
-5.0	-0.0039165	0.0	0.0043334
-2.0	-0.0042118	0.0	0.0045615
0.0	-0.0044046	0.0	0.0046908
2.0	-0.0046042	0.0	0.004839
4.0	-0.0047516	0.0	0.0049578
6.0	-0.0041368	0.0	0.0042166
8.0	-0.0050452	0.0	0.0051101
10.0	-0.0052197	0.0	0.0052286
12.0	-0.0053651	0.0	0.0053172
15.0	-0.0054319	0.0	0.0052957

 	-3.0	0.0	3.0
-5.0	1.6475E-4	0.0	1.6475E-4
-2.0	1.2223E-4	0.0	1.2223E-4
0.0	9.4177E-5	0.0	9.4177E-5
2.0	6.6158E-5	0.0	6.6158E-5
4.0	3.7474E-5	0.0	3.7474E-5
6.0	1.1471E-5	0.0	1.1471E-5
8.0	-2.0042E-5	0.0	-2.0042E-5
10.0	-4.8949E-5	0.0	-4.8949E-5
12.0	-7.7642E-5	0.0	-7.7642E-5
15.0	-1.2282E-4	0.0	-1.2282E-4

 	-3.0	0.0	3.0
-5.0	0.0043334	0.0	-0.0039165
-2.0	0.0045615	0.0	-0.0042118
0.0	0.0046908	0.0	-0.0044046
2.0	0.004839	0.0	-0.0046042
4.0	0.0049578	0.0	-0.0047516
6.0	0.0042166	0.0	-0.0041368
8.0	0.0051101	0.0	-0.0050452
10.0	0.0052286	0.0	-0.0052197
12.0	0.0053172	0.0	-0.0053651
15.0	0.0052957	0.0	-0.0054319

 	-3.0	0.0	3.0
-5.0	-0.0039127	0.0	0.0043293
-2.0	-0.0042078	0.0	0.0045572
0.0	-0.0044004	0.0	0.0046863
2.0	-0.0045998	0.0	0.0048344
4.0	-0.0047471	0.0	0.0049531
6.0	-0.0041329	0.0	0.0042126
8.0	-0.0050404	0.0	0.0051052
10.0	-0.0052147	0.0	0.0052236
12.0	-0.00536	0.0	0.0053121
15.0	-0.0054267	0.0	0.0052907

 	-3.0	0.0	3.0
-5.0	1.6459E-4	0.0	1.6459E-4
-2.0	1.2212E-4	0.0	1.2212E-4
0.0	9.4087E-5	0.0	9.4087E-5
2.0	6.6095E-5	0.0	6.6095E-5
4.0	3.7438E-5	0.0	3.7438E-5
6.0	1.146E-5	0.0	1.146E-5
8.0	-2.0022E-5	0.0	-2.0022E-5
10.0	-4.8902E-5	0.0	-4.8902E-5
12.0	-7.7568E-5	0.0	-7.7568E-5
15.0	-1.227E-4	0.0	-1.227E-4

 	-3.0	0.0	3.0
-5.0	0.0043293	0.0	-0.0039127
-2.0	0.0045572	0.0	-0.0042078
0.0	0.0046863	0.0	-0.0044004
2.0	0.0048344	0.0	-0.0045998
4.0	0.0049531	0.0	-0.0047471
6.0	0.0042126	0.0	-0.0041329
8.0	0.0051052	0.0	-0.0050404
10.0	0.0052236	0.0	-0.0052147
12.0	0.0053121	0.0	-0.00536
15.0	0.0052907	0.0	-0.0054267

 	-3.0	0.0	3.0
-5.0	-0.0039071	0.0	0.0043231
-2.0	-0.0042018	0.0	0.0045506
0.0	-0.0043941	0.0	0.0046796
2.0	-0.0045932	0.0	0.0048275
4.0	-0.0047403	0.0	0.004946
6.0	-0.0041269	0.0	0.0042065
8.0	-0.0050332	0.0	0.0050979
10.0	-0.0052073	0.0	0.0052162
12.0	-0.0053523	0.0	0.0053045
15.0	-0.005419	0.0	0.0052831

 	-3.0	0.0	3.0
-5.0	1.6435E-4	0.0	1.6435E-4
-2.0	1.2194E-4	0.0	1.2194E-4
0.0	9.3952E-5	0.0	9.3952E-5
2.0	6.6E-5	0.0	6.6E-5
4.0	3.7385E-5	0.0	3.7385E-5
6.0	1.1443E-5	0.0	1.1443E-5
8.0	-1.9994E-5	0.0	-1.9994E-5
10.0	-4.8832E-5	0.0	-4.8832E-5
12.0	-7.7456E-5	0.0	-7.7456E-5
15.0	-1.2252E-4	0.0	-1.2252E-4

 	-3.0	0.0	3.0
-5.0	0.0043231	0.0	-0.0039071
-2.0	0.0045506	0.0	-0.0042018
0.0	0.0046796	0.0	-0.0043941
2.0	0.0048275	0.0	-0.0045932
4.0	0.004946	0.0	-0.0047403
6.0	0.0042065	0.0	-0.0041269
8.0	0.0050979	0.0	-0.0050332
10.0	0.0052162	0.0	-0.0052073
12.0	0.0053045	0.0	-0.0053523
15.0	0.0052831	0.0	-0.005419

 	-3.0	0.0	3.0
-5.0	-0.0039165	0.0	0.0043334
-2.0	-0.0042118	0.0	0.0045615
0.0	-0.0044046	0.0	0.0046908
2.0	-0.0046042	0.0	0.004839
4.0	-0.0047516	0.0	0.0049578
6.0	-0.0041368	0.0	0.0042166
8.0	-0.0050452	0.0	0.0051101
10.0	-0.0052197	0.0	0.0052286
12.0	-0.0053651	0.0	0.0053172
15.0	-0.0054319	0.0	0.0052957

 	-3.0	0.0	3.0
-5.0	1.6475E-4	0.0	1.6475E-4
-2.0	1.2223E-4	0.0	1.2223E-4
0.0	9.4177E-5	0.0	9.4177E-5
2.0	6.6158E-5	0.0	6.6158E-5
4.0	3.7474E-5	0.0	3.7474E-5
6.0	1.1471E-5	0.0	1.1471E-5
8.0	-2.0042E-5	0.0	-2.0042E-5
