0.2	0.6	0.78	0.8	
16404.2	
-10.0	10.0	
-5.0	-2.5	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.5	10.0	12.5	
-3.0	3.0	

 	-3.0	3.0
-5.0	0.0027047	-0.0027263
-2.5	0.0027938	-0.0027354
0.0	0.0028841	-0.0027453
1.0	0.0029203	-0.0027493
2.0	0.0029567	-0.0027538
3.0	0.0029945	-0.0027598
4.0	0.0030365	-0.0027704
5.0	0.0030923	-0.0027948
6.0	0.0031891	-0.0028599
7.5	0.0033034	-0.002929
10.0	0.003161	-0.0027183
12.5	0.0031667	-0.002659

 	-3.0	3.0
-5.0	-0.0027047	0.0027263
-2.5	-0.0027938	0.0027354
0.0	-0.0028841	0.0027453
1.0	-0.0029203	0.0027493
2.0	-0.0029567	0.0027538
3.0	-0.0029945	0.0027598
4.0	-0.0030365	0.0027704
5.0	-0.0030923	0.0027948
6.0	-0.0031891	0.0028599
7.5	-0.0033034	0.002929
10.0	-0.003161	0.0027183
12.5	-0.0031667	0.002659

 	-3.0	3.0
-5.0	0.0027047	-0.0027263
-2.5	0.0027938	-0.0027354
0.0	0.0028841	-0.0027453
1.0	0.0029203	-0.0027493
2.0	0.0029567	-0.0027538
3.0	0.0029945	-0.0027598
4.0	0.0030365	-0.0027704
5.0	0.0030923	-0.0027948
6.0	0.0031891	-0.0028599
7.5	0.0033034	-0.002929
10.0	0.003161	-0.0027183
12.5	0.0031667	-0.002659

 	-3.0	3.0
-5.0	-0.0027047	0.0027263
-2.5	-0.0027938	0.0027354
0.0	-0.0028841	0.0027453
1.0	-0.0029203	0.0027493
2.0	-0.0029567	0.0027538
3.0	-0.0029945	0.0027598
4.0	-0.0030365	0.0027704
5.0	-0.0030923	0.0027948
6.0	-0.0031891	0.0028599
7.5	-0.0033034	0.002929
10.0	-0.003161	0.0027183
12.5	-0.0031667	0.002659

 	-3.0	3.0
-5.0	0.0027047	-0.0027263
-2.5	0.0027938	-0.0027354
0.0	0.0028841	-0.0027453
1.0	0.0029203	-0.0027493
2.0	0.0029567	-0.0027538
3.0	0.0029945	-0.0027598
4.0	0.0030365	-0.0027704
5.0	0.0030923	-0.0027948
6.0	0.0031891	-0.0028599
7.5	0.0033034	-0.002929
10.0	0.003161	-0.0027183
12.5	0.0031667	-0.002659

 	-3.0	3.0
-5.0	-0.0027047	0.0027263
-2.5	-0.0027938	0.0027354
