0.15	0.3	0.56	
9832574.41561	7409784.06344	4658752.50372	1.96651488312E7	1.48195681269E7	9317505.00745	3.67082778183E7	2.76631938368E7	1.73926760139E7	
-10.0	0.0	10.0	
-5.0	-2.0	0.0	2.0	4.0	6.0	8.0	10.0	12.0	15.0	

 	-10.0	0.0	10.0
-5.0	0.05969	3.5624E-18	-0.05969
-2.0	0.059308	-5.4853E-18	-0.059308
0.0	0.057382	7.3468E-18	-0.057382
2.0	0.053956	2.6143E-17	-0.053956
4.0	0.048643	8.5454E-17	-0.048643
6.0	0.043801	-4.1258E-17	-0.043801
8.0	0.033138	3.8484E-17	-0.033138
10.0	0.022096	4.4245E-17	-0.022096
12.0	0.008795	1.2812E-16	-0.008795
15.0	-0.015869	1.1515E-16	0.015869

 	-10.0	0.0	10.0
-5.0	0.059633	8.2991E-18	-0.059633
-2.0	0.059251	-2.6259E-18	-0.059251
0.0	0.057327	4.3704E-18	-0.057327
2.0	0.053904	2.6246E-17	-0.053904
4.0	0.048596	4.0474E-18	-0.048596
6.0	0.043759	-3.8303E-17	-0.043759
8.0	0.033106	4.0563E-17	-0.033106
10.0	0.022075	8.6187E-17	-0.022075
12.0	0.0087866	1.1452E-16	-0.0087866
15.0	-0.015854	7.5452E-18	0.015854

 	-10.0	0.0	10.0
-5.0	0.059547	6.3235E-18	-0.059547
-2.0	0.059166	-5.2306E-18	-0.059166
0.0	0.057245	5.7383E-18	-0.057245
2.0	0.053827	2.7105E-17	-0.053827
4.0	0.048526	8.3122E-17	-0.048526
6.0	0.043696	-5.7923E-17	-0.043696
8.0	0.033059	3.8393E-17	-0.033059
10.0	0.022043	5.9639E-17	-0.022043
12.0	0.008774	1.3425E-16	-0.008774
15.0	-0.015831	5.0233E-17	0.015831

 	-10.0	0.0	10.0
-5.0	0.05969	3.5624E-18	-0.05969
-2.0	0.059308	-5.4853E-18	-0.059308
0.0	0.057382	7.3468E-18	-0.057382
2.0	0.053956	2.6143E-17	-0.053956
4.0	0.048643	8.5454E-17	-0.048643
6.0	0.043801	-4.1258E-17	-0.043801
8.0	0.033138	3.8484E-17	-0.033138
10.0	0.022096	4.4245E-17	-0.022096
12.0	0.008795	1.2812E-16	-0.008795
15.0	-0.015869	1.1515E-16	0.015869

 	-10.0	0.0	10.0
-5.0	0.059633	8.2991E-18	-0.059633
-2.0	0.059251	-2.6259E-18	-0.059251
0.0	0.057327	4.3704E-18	-0.057327
2.0	0.053904	2.6246E-17	-0.053904
4.0	0.048596	4.0474E-18	-0.048596
6.0	0.043759	-3.8303E-17	-0.043759
8.0	0.033106	4.0563E-17	-0.033106
